city,country,description,location,State,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Event Type,Deaths per Year,Average Potential Life Years Lost per Death,"Deaths per 10,000 Adults",Percentage of Adults who Binge Drink 1+ Times per Month,Median Drinks per Binge,Top 25% Drinks per Binge,Median Binge per Month,Top 25% Binge per Month,Increase in Alcohol Deaths per Capita from 2015 to 2019,Male Proportion of Deaths,Percent Deaths from Chronic Causes,Percent Deaths from Acute Causes,Percent Deaths 35+,Percent Deaths under 21,Years of Life Lost per Year,Taxpayer Cost in 2010 (billions),Inflation Adjusted Cost to 2022 (billions),Inflation Adjusted Per Drink (2022),avg_violent_crime,avg_murder_manslaughter,avg_property_crime,avg_temp_rank,avg_precip_rank,precip_category,"Top_6_Primary_Substances (Per 100,000)","Alcohol (Per 100,000)","Heroin (Per 100,000)","Methamphetamine (Per 100,000)","Other Opiates/Synthetics (Per 100,000)","Marijuana/Hashish (Per 100,000)","Cocaine (Per 100,000)"
Fairhaven,United States,"Music Room - Witnesses have claimed to hear Millicent laughter coming from what was once knawn as the ""Music Room."" Staff and patrons have also seen a man dressed in a tweed jacket and purple bowtie with small circular glasses mopping the floor in the basement. One librarian claimed he is the ghost of a janitor who suffered a spill and broke his neck on the wet floors he still mops relentlessly. The doors open and close by themselves and the bathroom lights will shut off seconds after being turned on by a visitor. Footsteps can be heard on the stairwell leading to the basement.",Millicent Library,Massachusetts,MA,-70.9033893,41.635698,-70.90364869999999,41.6376043,True,True,1890/03/13,2,Unknown,Ghost (Male),Supernatural,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Fairhaven,United States,formerly listed as Fairhaven Nursing Home - It is said that a women who was staying in this nurisng home one day ran out of the buildng and got struck by a car and died. She loved classical music but the nursing home usually played rock. When you pass by this nursing home in your car have ( which is still in use today) have the rock station 102.9 on and it will automatically change to a classical station when you are in fromt of the building and when you pass it it changes back to rock music.,Nicholas House,Massachusetts,MA,,,-70.90364869999999,41.6376043,False,False,0102/03/13,0,Unknown,Other (Male),Death,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Fall River,United States,"This is the house where Lizzie Borden lived and supposedly killed her father and step mother, Andrew and Abbey Borden. Cold spots are reported and doors open and close by themselves. Many ghosts have appeared and disappeared especially in the second floor bedroom where the murder occurred.",92 Second St. Fall River/ Bed &amp; Breakfast,Massachusetts,MA,-71.156196,41.6989279,-71.1550451,41.7014912,False,False,2025/01/01,1,Unknown,Ghost (Male),Murder,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Fall River,United States,"Mysterious noises, Mysterious blurs in photos...house left untouched.... supposedly 4 people lived there man wife two children.... and one night the youngest child died and the man lost his mind killing his wife and daughter including himself.",Aldea,Massachusetts,MA,-71.112426,41.73671299999999,-71.1550451,41.7014912,True,False,2025/05/13,4,Night,Unknown (Male),Death,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Fall River,United States,"Witnesses report seeing lights in the cemetery and some have even heard screaming from the Borden family plot, accompanied with bad feelings.",Oak Grove Cemetery,Massachusetts,MA,-71.1367964,41.7063774,-71.1550451,41.7014912,True,True,2025/05/13,2,Unknown,Unknown (Male),Unknown,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Falmouth,United States,"Supposedly the caretakers of the theater and mansion house located near by all killed themselves mysteriously one night. One girl killed herself on the second floor in the mansion and you can see her ghost and in the theater and caretaker house further back into the woods you can hear noises of people screaming and twigs snapping like someone is walking in the woods nearby. Along with the ""creepy feeling"" you get when you visit this place you can also see a blood message written by one of the people who slit their wrists and wrote on the inside of the house ""my way in"" and on the outside ""is also my way out"" The town is currently renovated this site so that the theater may be opened to the public soon again.",High Hill Theater,Massachusetts,MA,-70.6291227,41.5572671,-70.60858859999999,41.5532208,True,True,2025/05/13,0,Night,Ghost (Male),Murder,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Falmouth,United States,In this school children hear eerie evil laughs and many sightings of a female ghost.,Mullen Hall,Massachusetts,MA,-70.61344199999999,41.553821,-70.60858859999999,41.5532208,True,False,2025/01/01,0,Unknown,Ghost (Male),Supernatural,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Framingham,United States,"Peirce Hall - A resident assistant was the only person staying in her dorm before early students moved in. When she woke up in the morning, several mirrors from the dorm rooms were placed outside of the rooms leaned up against the walls. Lights go on in rooms that no one lives in.",Framingham State College,Massachusetts,MA,-71.43704629999999,42.2979259,-71.4161565,42.279286,False,False,1839/03/13,0,Morning,"Unknown (Male, student)",Unknown,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Framingham,United States,"Mann Hall - A building called Normal Hall stood on the grounds of Horace Mann, but burned down a century ago. Many residents of the hall report all sorts of hauntings.",Framingham State College Horace,Massachusetts,MA,-71.43704629999999,42.2979259,-71.4161565,42.279286,False,False,2025/01/01,0,Unknown,Ghost (Male),Accident,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Feeding Hills,United States,Reports of playful laughing and dancing & Sightings of a beautiful woman standing above the damn have been reported.,Robinson State Park,Massachusetts,MA,-72.65972239999999,42.0832545,-72.6777225,42.067082,False,False,2025/01/25,1,Unknown,Unknown (Male),Unknown,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Fitchburg,United States,"It's a revolutionary cemetery hence ""the rev"". It's on a dead end dirt road in west Fitchburg. Driving by there one can here loud screams, especially at night, and eerie feelings when in the cemetery itself, it's a creepy place surrounded by stone a stone wall, rumors of devil worshipping in the woods surrounding the place. There have been numerous deaths there, a man in his 20's killed and burned on that rd and a girl died after hitting a tree with her car. Stay out of the woods behind the cemetery, marked with no trespassing signs, there are houses around and police do patrol from time to time.","""The Rev""",Massachusetts,MA,-71.8494638,42.6145227,-71.8022955,42.5834228,True,False,2025/01/01,0,Night,Demon (Male),Murder,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Foxboro,United States,"The state shut the Foxboro State Hospital several years ago, some say it was because of the cruelty of the patients. The buildings still remain, and strange things do happen. For instance you could hear and see the outside doors trying to be pushed out, as if they were trying to escape. Some also say it could be homeless people in living in there. Others believe these are the spirits that have been beaten severely or have been tortured. Reported by a former employee at the hospital during the 1980s that Buildings A & B where freezing no matter what the weather was. Doors slam shut, and the feeling of being watched. - January 2007 Update: All of Foxboro State Hospital has been demolished. Some still see eerie figures walking around the construction site left there. A private company will be building offices there, and has posted NO TRESPASSING around the grounds. - October 2007 Update: The hospital has not been completely demolished. While several buildings have been completely torn down to make way for a new public safety building, strip mall, and housing developments, many of the buildings are still standing and will be converted to condos.",The Old State Hospital,Massachusetts,MA,,,-71.2478251,42.0653812,True,True,2007/01/13,2,Unknown,Ghost (Male),Murder,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Gardner,United States,This is a very haunted location. If you are coming off of rte 68 the mark is on the left side of bridge Road. A red X on a tree marks where a woman died in a car accident in 1995 do to an icy road. a white figure appeared gliding down the road. She is said to follow people back down the road until past the second cemetery on Rte 68 headed into Baldinville.,Bridge Road,Massachusetts,MA,-72.0379155,42.5892339,-71.998133,42.5750883,False,False,2025/05/13,0,Unknown,Ghost (Male),Accident,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Gardner,United States,A small island on Dunn Pond is said to be haunted. Occasionally bright lights are seen over the island. It is rumored that an Indian was buried on this small island that was his favorite fishing spot. - June 2008 submission debunked - the pond is man made and it was only dug in the 60's or 70's but no earlier than the 50's. If your on the other side of the ponds beach it would look as though there’s a light above the island due to the fact the park facilities building being directly behind it and it has a sodium vapor lamp on the side of the building.,Dunn Pond State Park,Massachusetts,MA,-71.9712156,42.5801535,-71.998133,42.5750883,False,True,2008/06/13,1,Unknown,Ghost (Male),Supernatural,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Gardner,United States,Very Heavily Guarded because its right next to the prison.  NO TRESSPASSING - It is an area where a Mental Hospital used to be. Large area with several empty buildings and remains of buildings. Strange noises and sights have been reported by people who dared to enter.,East Gardner Mental Hospital,Massachusetts,MA,-71.9870196,42.5864302,-71.998133,42.5750883,True,False,2025/01/01,2,Unknown,Unknown (Male),Mystery,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Gardner,United States,"When the building was a play theater, there was a girl named Alice who died by having a sand bag fall on her. She has been seen roaming the lobby of the theater late at night by patrol officers and also have been seen sitting on the staircase that connects the theater to the other building next to it. This has been the ghost story of the Cinema employees for years...some of the employees that have seen traces of her still work at the new Cinema location.",The Old Gardner Cinemas (on Parker St.),Massachusetts,MA,-71.99713059999999,42.57576700000001,-71.998133,42.5750883,False,True,2025/01/01,4,Night,"Ghost (Male, officer)",Accident,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Gardner,United States,"The former mansion (circa 1875) of chair manufacturer, S.K. Pierce in South Gardner has been ""certified"" haunted by six mediums and paranormal researchers. The spirits of a nineteen year old female servant from the late 19th Century, a man who perished in a fire at the house in 1963 and a little boy who often visited the mansion, but did not live there. Footsteps, Orbs, and Spirits in Shadow can often be heard and seen throughout the house's 26 rooms; and they seem to be there to protect the property. Unlike many other haunted places who's owners prefer privacy... The Victorian is open for tours. Most of the spirit activity takes place on the third floor; the former servants' quarters.",The Victorian,Massachusetts,MA,-71.9807958,42.5575588,-71.998133,42.5750883,True,True,1914/03/13,1,Unknown,Ghost (Male),Accident,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Gloucester,United States,"In the early 1900's, the house was built for an inventor and his wife, who were later buried there. It is now a museum. A janitor reports seeing the spirit of the inventor and his wife.",Hammond Castle,Massachusetts,MA,-70.6925,42.58529900000001,-70.6619888,42.6159285,False,True,1929/03/13,0,Unknown,Ghost (Male),Supernatural,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Gloucester,United States,"Dog Town - Hidden in the woods off of rte 127, is a road that enters Dog Town, so called because the early fishermen hid the ""village"" in the woods away from the shore line to avoid detection from enemies. Many men died at sea while fishing leaving their wives and children alone, so they would acquire dogs, once the shoreline was deemed safe they abandoned the ""village"" leaving the dogs behind, creating wild dog packs. There are reports of a begger woman who asks for money at the entrance and curses you if you don't relent. Also a man who was dragged out by police because he went insane looking for the gold pieces the woman hid in her cellar is said to be heard ranting and raving. There are also a few unsolved murders reported to have happened there. The last one was about 20 yrs. ago.",Rockport,Massachusetts,MA,-70.5930556,42.648611,-70.6619888,42.6159285,True,False,2025/05/13,1,Unknown,Unknown (Male),Murder,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Greenfield,United States,"Back in the 1600's, Deerfield was raided by a band of French soldiers and Indians. The 200 or so captives were taken North to Canada, along the way crossing over the Green River in present-day Greenfield. Eunice Williams, wife of the town's reverend who just hours before had given birth, was hacked to death in the river by an Indian. Today, a plaque set in a stone tells the tale, and a covered bridge looms beside it connecting North Greenfield and the Meadows section of town. It is said that Eunice shows herself here, at night, when motorists stop inside the bridge, turn off their headlights, and beep once. Other sightings have been beside the dam above the bridge, and downstream in the middle of the river.",Eunice Williams Covered Bridge,Massachusetts,MA,-72.6202139,42.64648709999999,-72.5994104,42.587915,False,False,0200/03/13,0,Night,"Unknown (Male, soldier)",Death,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Groton,United States,Voices are heard from the foundation of the school.,Florence Roche School,Massachusetts,MA,-71.5785106,42.6154437,-71.5745152,42.6112018,True,False,2025/01/01,1,Unknown,Unknown (Male),Unknown,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Groton,United States,"Foot Steps are still heard at the stairs in the school. My father, for one, has heard these steps. Lights go on all the time after people have left for the night. The security system has been downgraded since the on incident when the alarm would not shut off. Nothing was found wrong with the original alarm.",Prescott School,Massachusetts,MA,-71.5701271,42.6070629,-71.5745152,42.6112018,True,False,1982/03/13,2,Night,Unknown (Male),Unknown,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Groton,United States,a witness saw things flying off the walls like some poltergeist activity.,Stagecoach Inn,Massachusetts,MA,-71.5686482,42.606676,-71.5745152,42.6112018,False,True,2025/05/13,1,Unknown,Ghost (Male),Supernatural,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Groveland,United States,There are known ghosts to roam this cemetery on the western edge. The oldest graves had had pictures taken of them at night and in almost every picture a figure of a family had shown up on film.,Groveland Cemetery,Massachusetts,MA,-71.0226615,42.7706606,-71.0314451,42.76036879999999,False,True,2025/01/01,0,Night,Ghost (Male),Supernatural,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Hanson,United States,"This place is VERY haunted. In 1905 a woman by the name of Alice Burrage got hung. No one knows who did it, but at that same time the caretaker disappeared. Also, in 1922 a boy got his leg caught in something. When they found out what it was, they found out that it was a man's ribcage, that dated back to 1905!Alice got hung upstairs. If you go up there, the rocking chair moves on its own. You also hear screaming.",Camp Kiwanee,Massachusetts,MA,-70.8502462,42.058094,-70.8800187,42.0751892,True,False,2025/03/01,0,Unknown,Ghost (Male),Supernatural,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Hanson,United States,"This hospital was an old Tuberculosis hospital. Many have died in the hospital. When walking by, people feel like they are being watched. Also strange noises have been heard from screams to laughter. It is deserted now, but many still fear the ghostly presence that exists. - February 2004 update/ warning: As with all the other places posted on this website, DO NOT TRESPASS you are running a risk of being hurt or changed by the police. Always follow the proper avenues if you want to do an investigation. Never Trespass on any of these locations!!! Always get permission to enter abandon or private property. If you want to visit any of these locations please read this first.",Plymouth County Hospital,Massachusetts,MA,-70.8720282,42.0468724,-70.8800187,42.0751892,True,False,1919/05/31,2,Unknown,Ghost (Male),Suicide,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Hanover,United States,"Throughout the early 1900's till the 1930's was a mental institution on Hanover Ma, later in the 1930's the institution closed and was turned into a Hotel ""Hanover Town Hotel"". Many of those who roomed in the hotel would leave earlier then expected for the hotel was considered haunted by those who died in the hospital prior to the creation of the hotel. the hospital is still considered haunted and has an eerie look and feel to it just when you pass by.",Old Hanover Town Hotel,Massachusetts,MA,-70.8444143,42.1160016,-70.8476708,42.1162217,False,False,1900/01/01,0,Unknown,Ghost (Male),Death,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Haverhill,United States,"The doors of the stairwell that links the Upstairs and downstairs kitchens frequently open and close themselves, as well as the door in the main kitchen leading to the executive chef's office. In the downstairs kitchen things just fall over on their own, everything from stacks of plates to pots, pans and food. Also there have been reported sightings of a ghost of a person in a full chef's uniform wandering through the kitchen and reports of people feeling someone brush up against them, the staff has nicknamed him Mr. Z. In the upstairs kitchen staff have reported hearing voices and noises when no one else is around. Moving out of the kitchen and to the rest of the clubhouse, the power frequently goes off mysteriously, and comes back on after anywhere from a few seconds to an hour. One night after work the kitchen staff went down for a swim, this was around 10:30 at night. At around 11:00 o’clock all of the staff left except for 1. The last staff member was left waiting for a ride outside of the pool building. While waiting they heard noises coming from the inner walls, where the pool is. It sounded like voices - talking, laughing and yelling, even splashing.",Haverhill Country Club,Massachusetts,MA,-71.0783859,42.80830539999999,-71.0772796,42.7762015,True,False,2025/03/13,2,Night,Ghost (Male),Accident,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Haverhill,United States,"There is a graveyard in Haverhill, MA that houses the grave of Lydia Ayer. She is called ""The Woman in White"" and supposedly floats around the graveyard and surrounding areas.",Haverhill Graveyard,Massachusetts,MA,-71.0652771,42.7722484,-71.0772796,42.7762015,False,False,2025/01/01,0,Unknown,Unknown (Male),Unknown,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Haverhill,United States,This is the house of murderer Lizzie Borden's' lawyers house. a family moved in 1995 doors mysteriously opened and had noises. there is a door that the family never had opened and there dog used to sit and bark at it. The family moved out that month of fright and fear,Lizzie Bordens lawyers house,Massachusetts,MA,,,-71.0772796,42.7762015,True,False,1995/03/13,0,Unknown,Unknown (Male),Murder,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Hingham,United States,A series of dark winding roads leading to unlit abandoned warehouses. It is said that satanic rituals and animal sacrifices have occurred here within the warehouses. Some have seen satanic drawing on the walls inside the buildings. Sightings of ghostly robed figures in single file lines guarding the warehouses.,Bear Cove Park,Massachusetts,MA,-70.9138298,42.2409729,-70.889759,42.2418172,False,True,2025/03/15,1,Night,Ghost (Male),Supernatural,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Hinsdale,United States,A woman name Helen died around 1900 while the land was still a potato farm and she can be seen walking around at night. She walks through the lot not paying attention to anyone and is visible at night if there is an outdoor fire going on.,The Walsh Camp,Massachusetts,MA,-73.0969175,42.4558191,-73.1253799,42.4386967,False,True,1900/03/13,1,Night,Unknown (Male),Accident,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Holyoke,United States,4 years ago a kid by the name of Emilio died in a driveby on the corner of Sargeant and Main. Because he was innocent and just at the wrong place at the wrong time his presence is felt on the streets at night. Walking alone you feel his touch if your a girl but if your a guy you feel like you're being strangled for a few seconds and then it goes away.,Main St.,Massachusetts,MA,-72.6198244,42.189932,-72.6162009,42.2042586,False,False,2025/01/01,0,Night,Ghost (Male),Murder,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Hull,United States,"Noises and whispering can be heard. When standing in one of the many rooms there are often more than one and up to 4 doors from which you will see shadows fly by and even see shadows linger in the doorway. On the far end of forts, it has been known that sometimes if something is thrown into the doorway it comes flying back out at you. Possesses many evil-like characteristics, such as the steps of the stairs leading down to the forts are diagonal and extremely awkward to walk down.",Fort Revere,Massachusetts,MA,-70.9051126,42.3045351,-70.9078346,42.3020647,True,True,2025/03/08,1,Unknown,Unknown (Male),Violence,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Hull,United States,"Across from carousel, on the beach front; It was a very sunny clear day when all of a sudden a violent storm blew in with massive lightening and blowing sand and as everyone ran for cover, over the ocean in the fog and thick cloud cover, I saw a large, very distinct vessel moving across the horizon. The storm only lasted about 5-8 minutes and was gone and back to clear conditions, but the ship was no where to be seen. It was moving too slowly to have passed out of sight in that short span of time. It just seemed to vanish.",Nantasket Beach,Massachusetts,MA,-70.87449,42.2917663,-70.9078346,42.3020647,False,True,2025/01/01,1,Unknown,Unknown (Male),Natural Disaster,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
Hyde Park,United States,"Rumors talk of a spooky spirit within the walls of the old French opera house. The building once burned down but they rebuilt it. Talk of a woman named Esmeralda, who died in a chair in the house during the fire, comes back to haunt the children who participate in the theatrical productions. Her apparition is seen during every production by 1 or more participants in the plays, floating above the lighting on the stage with a red eye. She also has appeared to few students when they sit in the purple painted chair that she died in. Sometimes when one of actors/actresses sit in the chair before a performance, bad luck comes about to them during their performance. So next time you are there, watch out because she has her eye on you!!! - June 2005 Correction: The truth about Essie, as she's affectionately referred to here, is yes she did die in a fire here when the building was still known as French's Opera House. She is said to ""live"" in the fly loft, above the lighting instruments above the stage. There is a purple chair in the audience, on the right hand side near the stage. Flowers are placed there before performances...if the flowers are not in full bloom, she will mess around with the lights during the performances. She is, for the most part, a friendly spirit, although she does like to make noises at night.",Riverside Theater Works,Massachusetts,MA,-71.120774,42.2552062,-71.1240559,42.2565289,True,True,2005/06/13,2,Night,"Ghost (Male, actor)",Accident,"2,760",25.7,4.88,21.1%,5.4,7.0,1.5,3.6,57.2%,68.4%,59.3%,40.7%,84.4%,1.88%,71022.0,5.635,7.607,2.61,29446.78571428572,164.85714285714286,152587.57142857142,129.0,123.0,Much Above Average,952.0,356.0,301.0,8.0,187.0,21.0,78.0
