city,country,description,location,State,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Event Type,Deaths per Year,Average Potential Life Years Lost per Death,"Deaths per 10,000 Adults",Percentage of Adults who Binge Drink 1+ Times per Month,Median Drinks per Binge,Top 25% Drinks per Binge,Median Binge per Month,Top 25% Binge per Month,Increase in Alcohol Deaths per Capita from 2015 to 2019,Male Proportion of Deaths,Percent Deaths from Chronic Causes,Percent Deaths from Acute Causes,Percent Deaths 35+,Percent Deaths under 21,Years of Life Lost per Year,Taxpayer Cost in 2010 (billions),Inflation Adjusted Cost to 2022 (billions),Inflation Adjusted Per Drink (2022),avg_violent_crime,avg_murder_manslaughter,avg_property_crime,avg_temp_rank,avg_precip_rank,precip_category,"Top_6_Primary_Substances (Per 100,000)","Alcohol (Per 100,000)","Heroin (Per 100,000)","Methamphetamine (Per 100,000)","Other Opiates/Synthetics (Per 100,000)","Marijuana/Hashish (Per 100,000)","Cocaine (Per 100,000)",daylight_hours,Safe_Filename
Wayne County,United States,"Goshen Cemetery - Cemetery is just North of Richmond, IN on 227 N. Numerous signs of ghosts can be detected here. A lady in white stands over one of the graves, and when approached she disappears. Footsteps in the grass can be heard either following, or coming towards you. Shadows and small white lights can be seen in the woods surrounding the cemetery. The most frightening area is definitely the Northwest corner of the cemetery underneath an Oak tree. This section contains the graves of children. It's the darkest section of the cemetery, and if you stand in the path right by these graves. Something will sound like it's falling out of the tree, and will hit the ground with a thud. There is never anything there. Other oddities include a sudden temperature drop over some of the graves.",Richmond,Indiana,IN,-84.8902382,39.8289369,-84.981754,39.831882,True,True,2025/05/13,1,Night,Ghost (Male),Accident,"2,960",27.0,5.69,17.1%,5.6,9.1,1.7,4.2,49.7%,70.5%,55.3%,44.7%,81.8%,3.41%,79925.0,4.468,6.032,2.65,21759.85714285714,335.57142857142856,204857.64285714287,125.0,103.0,Near Average,344.0,100.0,44.0,90.0,27.0,70.0,14.0,,Goshen_Cemetery___Cemetery_is_just_North_of_Richmo.png
Wayne Town,United States,"Some people say that a little girl lived there when Sommer was not built yet. She was tortured and abused by her father. Then one night, she tried to run away and her dad came chasing after her. He grabbed his gun, and shot her and she fell and died. To this day she is buried under Sommer, at night you can go in the rest room and the lights will flicker and you can look under the stall and see her sneaker and boot.",Lester B. Sommer Elementary,Indiana,IN,-86.9762384,40.0684975,-87.0597307,40.0875413,False,True,2025/01/01,0,Night,Unknown (Male),Murder,"2,960",27.0,5.69,17.1%,5.6,9.1,1.7,4.2,49.7%,70.5%,55.3%,44.7%,81.8%,3.41%,79925.0,4.468,6.032,2.65,21759.85714285714,335.57142857142856,204857.64285714287,125.0,103.0,Near Average,344.0,100.0,44.0,90.0,27.0,70.0,14.0,,Some_people_say_that_a_little_girl_lived_there_whe.png
Warsaw,United States,It has been said that if you drive down Devils Back Bone on ST RD 25 late at night around mid-night you will hear a freight train in the distance. It is believed that a train used to run through there but due to the quicksand it sank. No one even knows how the quicksand even got there. There is no evidence of any quicksand being there.,Devils Back Bone (St Rd 25),Indiana,IN,,,-85.8530469,41.2381,True,False,2025/03/25,0,Night,Demon (Male),Unknown,"2,960",27.0,5.69,17.1%,5.6,9.1,1.7,4.2,49.7%,70.5%,55.3%,44.7%,81.8%,3.41%,79925.0,4.468,6.032,2.65,21759.85714285714,335.57142857142856,204857.64285714287,125.0,103.0,Near Average,344.0,100.0,44.0,90.0,27.0,70.0,14.0,,It_has_been_said_that_if_you_drive_down_Devils_Bac.png
Wayne,United States,"Star piano building - People say that you can hear the voices of the people buried under the building, From when there was a cemetery there. - October 2004 update: The main building has been filled with grafitti over the years, and many of them seem to move, not just to watch visitors, but at times to even shift from floor to floor of the five storie bulding. At times a large truck cam be heard from the loading area in the basement, and you can also hear footsteps and even see debris shifting benieth the feet of an unseen person. Witnesses have reported phenimena from the common cold chills and sense of a ""presence"" to actual possession.",Richmond,Indiana,IN,-84.8902382,39.8289369,-84.981754,39.831882,True,True,2025/05/13,6,Unknown,Ghost (Male),Supernatural,"2,960",27.0,5.69,17.1%,5.6,9.1,1.7,4.2,49.7%,70.5%,55.3%,44.7%,81.8%,3.41%,79925.0,4.468,6.032,2.65,21759.85714285714,335.57142857142856,204857.64285714287,125.0,103.0,Near Average,344.0,100.0,44.0,90.0,27.0,70.0,14.0,,Star_piano_building___People_say_that_you_can_hear.png
Wells County/Warren,United States,"Thirteen Graves - January 2006 Correction – This was posted twice under Wells County and Warren. - on State Road 3 off of Willow road is the old Batson cemetery, no one has been buried there since like the late 1960s , there is thirteen unmarked graves. As you count them there is thirteen and supposedly if you turn to count them backwards one grave vanishes. No one knows who is buried there. Some believe it is remnants of an old limestone walkway, The walkway can be proven with pictures at Huntington library taken of the cemetery in the early 1930's. Also it has a glowing grave, at night when you drive by you can see one particular grave glowing at night. Some people have also witnessed an old ragged looking man who is supposed to be the caretaker of the cemetery. He is believed to be the caretaker of a blind school not some 100 ft from the cemetery that was tore down in past years do to deterioration. He would supposedly watch over the cemetery at night after the children were asleep. UPDATE: The cemetery is under surveillance due to numerous complaints of vandalism and destruction, you will be escorted off the property and possibly arrested. NO TRESPASSING December 2003 addition - They say when there is a full moon, you will see a boy with a hatchet that will chase you down the road. They also say that if you throw a rock at a certain grave a girl (one of the thirteen dead), will come out to talk to that person and only that person. About one mile back in the woods near the cemetery is the site of an old house. The old house is where a family of 13 people died from a extremely deadly disease. When the bodies were buried, there were too many of the bodies for a proper grave. The bodies were buried and cement pored over the bodies so the disease couldn't escape. There is a light that hovers above one of the graves, and it is only visible when all lights are off. One resident has noticed that every time a person walks into the cemetery, a tree nearby will make a squeaking sound. To date, that tree has done that every time they have walked into the cemetery.",Willow Road,Indiana,IN,-85.37893900000002,40.6376561,-85.4271952,40.6828226,True,True,1939/03/13,1,Night,Unknown (Male),Death,"2,960",27.0,5.69,17.1%,5.6,9.1,1.7,4.2,49.7%,70.5%,55.3%,44.7%,81.8%,3.41%,79925.0,4.468,6.032,2.65,21759.85714285714,335.57142857142856,204857.64285714287,125.0,103.0,Near Average,344.0,100.0,44.0,90.0,27.0,70.0,14.0,,Thirteen_Graves___January_2006_Correction___This_w.png
West Lafayette,United States,An apparition of a male seen by the window.,Cumberland School,Indiana,IN,-86.9071795,40.4615359,-86.90806549999999,40.4258686,False,True,0300/03/13,1,Unknown,Ghost (Male),Supernatural,"2,960",27.0,5.69,17.1%,5.6,9.1,1.7,4.2,49.7%,70.5%,55.3%,44.7%,81.8%,3.41%,79925.0,4.468,6.032,2.65,21759.85714285714,335.57142857142856,204857.64285714287,125.0,103.0,Near Average,344.0,100.0,44.0,90.0,27.0,70.0,14.0,,An_apparition_of_a_male_seen_by_the_window_.png
West Pittson,United States,"The claimed incidents began in 1974 and lasted until 1989 in the home of Jack and Janet Smurl. Whether the haunting was genuine or an elaborate hoax is debated. According to the Smurls, the first signs of paranormal activity began in 1974. They reported that a television set burst into flames, and a stain appeared on a carpet overnight. Water pipes began to leak even though they were repeatedly re-soldered by a plumber, and scratches resembling those from a large cat appeared on paintwork and bathroom fittings. Toilets flushed without human intervention, footsteps were heard on the stairs, chest drawers opened and closed unaided, radios worked when they were not plugged in, rocking chairs rocked while empty, and a sour smell filled the house. In 1985, John and Mary claimed to hear loud, obscene language, and Jack and Janet's house became often extremely cold. Two days after this, an icy cold swept the house and a strange black human shape allegedly materialized in the kitchen in front of Janet. It was about five feet nine inches tall, and with no facial features. It later appeared to Mary Smurl in her kitchen. Several TV specials and movies like A Haunting where made about the experiences here.",The Smurl Haunting,Indiana,IN,,,,,True,True,1974/03/13,1,Night,Ghost (Male),Supernatural,"2,960",27.0,5.69,17.1%,5.6,9.1,1.7,4.2,49.7%,70.5%,55.3%,44.7%,81.8%,3.41%,79925.0,4.468,6.032,2.65,21759.85714285714,335.57142857142856,204857.64285714287,125.0,103.0,Near Average,344.0,100.0,44.0,90.0,27.0,70.0,14.0,,The_claimed_incidents_began_in_1974_and_lasted_unt.png
Alta Vista,United States,"a ghost name ""George'' haunts the classrooms. doors open by there selves and closed. wind blinds go up with no one doing it.",Alta Vista middle school,Virginia,VA,-79.29594209999999,37.10955120000001,-79.285579,37.1118094,False,False,2025/01/01,0,Unknown,Ghost (Male),Supernatural,"3,071",25.9,4.55,16.4%,5.5,7.2,1.6,3.7,51.7%,69.1%,57.1%,42.9%,83.0%,3.09%,79429.0,6.126,8.27,2.78,19088.571428571428,373.8571428571428,190735.2142857143,122.0,124.0,Much Above Average,202.0,61.0,28.0,35.0,27.0,30.0,20.0,11.83,a_ghost_name__George___haunts_the_classrooms__door.png
Alexandria,United States,Revolutionary War soldiers have been seen here.,Brown House,Virginia,VA,-77.04200279999999,38.8052079,-77.0469214,38.8048355,False,True,2025/05/13,1,Unknown,"Unknown (Male, soldier)",Violence,"3,071",25.9,4.55,16.4%,5.5,7.2,1.6,3.7,51.7%,69.1%,57.1%,42.9%,83.0%,3.09%,79429.0,6.126,8.27,2.78,19088.571428571428,373.8571428571428,190735.2142857143,122.0,124.0,Much Above Average,202.0,61.0,28.0,35.0,27.0,30.0,20.0,11.83,Revolutionary_War_soldiers_have_been_seen_here_.png
Alexandria,United States,Known to be haunted by a young women in period clothing.,Gadsby's Tavern,Virginia,VA,-77.0436284,38.805639,-77.0469214,38.8048355,False,False,0134/03/13,0,Unknown,Ghost,Supernatural,"3,071",25.9,4.55,16.4%,5.5,7.2,1.6,3.7,51.7%,69.1%,57.1%,42.9%,83.0%,3.09%,79429.0,6.126,8.27,2.78,19088.571428571428,373.8571428571428,190735.2142857143,122.0,124.0,Much Above Average,202.0,61.0,28.0,35.0,27.0,30.0,20.0,11.83,Known_to_be_haunted_by_a_young_women_in_period_clo.png
Alexandria,United States,"Alexandria INOVA hospital is built on the site of the Vauxcleus mansion, an ante-bellum plantation mansion.  During the Civil War a Confederate soldier was seen and shot dead by a Union picket while sneaking up the ravine to visit a girl friend in the Vauxcleus mansion.  Since, it is said you can see his ghost moving through the woods on moonlit nights.",Hospital woods,Virginia,VA,-77.10498869999999,38.8227217,-77.0469214,38.8048355,False,True,2025/01/01,1,Night,"Ghost (Male, soldier)",Murder,"3,071",25.9,4.55,16.4%,5.5,7.2,1.6,3.7,51.7%,69.1%,57.1%,42.9%,83.0%,3.09%,79429.0,6.126,8.27,2.78,19088.571428571428,373.8571428571428,190735.2142857143,122.0,124.0,Much Above Average,202.0,61.0,28.0,35.0,27.0,30.0,20.0,11.83,Alexandria_INOVA_hospital_is_built_on_the_site_of.png
Alexandria,United States,The first house in the city (King and N. Fairfax) has had people see figures in period costume in the basement.,Ramsey House,Virginia,VA,-77.04235659999999,38.8046284,-77.0469214,38.8048355,False,True,2025/05/13,0,Unknown,Other (Male),Unknown,"3,071",25.9,4.55,16.4%,5.5,7.2,1.6,3.7,51.7%,69.1%,57.1%,42.9%,83.0%,3.09%,79429.0,6.126,8.27,2.78,19088.571428571428,373.8571428571428,190735.2142857143,122.0,124.0,Much Above Average,202.0,61.0,28.0,35.0,27.0,30.0,20.0,11.83,The_first_house_in_the_city__King_and_N__Fairfax_.png
Alexandria,United States,"On Woodlawn Plantation, which was once land of Mount Vernon (George Washington's personal home. When his step-daughter Nellie got married he gave her some land that is on a hill that was on his land. He was able to stand in part of him house and use a telescope to see her house so that he could keep an eye on her). The students of Woodlawn Elementary took a field trip to Woodlawn Plantation. Some reported the feeling of pushing from behind or that they where going to fall down the stairs.",Woodlawn Plantation,Virginia,VA,-77.1373345,38.717459,-77.0469214,38.8048355,False,True,2025/05/13,2,Unknown,"Unknown (Male, student)",Accident,"3,071",25.9,4.55,16.4%,5.5,7.2,1.6,3.7,51.7%,69.1%,57.1%,42.9%,83.0%,3.09%,79429.0,6.126,8.27,2.78,19088.571428571428,373.8571428571428,190735.2142857143,122.0,124.0,Much Above Average,202.0,61.0,28.0,35.0,27.0,30.0,20.0,11.83,On_Woodlawn_Plantation__which_was_once_land_of_Mou.png
Amelia,United States,"There is a ""charred lady"" apparently seen in Amelia Wildlife Reserve, as well as other apparitions. There have been at least two murders/bodies found in there. In the early 90s, the middle aged female victim of a brutal joy-ride rape-murder was found dumped near the entrance of the reserve (note: the case was hushed by local officials, inexplicably, couldn’t find out even the victims name...the case has never been solved). 4 years ago, another female corpse was found near the lake/dam area, within a small cove, also a nighttime lovers lane - party spot for teen urchins. The dam nearby is the same one where a woman has been seen (dragging a body) in the past.",Amelia Wildlife Reserve,Virginia,VA,-77.9110321,37.46744839999999,-77.973865,37.3212714,False,True,2025/03/04,1,Night,Ghost (Male),Murder,"3,071",25.9,4.55,16.4%,5.5,7.2,1.6,3.7,51.7%,69.1%,57.1%,42.9%,83.0%,3.09%,79429.0,6.126,8.27,2.78,19088.571428571428,373.8571428571428,190735.2142857143,122.0,124.0,Much Above Average,202.0,61.0,28.0,35.0,27.0,30.0,20.0,11.83,There_is_a__charred_lady__apparently_seen_in_Ameli.png
Amelia,United States,"There is a picture of a young lady that is said to blush at times when you look at her, also the smell of oranges sometimes in the parlor. Frequently you can hear people talking and laughing in the parlor, and it stops when you enter the room. Footsteps on the stairway are heard. There is also a screaming woman outside on a certain nights.",Haw Branch Plantation,Virginia,VA,-78.02082999999999,37.41028,-77.973865,37.3212714,True,False,2025/01/01,2,Night,Unknown (Male),Unknown,"3,071",25.9,4.55,16.4%,5.5,7.2,1.6,3.7,51.7%,69.1%,57.1%,42.9%,83.0%,3.09%,79429.0,6.126,8.27,2.78,19088.571428571428,373.8571428571428,190735.2142857143,122.0,124.0,Much Above Average,202.0,61.0,28.0,35.0,27.0,30.0,20.0,11.83,There_is_a_picture_of_a_young_lady_that_is_said_to.png
Amherst,United States,"People have reported seeing things, hearing strange noises. And a few people have reported coming down the steps and seeing a woman's reflection in the window.",Winton Country Club,Virginia,VA,-79.0226133,37.63772,-79.0514134,37.5851412,True,True,2025/01/01,4,Unknown,Unknown (Male),Mystery,"3,071",25.9,4.55,16.4%,5.5,7.2,1.6,3.7,51.7%,69.1%,57.1%,42.9%,83.0%,3.09%,79429.0,6.126,8.27,2.78,19088.571428571428,373.8571428571428,190735.2142857143,122.0,124.0,Much Above Average,202.0,61.0,28.0,35.0,27.0,30.0,20.0,11.83,People_have_reported_seeing_things__hearing_strang.png
Annandale,United States,Believed to be haunted by a student that committed Suicide. Reports of seeing the dead boy in a mirror in the bathroom.,Annandale High School – Boy’s Restroom,Virginia,VA,-77.2076386,38.8222822,-77.1963703,38.8303905,False,True,2025/01/01,0,Unknown,"Ghost (Male, student)",Suicide,"3,071",25.9,4.55,16.4%,5.5,7.2,1.6,3.7,51.7%,69.1%,57.1%,42.9%,83.0%,3.09%,79429.0,6.126,8.27,2.78,19088.571428571428,373.8571428571428,190735.2142857143,122.0,124.0,Much Above Average,202.0,61.0,28.0,35.0,27.0,30.0,20.0,11.83,Believed_to_be_haunted_by_a_student_that_committed.png
Annandale,United States,Known to many residents in Annandale and Arlington. Many sightings of a lady holding her baby who torments many people who happen to wonder in the park at night. It is said that when the fog rises then that is when she is most seen.,Round Tree Park,Virginia,VA,-77.190931,38.8522842,-77.1963703,38.8303905,False,True,2025/01/01,2,Night,Unknown (Male),Unknown,"3,071",25.9,4.55,16.4%,5.5,7.2,1.6,3.7,51.7%,69.1%,57.1%,42.9%,83.0%,3.09%,79429.0,6.126,8.27,2.78,19088.571428571428,373.8571428571428,190735.2142857143,122.0,124.0,Much Above Average,202.0,61.0,28.0,35.0,27.0,30.0,20.0,11.83,Known_to_many_residents_in_Annandale_and_Arlington.png
Arlington,United States,"theatre- Haunting in this location will occur if you sit in the balcony seats alone.  If no one else is in the theatre, you may hear the sound of someone playing the piano, even if the piano is in sight and no one can be seen near it.  You may also see twin spotlights shining on the stage.  If you continue to watch them, they will swing out and begin to scan the theatre, pointing in directions that wouldn't be possible from the lighting booth, and, eventually, resting on your location in the balcony. There have also been reports of the figure of a young man walking back and forth along the catwalk over the stage.  If you go up to the catwalk, you will find no one there.  It is rumored that a member of the theatre crew died during a performance by falling from the catwalk sometime during the early sixties.",Wakefield High School,Virginia,VA,-77.1117173,38.8477401,-77.09098089999999,38.8816208,True,True,2025/05/13,1,Unknown,Ghost (Male),Accident,"3,071",25.9,4.55,16.4%,5.5,7.2,1.6,3.7,51.7%,69.1%,57.1%,42.9%,83.0%,3.09%,79429.0,6.126,8.27,2.78,19088.571428571428,373.8571428571428,190735.2142857143,122.0,124.0,Much Above Average,202.0,61.0,28.0,35.0,27.0,30.0,20.0,11.83,theatre__Haunting_in_this_location_will_occur_if_y.png
Ashland,United States,"Mary Branch girl's dormitory has had doors opening and closing by themselves, items disappearing/reappearing, etc. Washington-Franklin Hall has at least two ghosts that have appeared to teachers on several occasions.",Randolph-Macon College,Virginia,VA,-77.4783518,37.7603794,-77.47998369999999,37.7590318,False,False,1830/03/13,0,Unknown,"Ghost (Male, teacher)",Supernatural,"3,071",25.9,4.55,16.4%,5.5,7.2,1.6,3.7,51.7%,69.1%,57.1%,42.9%,83.0%,3.09%,79429.0,6.126,8.27,2.78,19088.571428571428,373.8571428571428,190735.2142857143,122.0,124.0,Much Above Average,202.0,61.0,28.0,35.0,27.0,30.0,20.0,11.83,Mary_Branch_girl_s_dormitory_has_had_doors_opening.png
Ashland,United States,"SAE Fraternity House - Strange noises are also present, noises other than those normally found in a frat house. Some of the soldiers are only visible from the midsection up, presumably walking on the old house floor.",Randolph-Macon College,Virginia,VA,-77.4783518,37.7603794,-77.47998369999999,37.7590318,True,False,1830/03/13,0,Unknown,"Unknown (Male, soldier)",Mystery,"3,071",25.9,4.55,16.4%,5.5,7.2,1.6,3.7,51.7%,69.1%,57.1%,42.9%,83.0%,3.09%,79429.0,6.126,8.27,2.78,19088.571428571428,373.8571428571428,190735.2142857143,122.0,124.0,Much Above Average,202.0,61.0,28.0,35.0,27.0,30.0,20.0,11.83,SAE_Fraternity_House___Strange_noises_are_also_pre.png
Ashland,United States,"Wash Frank Hall -two ghosts were seen by a student in Wash Frank Hall. Wash Frank Hall had recently been renovated and was kept locked after classes. The history department was housed in that building. A guy named Buzzy found the door unlocked, went in and played the piano (he has just lost a football player friend that evening who died in the library). He looked up sensing a presence in the room and there was a man dressed in turn of the century clothes sitting across the room. The man gestured for him to continue playing but Buzzy got freaked out and ran out of the place.",Randolph-Macon College,Virginia,VA,-77.4783518,37.7603794,-77.47998369999999,37.7590318,False,True,1830/03/13,1,Evening,"Ghost (Male, student)",Death,"3,071",25.9,4.55,16.4%,5.5,7.2,1.6,3.7,51.7%,69.1%,57.1%,42.9%,83.0%,3.09%,79429.0,6.126,8.27,2.78,19088.571428571428,373.8571428571428,190735.2142857143,122.0,124.0,Much Above Average,202.0,61.0,28.0,35.0,27.0,30.0,20.0,11.83,Wash_Frank_Hall__two_ghosts_were_seen_by_a_student.png
Barhamsville,United States,"This place is haunted by the ghost of a Civil War nurse who can be heard playing the piano at night. She has also been spotted walking the fields at night, still looking for wounded soldiers to help.",Makemie Woods,Virginia,VA,-76.86557549999999,37.4473427,-76.84024029999999,37.4545901,True,False,2025/01/01,1,Night,"Ghost (Male, soldier)",Supernatural,"3,071",25.9,4.55,16.4%,5.5,7.2,1.6,3.7,51.7%,69.1%,57.1%,42.9%,83.0%,3.09%,79429.0,6.126,8.27,2.78,19088.571428571428,373.8571428571428,190735.2142857143,122.0,124.0,Much Above Average,202.0,61.0,28.0,35.0,27.0,30.0,20.0,11.83,This_place_is_haunted_by_the_ghost_of_a_Civil_War.png
Bassett,United States,At night when you are riding down the road you can see headlights flashing on and off in the field. If you go out there at night you hear doors shut all by themselves and you hear radios playing. At the very bottom of the field you can hear motors from the cars like they are being drove around. They say this happens from the ghost that were killed in car wrecks and come back to haunt the junkyard.,Junkyard,Virginia,VA,-79.929043,36.765918,-79.9903195,36.7593036,True,True,2025/05/13,0,Night,Ghost (Male),Murder,"3,071",25.9,4.55,16.4%,5.5,7.2,1.6,3.7,51.7%,69.1%,57.1%,42.9%,83.0%,3.09%,79429.0,6.126,8.27,2.78,19088.571428571428,373.8571428571428,190735.2142857143,122.0,124.0,Much Above Average,202.0,61.0,28.0,35.0,27.0,30.0,20.0,11.83,At_night_when_you_are_riding_down_the_road_you_can.png
Bedford,United States,"Reports of seeing “The White Lady walking around the property, sometimes accompanied with a gentleman (also in white). An apparition of a black man has been reported to be looking out an upstairs window.",Avenel House,Virginia,VA,-79.5243057,37.3383735,-79.52308769999999,37.3343079,False,True,2025/01/01,1,Unknown,Ghost (Male),Supernatural,"3,071",25.9,4.55,16.4%,5.5,7.2,1.6,3.7,51.7%,69.1%,57.1%,42.9%,83.0%,3.09%,79429.0,6.126,8.27,2.78,19088.571428571428,373.8571428571428,190735.2142857143,122.0,124.0,Much Above Average,202.0,61.0,28.0,35.0,27.0,30.0,20.0,11.83,Reports_of_seeing__The_White_Lady_walking_around_t.png
Blacksburg,United States,"The hotel sits on land that used to be a plantation known as ""Jacob's Lantern"".  There is a nightclub called ""Attitudes"" in the hotel, and the manager has told me of being asked by the front desk to turn the music down, even though there was no music playing.  He also told me of hearing laughter & voices in the club after hours, only to discover no one there.",Holiday Inn,Virginia,VA,-80.4441454,37.2271005,-80.4139393,37.2295733,True,False,1952/03/13,0,Night,Other (Male),Unknown,"3,071",25.9,4.55,16.4%,5.5,7.2,1.6,3.7,51.7%,69.1%,57.1%,42.9%,83.0%,3.09%,79429.0,6.126,8.27,2.78,19088.571428571428,373.8571428571428,190735.2142857143,122.0,124.0,Much Above Average,202.0,61.0,28.0,35.0,27.0,30.0,20.0,11.83,The_hotel_sits_on_land_that_used_to_be_a_plantatio.png
Blacksburg,United States,"The Lyric has been around for more than 75 years, and is one of the few theaters left with an upper balcony. Yjere have been numerous accounts from workers there of hearing things, and feeling someone brush behind them.  It is believed that a worker died in the theater years ago.",Lyric Theater,Virginia,VA,-80.415656,37.2301297,-80.4139393,37.2295733,True,False,2025/05/13,0,Unknown,Unknown (Male),Death,"3,071",25.9,4.55,16.4%,5.5,7.2,1.6,3.7,51.7%,69.1%,57.1%,42.9%,83.0%,3.09%,79429.0,6.126,8.27,2.78,19088.571428571428,373.8571428571428,190735.2142857143,122.0,124.0,Much Above Average,202.0,61.0,28.0,35.0,27.0,30.0,20.0,11.83,The_Lyric_has_been_around_for_more_than_75_years_.png
Boissevain,United States,Reports of hearing footsteps following along side in the fields.,Boissevain road,Virginia,VA,-81.3797532,37.28037920000001,-81.3803805,37.28178279999999,True,False,2025/01/01,0,Unknown,Unknown (Male),Unknown,"3,071",25.9,4.55,16.4%,5.5,7.2,1.6,3.7,51.7%,69.1%,57.1%,42.9%,83.0%,3.09%,79429.0,6.126,8.27,2.78,19088.571428571428,373.8571428571428,190735.2142857143,122.0,124.0,Much Above Average,202.0,61.0,28.0,35.0,27.0,30.0,20.0,11.83,Reports_of_hearing_footsteps_following_along_side.png
Bowling Green,United States,the ghost of Colonel John Waller Hoomes haunts his home.,Old Mansion Inn,Virginia,VA,-77.3476567,38.05089840000001,-77.3466468,38.0495789,False,False,2025/01/01,0,Unknown,Ghost (Male),Supernatural,"3,071",25.9,4.55,16.4%,5.5,7.2,1.6,3.7,51.7%,69.1%,57.1%,42.9%,83.0%,3.09%,79429.0,6.126,8.27,2.78,19088.571428571428,373.8571428571428,190735.2142857143,122.0,124.0,Much Above Average,202.0,61.0,28.0,35.0,27.0,30.0,20.0,11.83,the_ghost_of_Colonel_John_Waller_Hoomes_haunts_his.png
Bridgewater,United States,"Is a very beautiful campus, but it has many secrets. Founded in 1880, it is built on Native American hunting grounds. is said to be haunted by the ghost of it's namesake, Mr. Cole. His ghost has been sighted many times by members of the drama club, musicians, and audience members. Usually seated on the balcony, the ghost appears when he is particularly pleased with a performance. Once, at the end of a play, the lights overhead began to flicker rapidly, and a cold spot was felt near a particular seat on the balcony. Once again, Mr. Cole was pleased.",Bridgewater College Campus,Virginia,VA,-78.969386,38.378879,-78.97669599999999,38.38207060000001,False,False,1880/03/13,0,Unknown,"Ghost (Male, musician)",Supernatural,"3,071",25.9,4.55,16.4%,5.5,7.2,1.6,3.7,51.7%,69.1%,57.1%,42.9%,83.0%,3.09%,79429.0,6.126,8.27,2.78,19088.571428571428,373.8571428571428,190735.2142857143,122.0,124.0,Much Above Average,202.0,61.0,28.0,35.0,27.0,30.0,20.0,11.83,Is_a_very_beautiful_campus__but_it_has_many_secret.png
Bristol,United States,"Every time the room has been remodeled, it has suffered an electrical fire and a ghostly presences felt",Virginia Intermont College,Virginia,VA,-82.17633380000001,36.6048746,-82.1888089,36.595141,False,False,1972/03/13,0,Unknown,Ghost (Male),Accident,"3,071",25.9,4.55,16.4%,5.5,7.2,1.6,3.7,51.7%,69.1%,57.1%,42.9%,83.0%,3.09%,79429.0,6.126,8.27,2.78,19088.571428571428,373.8571428571428,190735.2142857143,122.0,124.0,Much Above Average,202.0,61.0,28.0,35.0,27.0,30.0,20.0,11.83,Every_time_the_room_has_been_remodeled__it_has_suf.png
Buena Vista,United States,"Cold spots, the sound of children crying, and shadow people have all been reported.",Midtown Cafe,Virginia,VA,-79.3547073,37.7357422,-79.35392379999999,37.7343004,True,False,2025/01/01,2,Unknown,Unknown (Male),Unknown,"3,071",25.9,4.55,16.4%,5.5,7.2,1.6,3.7,51.7%,69.1%,57.1%,42.9%,83.0%,3.09%,79429.0,6.126,8.27,2.78,19088.571428571428,373.8571428571428,190735.2142857143,122.0,124.0,Much Above Average,202.0,61.0,28.0,35.0,27.0,30.0,20.0,11.83,Cold_spots__the_sound_of_children_crying__and_shad.png
Buena Vista,United States,"This college is supposedly haunted by the ghost of a young boy who died here. He is said to haunt the fourth floor, which is one of the women’s dormitories. The ghost can sometimes be heard riding his bicycle up and down the hallway. There has also been an unusual death every year since the college was built. - October 2007 Update: The little boy that haunts the fourth floor also carries a red balloon as he's riding his tricycle, His Mother haunts the 3rd floor searching for him. She's in the 3rd floor bathroom a lot crying out for him.",Southern Virginia College,Virginia,VA,-79.345959,37.7415843,-79.35392379999999,37.7343004,True,False,2007/10/13,1,Unknown,Ghost (Male),Death,"3,071",25.9,4.55,16.4%,5.5,7.2,1.6,3.7,51.7%,69.1%,57.1%,42.9%,83.0%,3.09%,79429.0,6.126,8.27,2.78,19088.571428571428,373.8571428571428,190735.2142857143,122.0,124.0,Much Above Average,202.0,61.0,28.0,35.0,27.0,30.0,20.0,11.83,This_college_is_supposedly_haunted_by_the_ghost_of.png
Buena Vista,United States,The Tower Room - it has a closet door in the room that when you open it it's like another room! It's a huge closet. Strange noises have been heard from this locked room.,Southern Virginia College,Virginia,VA,-79.345959,37.7415843,-79.35392379999999,37.7343004,True,False,2007/10/13,1,Unknown,Unknown (Male),Mystery,"3,071",25.9,4.55,16.4%,5.5,7.2,1.6,3.7,51.7%,69.1%,57.1%,42.9%,83.0%,3.09%,79429.0,6.126,8.27,2.78,19088.571428571428,373.8571428571428,190735.2142857143,122.0,124.0,Much Above Average,202.0,61.0,28.0,35.0,27.0,30.0,20.0,11.83,The_Tower_Room___it_has_a_closet_door_in_the_room.png
Bullrun Manasses,United States,Civil War soldiers have been seen crossing the bridge at night.,Cobblestone Bridge,Virginia,VA,-77.521614,38.782778,-77.465,38.791981,False,True,2025/01/01,1,Night,"Unknown (Male, soldier)",Violence,"3,071",25.9,4.55,16.4%,5.5,7.2,1.6,3.7,51.7%,69.1%,57.1%,42.9%,83.0%,3.09%,79429.0,6.126,8.27,2.78,19088.571428571428,373.8571428571428,190735.2142857143,122.0,124.0,Much Above Average,202.0,61.0,28.0,35.0,27.0,30.0,20.0,11.83,Civil_War_soldiers_have_been_seen_crossing_the_bri.png
