city,country,description,location,State,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Event Type,Deaths per Year,Average Potential Life Years Lost per Death,"Deaths per 10,000 Adults",Percentage of Adults who Binge Drink 1+ Times per Month,Median Drinks per Binge,Top 25% Drinks per Binge,Median Binge per Month,Top 25% Binge per Month,Increase in Alcohol Deaths per Capita from 2015 to 2019,Male Proportion of Deaths,Percent Deaths from Chronic Causes,Percent Deaths from Acute Causes,Percent Deaths 35+,Percent Deaths under 21,Years of Life Lost per Year,Taxpayer Cost in 2010 (billions),Inflation Adjusted Cost to 2022 (billions),Inflation Adjusted Per Drink (2022),avg_violent_crime,avg_murder_manslaughter,avg_property_crime,avg_temp_rank,avg_precip_rank,precip_category,"Top_6_Primary_Substances (Per 100,000)","Alcohol (Per 100,000)","Heroin (Per 100,000)","Methamphetamine (Per 100,000)","Other Opiates/Synthetics (Per 100,000)","Marijuana/Hashish (Per 100,000)","Cocaine (Per 100,000)",daylight_hours,Safe_Filename
Colorado Springs,United States,"This home, located near the Black Forest area, has been on ""Sightings"" and has had several paranormal investigators visit. There are over 20 spirits that haunt the house and the grounds. Apparently it is a spiritual portal lying on the crossing of two major lay lines, according to a Hopi Shaman.",Lee Family Home,Colorado,CO,-104.7858053,38.9215886,-104.8213634,38.8338816,False,False,2025/03/20,0,Unknown,Ghost (Male),Supernatural,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,This_home__located_near_the_Black_Forest_area__has.png
Colorado Springs,United States,"During the building of the Catwalk, a man fell and landed on the seats, breaking his back. He suffered a long death. During shows he will occasionally turn off/on one or two lights. If you sit on the stage in the dark you will head footsteps on the catwalk then the sound of something falling.",Liberty High School Auditorium,Colorado,CO,-104.7362991,38.9591037,-104.8213634,38.8338816,True,False,2025/01/01,0,Night,Unknown (Male),Accident,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,During_the_building_of_the_Catwalk__a_man_fell_and.png
Colorado Springs,United States,"In the 1950's, a previous owner shot her husband and than hanged herself in the basement. Almost all employees have heard whispering or seen her ghost. None of them will go down to the basement alone.",nightclub,Colorado,CO,-104.757741,38.878938,-104.8213634,38.8338816,True,True,2025/01/01,2,Unknown,Ghost (Male),Murder,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,In_the_1950_s__a_previous_owner_shot_her_husband_a.png
Colorado Springs,United States,"In the sixties or seventies, a student hung herself in the first floor restroom after being denied a role in a production of Macbeth on its opening night in the school auditorium. Poltergeist-like activities occur when someone in the school auditorium says 'Macbeth' just prior to the premier of a play or performance. Take heed: such occurrences can be disastrous, leading to the termination of the production due to damages done on stage. This is often accompanied by the sound of the empty seats in the balcony being opened and closed. During an assembly in the spring of 1998, a noose was seen hung above those seats.",Palmer High School,Colorado,CO,-104.8202908,38.8392253,-104.8213634,38.8338816,True,True,2025/05/13,1,Night,"Ghost (Male, student)",Supernatural,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,In_the_sixties_or_seventies__a_student_hung_hersel.png
Colorado Springs,United States,It is supposedly haunted by a manager who was shot dead by an employee over a pay dispute in 1959 (not sure about the year). The security guards who have to patrol the museum at night try to avoid the guy's former apartment because they feel very uneasy there.,Pioneer's Museum,Colorado,CO,-104.822827,38.830359,-104.8213634,38.8338816,False,False,1959/03/13,0,Night,Ghost (Male),Murder,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,It_is_supposedly_haunted_by_a_manager_who_was_shot.png
Colorado Springs,United States,"this was once a hospital for Tuberculosis patients in the 1800s. Lights turn on by themselves, footsteps can be heard in the upper levels. The antique rocking chair in the basement moves by itself.",Rock Ledge Ranch,Colorado,CO,-104.8714123,38.8773489,-104.8213634,38.8338816,True,False,1874/03/13,1,Unknown,Unknown (Male),Unknown,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,this_was_once_a_hospital_for_Tuberculosis_patients.png
Colorado Springs,United States,"McDonalds - Currently during business hours employees had reported hearing children scream as if they are being killed, along with children playing around the fryers. It is said at night during closing hours an Indian chief has been known to shut off lights, push people and move things. Along with things opening closing and starting by themselves.",Rockrimmon,Colorado,CO,-104.8304807,38.9327867,-104.8213634,38.8338816,True,False,2025/01/01,4,Night,Other (Male),Murder,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,McDonalds___Currently_during_business_hours_employ.png
Colorado Springs,United States,"When the hospital first started, nuns were in charge of the nursing and healthcare. There is one who does not want to leave. She has been seen with blood on her clothes and she wanders around the hospital. Many say that she will exit through a wall, which was added after her death.",St. Francis Health Center,Colorado,CO,-104.8224605,38.8651708,-104.8213634,38.8338816,False,True,1909/03/13,1,Unknown,"Unknown (Male, nun)",Death,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,When_the_hospital_first_started__nuns_were_in_char.png
Colorado springs,United States,Wards what now is memorial hospital administration building many previous shoppers report hearing sounds coming from the walls and when they were in the women’s restroom the toilets and sinks flush and turn on lights turning off at night the previous security guard quit from those effects in the late 90's a young girl and boy were lost from there mother and father when they let there children go to the restroom and they never came out. to this day no one knows where the children went. People still say the parents never left the out side of the restroom.,Wards,Colorado,CO,-104.901069,38.880064,-104.8213634,38.8338816,True,False,2025/05/13,0,Night,Unknown (Male),Violence,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,Wards_what_now_is_memorial_hospital_administration.png
Colorado Springs,United States,"In the 90's a family at a local shopping center ""Wards"" got more then they expected when a little boy was with his parents and needed to use the restroom and the mother and father took him. When the father let the son go in he screamed like no other had screamed before, and when the parents rushed in to the restroom there child were gone. The rumor has it there had been a man in the man's bathroom to this day no one know what happened to the children but when ever anyone goes in one of the bathrooms there are strange noises and toilets flushing by them self.",Wards - El Paso,Colorado,CO,-104.6699484,39.02335619999999,-104.8213634,38.8338816,True,False,2025/01/01,0,Unknown,Unknown (Male),Violence,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,In_the_90_s_a_family_at_a_local_shopping_center__W.png
Colorado Springs,United States,"A few days after it opened, one of the workers was closing up and he went to empty the trash and found the body of a dead girl about the age of 16 in a ballerina costume. Late at night you can hear her calling the name ""Tommy"" and the sound of soft music.",Wendy’s,Colorado,CO,-104.8713639,38.8530005,-104.8213634,38.8338816,True,False,1969/11/15,0,Night,Unknown (Male),Death,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,A_few_days_after_it_opened__one_of_the_workers_was.png
Colorado Springs,United States,"This bar is next door to a building that once housed a mortuary. Reportedly, during major epidemics and the like, bodies were stored in the basement of what is now The Underground, in the back bar area known as 'The Pit'. Several employees have reported things being thrown about and broken in a locked storage area when nobody is down there. Numerous pictures taken there have shown orbs of varying sizes and degrees of brightness. There are also reports of a female ghost that haunts the elevator and hallways in the upper stories of the building, which house offices.",The Underground,Colorado,CO,-104.8229839,38.8354621,-104.8213634,38.8338816,False,True,2025/05/13,2,Unknown,Ghost (Male),Supernatural,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,This_bar_is_next_door_to_a_building_that_once_hous.png
Commerce City,United States,The barn is located on a dirt road the runs behind the Rocky Mountain Arsenal. Legend says that one night to high school sweethearts went out to the barn. When they arrived the boyfriend went psycho and killed his girlfriend by hanging her by the rafters of the barn. On some nights when you go out to the barn you can hear the screams of a woman coming from within the barn. It's believed that the girl that was killed in the barn haunts the area. The second you hit the road to make your way to the barn your hair stands on ends.,The Barn,Colorado,CO,-104.9423662,39.811725,-104.9338675,39.8083196,True,False,2025/05/13,0,Night,Unknown (Male),Murder,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,The_barn_is_located_on_a_dirt_road_the_runs_behind.png
Craig,United States,In 1948 a man fell to his death out of the art room and on to the stage. In the art room the door swings open even when there is no draft.,Craig middle school/old high school,Colorado,CO,-107.546421,40.5218,-107.5464541,40.5152491,False,False,1948/03/13,0,Unknown,Unknown (Male),Death,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,In_1948_a_man_fell_to_his_death_out_of_the_art_roo.png
Cripple Creek,United States,"Workers report it is guaranteed to see or hear something that wasn't of this world. Some people say they have seen a man falling down the stairs, or a young lady walking by during a mellow drama wearing clothing from the 1800's. A former employee worked at the casino for three years has documented some of what happened while they where there at - Not a Ghost of a Chance",Imperial Hotel &amp; Casino,Colorado,CO,139.7589148,35.6723855,-105.1783149,38.7466555,True,True,1800/01/01,4,Unknown,Ghost (Male),Accident,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,Workers_report_it_is_guaranteed_to_see_or_hear_som.png
Cripple Creek,United States,People report feeling a gentle nudge as they walk down the stairs.,Palace Hotel &amp; Casino,Colorado,CO,-122.4017237,37.7881439,-105.1783149,38.7466555,False,False,2025/01/01,0,Unknown,Unknown (Male),Unknown,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,People_report_feeling_a_gentle_nudge_as_they_walk.png
Denver,United States,Cheeseman park was the cemetery for Denver and there are graves left in the park. There are more than just graves. During that time period the care of graves was terrible. If someone did not have a grave they may have been thrown in another with someone else or just left lying until a mass burial grave was dug. Also if someone were buried in a grave that belonged to someone else they would just take the person in there out and leave them. If you go around the time the grass should turn green you can see the graves. This is because the grass over the graves turns green first. Also you can see sunken spots from the graves.,Cheeseman Park,Colorado,CO,-104.9651706,39.7335137,-104.990251,39.7392358,False,True,2025/05/13,0,Unknown,Unknown (Male),Unknown,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,Cheeseman_park_was_the_cemetery_for_Denver_and_the.png
Denver,United States,"In the late 1880s, Denver Children's Home located on Albion Street and Colfax Avenue in Denver, Colorado provided lodgings to orphaned children. A fire in 1888 (then known as the Denver Orphan's Home) killed several children in the attic/third floor. Today, DCH is still providing youth services, counseling, and housing to youth. Apparitions of children playing and ethereal voices of crying and whimpering are regular phenomena. Also, an apparition of a female in a wedding gown is regularly seen floating down the third floor steps and across the 50 ft. length of the second floor hallway. The FIFTH exorcism occurred in 1999, but still certain paranormal oddities remain.",Denver Children's Home,Colorado,CO,-104.939406,39.740782,-104.990251,39.7392358,True,True,1888/03/13,1,Unknown,Ghost (Male),Murder,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,In_the_late_1880s__Denver_Children_s_Home_located.png
Denver,United States,"Red Rocks Amphitheater - Apparitions of an old man was standing on the ""restricted"" side of the railings. He looks to be an old miner. He was about 5'5, white, beard, dirty brownish hat with a bottle in his hand. He appears for just a few seconds then disappears.",Denver County,Colorado,CO,-104.990251,39.7392358,-104.990251,39.7392358,False,False,0715/03/13,0,Unknown,Ghost (Male),Supernatural,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,Red_Rocks_Amphitheater___Apparitions_of_an_old_man.png
Denver,United States,Several problems were encountered while building the airport. This is reportedly due to the fact that the airport was built on top of sacred Native American ground. Some employees and visitors have reported hearing or seeing strange things.,Denver International Airport,Colorado,CO,-104.6737376,39.8560963,-104.990251,39.7392358,True,True,2052/03/13,2,Unknown,Unknown (Male),Mystery,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,Several_problems_were_encountered_while_building_t.png
Denver,United States,"According to some employees, there is a ghost in the basement of the library who shoves people hard when they are walking through. According to one employee, a security guard quit because they were frightened so badly while patrolling the basement at night. Now the security guards patrol it in groups of two.",Denver Public Library,Colorado,CO,-104.988115,39.737371,-104.990251,39.7392358,False,False,2025/03/27,0,Night,Ghost (Male),Supernatural,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,According_to_some_employees__there_is_a_ghost_in_t.png
Denver,United States,"Many have seen a ghost at Dora Moore K-8 school. She is most often seen walking along the large wooden staircase that connects the first and second floors, but some have seen her in the third floor auditorium. She's seen at night or during days when it's so dark outside you could mistake it for night. She wears a longish dress (ankle length, but doesn't touch the floor) and her hair is twisted into a bun. She walks quietly, not making any noise at all.",Dora Moore K-8,Colorado,CO,-104.9737313,39.7299702,-104.990251,39.7392358,True,True,2025/03/08,1,Night,Ghost (Male),Supernatural,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,Many_have_seen_a_ghost_at_Dora_Moore_K_8_school__S.png
Denver,United States,The ghost of an old heavy bald man is seen on the football field. He will show up in the middle of the day and then just disappear into thin air. Some say he is the ghost of an old football coach.,George Washington High School,Colorado,CO,-104.9142354,39.7054946,-104.990251,39.7392358,False,True,2025/05/13,1,Unknown,Ghost (Male),Supernatural,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,The_ghost_of_an_old_heavy_bald_man_is_seen_on_the.png
Denver,United States,"Larimer Square- Haunted by a female regular whose daughter from the prohibition era (the restaurant used to be a speak-easy) earlier in the century. The mirror in the women's bathroom has broken one-too-many times to be a coincidence as well as other freaky things (i.e. Whiskey bottles turning over by themselves, chair scooting from one end of the dining room to the other, etc.)",Josephina's Restaurant,Colorado,CO,-104.9993113,39.7477667,-104.990251,39.7392358,False,False,2025/01/01,0,Unknown,Ghost (Male),Supernatural,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,Larimer_Square__Haunted_by_a_female_regular_whose.png
Denver,United States,Formerly a tuberculosis clinic in the heart of east Denver back in the late 1880's. It was closed down as a clinic and Remained open as an asylum between 1902 and 1906. It was believed the unethical practices of early psychology led to the untimely death of the residents. Many sightings have been reported of things such as lights within the house flickering on and off repeatedly; visions of people walking around inside a seemingly abandoned house and one instance of a male leaving the house wearing a white surgeon's mask and walking around the surrounding park. It is also believed that there was formerly a network of tunnels underground that area leading to the nearby castle of Barron Von Ricthofen himself. The house has been recently remodeled but strange instances still occur within the surrounding park and neighborhood.,Molkerei,Colorado,CO,,,-104.990251,39.7392358,True,True,1906/03/13,2,Unknown,Other (Male),Death,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,Formerly_a_tuberculosis_clinic_in_the_heart_of_eas.png
Denver,United States,"The infamous house of Margaret Brown is haunted, although by who has not yet been determined. An investigator found cold spots throughout the house, the scent of pipe tobacco when no one was smoking, & doors that had ""a mind of their own"". Apparitions also seen. The house is now a tourist attraction.",Molly Brown House,Colorado,CO,-104.980736,39.737494,-104.990251,39.7392358,False,True,2025/01/01,1,Unknown,Ghost (Male),Supernatural,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,The_infamous_house_of_Margaret_Brown_is_haunted__a.png
Denver,United States,Reports of an apparition of a monk walking on the road,Monk monastery on hill,Colorado,CO,-104.9931381,39.7415398,-104.990251,39.7392358,False,False,2025/01/01,0,Unknown,"Ghost (Male, monk)",Supernatural,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,Reports_of_an_apparition_of_a_monk_walking_on_the.png
Denver,United States,"Lumber Baron Inn - June 2005 Correction: previously listed in Boulder- In the 1970's this house was converted into apartments. A young run away girl, 17 years old, lived in one apartment. She was raped and murdered one night. A friend of hers stumbled upon the murder and was also killed. The house is now a bed and breakfast. There have been several haunting incidences, including a sighting of a girl in a flapper dress. Footsteps have been heard and seen on the squeaky steps. www.lumberbaron.com",North Denver,Colorado,CO,-104.9602793,39.7642309,-104.990251,39.7392358,True,True,2005/06/13,1,Night,Ghost (Male),Murder,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,Lumber_Baron_Inn___June_2005_Correction__previousl.png
Denver,United States,"Many security guards see a woman in a long dress. She is seen there often, and in four or five nearby buildings. People report sounds of voices, footsteps, and doors.... Cold spots too.",State Capitol Buildings,Colorado,CO,-104.9848069,39.73932509999999,-104.990251,39.7392358,True,True,2025/01/01,2,Unknown,Unknown (Male),Unknown,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,Many_security_guards_see_a_woman_in_a_long_dress_.png
Denver,United States,"Houses the student union for the Auraria Campus combining Community College of Denver, Metropolitan State College and University of Colorado at Denver. Built in 1866 as the original Tivoli Brewery. Large brewing equipment still remains. Converted to student union in 1994. Ever since, voices are often heard through vents on the third floor as though an elegant party is going on, whispers in the bathrooms.",Tivoli Student Union,Colorado,CO,-105.005976,39.7450774,-104.990251,39.7392358,True,False,2015/08/13,1,Unknown,"Unknown (Male, student)",Unknown,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,Houses_the_student_union_for_the_Auraria_Campus_co.png
Denver,United States,"The building has been renovated, and some of the construction crew has seen and heard strange things. One crew heard voices in an office. When they went to inspect the voices in the office they opened the door and there was nobody there. Also, there is a ghost of a mechanic who used to work on railcars in the basement. Legend is that he died in a tragic accident. He is seen walking down corridors carrying a huge tool and then disappearing.",Tramway building,Colorado,CO,-104.9680001,39.7664532,-104.990251,39.7392358,True,True,2025/01/01,1,Unknown,Ghost (Male),Accident,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,The_building_has_been_renovated__and_some_of_the_c.png
Denver,United States,"Mary Reed Building  It was the Dupont Room, named for a long-gone alumni who left money for the Reed Library. The room was all fixed up, with high-backed leather chairs, glass bookcases, etc. People say the ghost of Mrs. Dupont liked to sit in ""her"" room and read, and the janitor claimed to have seen her more than once.",University of Denver,Colorado,CO,-104.9618965,39.6766174,-104.990251,39.7392358,False,True,1864/03/13,2,Unknown,Ghost (Male),Supernatural,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,Mary_Reed_Building__It_was_the_Dupont_Room__named.png
Denver,United States,"Dunklee Hall - was located at the intersection of Montview and Quebec (it is moving to the main campus where the also haunted Mary Reed building is located). Legend has it that a student killed herself on the second floor of the dormitory, Dunklee Hall. That floor was used as practice rooms for the music students. There was one particular room (out the elevator, to the right, last door on the right), Is usually standing open. Upon leaving it quietly closes behind you.",University of Denver Lamont School of Music,Colorado,CO,-104.9599679,39.6742226,-104.990251,39.7392358,False,False,2025/03/17,0,Unknown,"Ghost (Male, student)",Murder,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,Dunklee_Hall___was_located_at_the_intersection_of.png
Denver,United States,"Many employees of the bar at the VFW Post #1 have reported seeing ghostly shapes in the hallway and hearing a loud rapping noise in the furnace room (these are assumed to be the spirits of dead soldiers attached to the artifacts in the VFW's Museum, dating back to the Spanish/American War to current). The most frightening of these occurrences happened after the bar closed one night in 2003. The bar manager (my husband)was alone in the building, cleaning the bar area. He turned on the TV to a hard-rock music channel to help keep him motivated and awake. The TV channel suddenly turned to a non-music channel. The bar manager, not yet frightened, turned the channel back to the music channel. Again, the channel changed to a non-music channel. The bar manager, says out loud ""I can get out of here much faster if you let me listen to my music channel"". The channel changed back to the music channel and stayed there.",VFW Post # 1 (9th &amp; Bannock),Colorado,CO,-92.731915,38.0007961,-104.990251,39.7392358,True,True,1899/09/29,2,Night,"Ghost (Male, soldier)",Suicide,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,Many_employees_of_the_bar_at_the_VFW_Post__1_have.png
Edgewater,United States,A few of the gothic students were known to practice there witch craft at down stairs in the girls locker room. One day they were all found decapitated with their heads puzzled on different bodies. At the end of the day you can hear them screaming for the gym teacher’s help!!,Jefferson High School,Colorado,CO,-105.0733068,39.7504141,-105.0641503,39.75304250000001,True,False,2025/01/01,0,Unknown,"Unknown (Male, student)",Mystery,"2,623",27.2,5.82,19.8%,5.6,7.6,1.6,3.7,45.4%,67.7%,61.3%,38.7%,83.1%,2.78%,71300.0,5.057,6.826,2.89,16726.785714285714,164.78571428571428,154630.14285714287,93.0,92.0,Below Average,1270.0,687.0,84.0,232.0,168.0,68.0,30.0,11.75,A_few_of_the_gothic_students_were_known_to_practic.png
