city,country,description,location,State,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Event Type,Deaths per Year,Average Potential Life Years Lost per Death,"Deaths per 10,000 Adults",Percentage of Adults who Binge Drink 1+ Times per Month,Median Drinks per Binge,Top 25% Drinks per Binge,Median Binge per Month,Top 25% Binge per Month,Increase in Alcohol Deaths per Capita from 2015 to 2019,Male Proportion of Deaths,Percent Deaths from Chronic Causes,Percent Deaths from Acute Causes,Percent Deaths 35+,Percent Deaths under 21,Years of Life Lost per Year,Taxpayer Cost in 2010 (billions),Inflation Adjusted Cost to 2022 (billions),Inflation Adjusted Per Drink (2022),avg_violent_crime,avg_murder_manslaughter,avg_property_crime,avg_temp_rank,avg_precip_rank,precip_category,"Top_6_Primary_Substances (Per 100,000)","Alcohol (Per 100,000)","Heroin (Per 100,000)","Methamphetamine (Per 100,000)","Other Opiates/Synthetics (Per 100,000)","Marijuana/Hashish (Per 100,000)","Cocaine (Per 100,000)",daylight_hours,Safe_Filename
Kettering,United States,"It is said that in one of the restrooms a boy hung himself in the late '80 and haunts the area at night. There was also a brutal murder of three small kids. The murderer haunts the area and sound of kids screaming can be heard. This last part doesn't happen as often as the first. Some say that a person needs to sit on the concrete behind the restrooms, draw a circle around them with chalk in order to draw the murdering spirit out.",Candelwood Park,Ohio,OH,-84.15628199999999,39.715219,-84.1688274,39.68950359999999,True,False,2025/01/01,1,Night,Ghost (Male),Murder,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,It_is_said_that_in_one_of_the_restrooms_a_boy_hung.png
Kettering,United States,"This particular building was an old mansion back in about the 1920's or so, and was later turned into a church. They put some additions onto the house, like the chapel and the music room to make it into the church. But the original owner of the house/church is thought to still live there on the main floor. Janitor's that are working late at night have reported smelling her perfume as they clean the church.",Normandy Church,Ohio,OH,-84.1695199,39.6454625,-84.1688274,39.68950359999999,False,False,1920/01/01,1,Night,Unknown (Male),Unknown,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,This_particular_building_was_an_old_mansion_back_i.png
Kettering,United States,A man committed suicide by hanging himself from a tree in the early 90's.On foggy nights you can hear him moan.,Swango Drive,Ohio,OH,-84.1488749,39.6864707,-84.1688274,39.68950359999999,True,False,2025/01/01,0,Night,Unknown (Male),Suicide,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,A_man_committed_suicide_by_hanging_himself_from_a.png
Kirtland,United States,"Noises heard, logs falling, chills, red orbs seen.",East Branch Of The Chagrin River.,Ohio,OH,-81.30142839999999,41.6251608,-81.3614985,41.62893649999999,True,True,2025/01/01,1,Unknown,Orb (Male),Accident,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,Noises_heard__logs_falling__chills__red_orbs_seen_.png
LaGrande,United States,There has been many hauntings reported by many......a lot of people died in this place a long time ago.,Hot Lake Hotel,Ohio,OH,-117.95853,45.2433814,-82.119872,41.2372753,False,False,1864/03/13,2,Unknown,Ghost (Male),Death,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,There_has_been_many_hauntings_reported_by_many____.png
Lake,United States,James A. Garfield House - Witnesses report having uneasy feeling about the upstairs.,Mentor,Ohio,OH,-81.3612097,41.7128807,-81.2518833,41.981532,False,False,2025/01/01,0,Unknown,Unknown (Male),Unknown,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,James_A__Garfield_House___Witnesses_report_having.png
Lakewood,United States,"A young female girl with light hair is said to patrol the bridge at night, jeering and throwing things at passing pedestrians. If you anger this spirit which locals have come to call Jessica she will cut you in the night.",Bozak Bridge,Ohio,OH,,,-81.7981908,41.4819932,False,False,2025/01/01,0,Night,Ghost (Male),Supernatural,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,A_young_female_girl_with_light_hair_is_said_to_pat.png
Lancaster,United States,There are two tales to the story. One tale is that back in the civil war times that there was a general there that had kept slaves in the outhouse at night and one night they had dug there way out and went in the house and slaughtered the family. And the second tale is that it is the original home of Bloody Mary. Where you look in the mirror and say her name five times and she is supposed to appear behind you.,Mudhouse Mansion,Ohio,OH,-82.506078,39.7588859,-82.5993294,39.7136754,True,False,1850/03/13,0,Night,Unknown (Male),Violence,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,There_are_two_tales_to_the_story__One_tale_is_that.png
Leavittsburg,United States,"On the opening day of the new complex, a library helper was electrocuted while copying papers. And her ghost has been seen in the library reading. And in the girls restroom humming a melody.3 janitors have quit because of it.",the New Labrae High School,Ohio,OH,-80.8761969,41.2534171,-80.87703069999999,41.2478344,True,True,2025/01/03,1,Unknown,Ghost (Male),Accident,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,On_the_opening_day_of_the_new_complex__a_library_h.png
Lebanon,United States,"Workers hear a young girl bouncing a ball, she was supposedly left there by her parents. There are many ghosts in the lamb.",Golden Lamb,Ohio,OH,-84.2085547,39.4337465,-84.2029922,39.4353373,True,False,1803/03/13,0,Unknown,Ghost (Male),Supernatural,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,Workers_hear_a_young_girl_bouncing_a_ball__she_was.png
Lebanon,United States,"The home was once an orphanage, which is now said to be haunted by some of the kids and faculty, that once lived there. On the third floor and in the attic, small children have been seen in recent years looking out into the yard and driveway from windows. As well as children and adults are seen in the recreation room, on the stairways and in some of the bedrooms.",Mary Haven's boys group home,Ohio,OH,-84.1967617,39.4257226,-84.2029922,39.4353373,False,True,2025/01/01,1,Unknown,Ghost (Male),Supernatural,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,The_home_was_once_an_orphanage__which_is_now_said.png
Lima,United States,The Cry Baby Bridge out side of Lima about a couple miles back in the back roads. The story of it is a mom and her baby died in a car wreck on Halloween night mid night. And if you go to the same bridge on Halloween night at mid night you can hear the baby crying and it's rattle.,Cry Baby Bridge,Ohio,OH,,,-84.1052256,40.742551,True,False,2025/01/01,0,Night,Unknown (Male),Death,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,The_Cry_Baby_Bridge_out_side_of_Lima_about_a_coupl.png
Lima,United States,Reports of a ghost child that plays with a basketball. - February 2004 Update: This school has been torn down.,Irving Elementary,Ohio,OH,-84.1141148,40.7533843,-84.1052256,40.742551,False,False,2004/02/13,0,Unknown,Ghost (Male),Supernatural,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,Reports_of_a_ghost_child_that_plays_with_a_basketb.png
Lima,United States,Strange voices have been heard. - June 2008 Correction - Formerly listed as Lima Correctional Institution. For information and pictures check out - http://www.forgottenoh.com/LimaTB/limatb.html,Lima Tuberculosis Hospital,Ohio,OH,-84.142826,40.72231319999999,-84.1052256,40.742551,True,True,1911/01/01,1,Unknown,Other (Male),Mystery,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,Strange_voices_have_been_heard____June_2008_Correc.png
Lorain,United States,A railroad spike was removed from a hole and ever since strangely odd things have been occurring. A figure of a ghostly woman has been seen around midnight near the spot of the hole. Screams and yells have been heard since the removal of the spike and extremely severe storms have since swept the area.,G Street Park,Ohio,OH,-82.13702289999999,41.4766786,-82.1823746,41.452819,True,True,2025/01/01,1,Night,Ghost (Male),Supernatural,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,A_railroad_spike_was_removed_from_a_hole_and_ever.png
Lorain,United States,"New Union Center for the Arts - strange voices when building is empty, ghost appear from thin air, objects moving from one room to another. There are all just some of the things that happen in this old building.",Oberlin,Ohio,OH,-82.1852868,41.443393,-82.1823746,41.452819,True,False,2025/05/13,0,Unknown,Ghost (Male),Supernatural,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,New_Union_Center_for_the_Arts___strange_voices_whe.png
Lordstown,United States,Inside of the school auditorium there seems to be a shadowy figure of a three or four year old girl. Witnesses report hearing a little girl cry and sometimes scream.,Lordstown Elementary,Ohio,OH,-80.8611178,41.168505,-80.85758489999999,41.1656129,True,True,2025/01/01,0,Unknown,Other (Male),Unknown,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,Inside_of_the_school_auditorium_there_seems_to_be.png
Loudonville,United States,Haunted by Indian looking to kill his next victim. An asylum was here in the 1800's and a mysterious light has appeared over 20 years.,Mohican State Park,Ohio,OH,-82.264713,40.6091534,-82.2332144,40.6353382,False,False,0110/01/13,0,Unknown,Ghost (Male),Supernatural,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,Haunted_by_Indian_looking_to_kill_his_next_victim_.png
Loveland,United States,"aka Chateau LaRoche  never completed - (which is 30 min from downtown Cincinnati) -  Loveland Castle was built by Sir Harry Delos Andrews. It is haunted by many different ghosts. They actually have a picture of a young page on a king’s lap. They obtained it by using a camera that detects heat. The reason they took the picture was that they imported a throne from Europe and noticed it would start rocking back and forth. There have been other strange events that have occurred; the castle has a dungeon that people claim has cold spots. The man who built the castle was named Harry he died due to natural causes. It is said that he too Haunts the Castle. Also reported, reports of hearing strange things, electrical malfunctions (battery operated) and get the feeling of not being alone. More info on Loveland Castle",The Loveland Castle,Ohio,OH,-84.2659997,39.2835201,-84.26382600000001,39.2689476,True,False,2025/03/30,2,Unknown,Ghost (Male),Death,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,aka_Chateau_LaRoche__never_completed____which_is_3.png
Lucas,United States,West Toledo Branch Library - Odd noises and bumps are heard in the area near a fireplace on the west wall. The ghost of a man wearing clothing from the late 1930s or early 40s has been seen there.,Toledo,Ohio,OH,-83.55521200000001,41.6639383,-82.4182204,40.7050579,True,True,2025/05/13,1,Unknown,Ghost (Male),Accident,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,West_Toledo_Branch_Library___Odd_noises_and_bumps.png
Lucasville,United States,One night we were sitting in the hallway a lady and gentleman came down the hall. We got up to ask who they were and the just floated into the wall we were told that they were former owners.,Edge Wood Nursing Home,Ohio,OH,-83.04294800000001,38.922203,-82.99684189999999,38.879518,False,False,2025/01/01,0,Night,Other (Male),Unknown,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,One_night_we_were_sitting_in_the_hallway_a_lady_an.png
Lucasville,United States,"Since the riot many correction officers has seen strange things such as shadows passing by them and hearing doors slamming shut in the blocks where the riot occurred. One correction officer had even seen a inmate walking the ranges and then disappear, after midnight after all inmates were locked up for the night",Southern Ohio Correctional Facility,Ohio,OH,-82.96791209999999,38.8768458,-82.99684189999999,38.879518,True,True,1972/03/13,1,Night,"Unknown (Male, officer)",Violence,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,Since_the_riot_many_correction_officers_has_seen_s.png
Madison County,United States,"Near the intersection of Route 29 and Route 38 is a small plot of land between two cornfields. The area to the plot is lined with trees that lead back to a circle of trees that used to encompass a house. The house burnt down many years ago, killing the family as they slept. Supposedly at midnight on a full moon, you are able to see the outline of the old house standing in the circle of trees.",State Route 29,Ohio,OH,-83.4117496,39.9889239,-83.3789389,39.9154985,False,True,2025/03/29,0,Night,Other (Male),Unknown,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,Near_the_intersection_of_Route_29_and_Route_38_is.png
Manchester,United States,"The Church bell of the Presbyterian Church in the steeple used to be rung every Sunday morning, 30 minutes before church began to let the townspeople know they needed to clean up their breakfast and head on over to church. There was only one man who ever rang the bell in the entire 100-year plus history of the church. The bell is no longer used. The man that rang the bell has long been gone, but passersby can look up into the lit steeple glass late at night, and see the shadow of the man's ghost walking around the bell as if fixing it.",Presbyterian Church,Ohio,OH,-83.604461,38.688257,-83.6093611,38.6881293,False,True,2025/01/01,0,Morning,Ghost (Male),Supernatural,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,The_Church_bell_of_the_Presbyterian_Church_in_the.png
Mansfield,United States,In 1896 Ceely Rose murdered her whole family with rat poison for her true love who really was not. She has been seen in the house and haunts it. From 30 west take route 603 to Malabar Farm Inn.,Ceely Rose House,Ohio,OH,-82.399092,40.6522452,-82.5154471,40.75839,False,True,1896/03/13,1,Unknown,Unknown (Male),Murder,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,In_1896_Ceely_Rose_murdered_her_whole_family_with.png
Mansfield,United States,"It is haunted by Mary Jane. Everyone calls her ""Bloody Mary"". She was burnt at the stake in the 1800's because she was claimed a witch. The tree she was buried under still stands with her name carved in it. If you go there on the night she was buried then the tree will bleed. If you go back where her house once stood you will notice a sudden drop in temperature about 20 Degrees). I highly advise you not to say her name in the mirror five times if you ever visit the town of Mansfield. -",Lucas Cemetery,Ohio,OH,-82.4709603,40.7519163,-82.5154471,40.75839,False,False,2025/03/13,0,Night,Ghost (Male),Supernatural,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,It_is_haunted_by_Mary_Jane__Everyone_calls_her__Bl.png
Mansfield,United States,"It is haunted by Mary Jane. Everyone calls her ""Bloody Mary"". She was burnt at the stake in the 1800's because she was claimed a witch. The tree she was buried under still stands with her name carved in it. If you go there on the night she was buried then the tree will bleed. If you go back where her house once stood you will notice a sudden drop in temperature about 20 Degrees). I highly advise you not to say her name in the mirror five times if you ever visit the town of Mansfield. - June 2008 Correction - No Trespassing - No one calls her Bloody Mary, just Mary Jane. The story is published in ""Haunted Ohio"". She was not burned at the stake; she lived to a ripe old age. She was a Native American medicine woman and as time went on younger generations saw her as a witch and as such she was harassed. But there are a lot of similarities between the two. She lived on land that a young farmer took care of and he looked out for her, as she was his father’s friend. She died at an old age and did put a ""curse,"" of sorts, on the farmland and the land around. There is a marker where she is supposedly buried but she is not there. There are several hills that surround the property and she is buried on one of those, no one knows which, because she wanted to always be able to see the sun set. The farmer would always chase kids off trying to ghost hunt and even shoot at them.",Lucas Cemetery,Ohio,OH,-82.4709603,40.7519163,-82.5154471,40.75839,False,True,2025/03/13,1,Night,Ghost (Male),Accident,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,It_is_haunted_by_Mary_Jane__Everyone_calls_her__Bl.png
Mansfield,United States,The warden's wife was supposedly killed in front of his office. Reports of feeling light headed and not being alone.,Mansfield Prison,Ohio,OH,-82.502481,40.784215,-82.5154471,40.75839,False,False,2025/01/01,0,Unknown,Other (Male),Murder,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,The_warden_s_wife_was_supposedly_killed_in_front_o.png
Mansfield,United States,"Many orbs and spirit strings appeared in photographs. This is the cemetery where Ceely Rose's parents and her brother are buried. (Rebecca, David and Walter Rose). She murdered them in 1896 by poisoning them with rat poison.",Pleasant Valley Cemetery,Ohio,OH,-82.5132563,40.85079899999999,-82.5154471,40.75839,False,True,1805/03/13,0,Unknown,Ghost (Male),Murder,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,Many_orbs_and_spirit_strings_appeared_in_photograp.png
Mansfield,United States,"Once an old prison, the Reformatory has been turned into a ghost hunting site and tourist attraction. Movies, such as the Shawshank Redemption have been filmed there. Anyway, during Halloween, the Reformatory is opened as a Haunted House and it is indeed haunted. Many, many ghosts still reside within its walls. Inside, at night, you can sometimes see the formations of the spirits. At anytime, day or night, if you go through certain parts of it, you can feel a definite chill. There is a lingering feeling of sadness and if you walk into some of the cells, you can definitely feel the spirits in there with you. There are some very dangerous vortexes you have to watch for in there. After all of the years of negative energy, they have built up into these vortexes that are capable of doing rather nasty things to you. You can hear the voices of the spirits in the hallways near the mess hall. Heed a psychic's warning- if you ever go to this place, prepare yourself and DO NOT INVOKE THESE SPIRITS!!! They are very dangerous if you don't know what you're doing.",The Reformatory,Ohio,OH,-82.502481,40.784215,-82.5154471,40.75839,True,True,2023/11/13,0,Night,Ghost (Male),Supernatural,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,Once_an_old_prison__the_Reformatory_has_been_turne.png
Mantua,United States,"The Woods Of Streeter Rd are haunted or something’s in them. You can hear screams inside all through the night, many different times. And the sounds of things squealing. Witnesses report being chased out by something they could not see, and it was a low pitch and high pitch screaming. They have seen red eyes in the woods, then they vanish.",Streeter Rd. Forest,Ohio,OH,,,-81.2239908,41.2839442,True,True,2025/01/01,2,Night,Ghost (Male),Supernatural,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,The_Woods_Of_Streeter_Rd_are_haunted_or_something_.png
Marblehead,United States,"This is a site where many soldiers died and were buried. It has been rumored that you can hear the gunshots followed by the screams of agony from the soldiers. Every other year, the memorial day parade is held on the island, and it has been said that the soldiers join us in our march around the island.",Johnson's Island Cemetery,Ohio,OH,-82.7303106,41.5006214,-82.7354623,41.5403281,True,False,2025/03/19,0,Unknown,"Unknown (Male, soldier)",Murder,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,This_is_a_site_where_many_soldiers_died_and_were_b.png
Marietta,United States,"Currently a Historic House Museum. This Victorian mansion has been the setting for numerous ghost stories. It has changed hands several times and many of its owners have died in the house (at least 3). A true ghost story accompanies every single room in the house, ranging from odd sounds, a haunted clock, temperature changes, to sightings of ghosts. In October, the museum hosts ghost tours where the stories are told.",The Castle,Ohio,OH,-81.4549334,39.4205341,-81.45484359999999,39.41535200000001,True,False,2025/05/13,0,Unknown,Ghost (Male),Suicide,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,Currently_a_Historic_House_Museum__This_Victorian.png
Marietta,United States,"doors open, TV's turn on all by themselves curtains close. And some times your shoulders get touched!!!",Comfort Inn,Ohio,OH,-81.412345,39.406654,-81.45484359999999,39.41535200000001,False,False,2025/01/01,0,Unknown,Unknown (Male),Unknown,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,doors_open__TV_s_turn_on_all_by_themselves_curtain.png
Marietta,United States,This building was once a whorehouse. In the mid 19th century a wealthy man was having an affair with one of the women in the house. His eldest son was so upset with the way people were talking about his family and with the way his mother was being treated that he followed his father to the Levee House one night. He killed both his father and his father's lover. To this day very early in the morning on certain days the man can be seen entering the back door to the building.,The Levee House Café,Ohio,OH,-81.45041049999999,39.4109084,-81.45484359999999,39.41535200000001,False,True,2025/03/19,2,Morning,Other (Male),Murder,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,This_building_was_once_a_whorehouse__In_the_mid_19.png
Marietta,United States,"The Alpha Xi Delta house - is a historic house located on Fifth St. William P. Skinner, successful early merchant, second sheriff, bank board member and civic leader, built this house in 1855. His daughter, Sarah, married Nahum Ward. In 1908 it was purchased by George White, an oilman and banker who was elected Governor of Ohio in 1930. He is the third Marietta native to achieve this honor. Since 1955 it has served as the Alpha Xi Delta sorority house. The house is currently haunted by the spirit of ""George"". He has been known to knock things off the walls, open doors, turn on faucets, and turn on and off appliances. He also protects the girls of the house. It is rumored that if a girl brings a guy up stairs he will trip them going up the front stairs if his intentions are not true.",Marietta College,Ohio,OH,-81.4491067,39.4145456,-81.45484359999999,39.41535200000001,False,False,0200/01/13,0,Unknown,Ghost (Male),Supernatural,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0,,The_Alpha_Xi_Delta_house___is_a_historic_house_loc.png
