Filename,Detected Objects
West_Jessamine_High_School___There_is_an_old_famil.png,"mobile home, manufactured home (0.40), boathouse (0.09), lakeside, lakeshore (0.08), worm fence, snake fence, snake-rail fence, Virginia fence (0.03)"
There_is_said_to_have_been_a_suicide_here_and_at_n.png,"monastery (0.14), cinema, movie theater, movie theatre, movie house, picture palace (0.07), palace (0.05), chain saw, chainsaw (0.04), lumbermill, sawmill (0.03)"
This_Cemetery_is_very_old_1700_1800s__There_have_b.png,"book jacket, dust cover, dust jacket, dust wrapper (0.11), monitor (0.11), wallet, billfold, notecase, pocketbook (0.06), binder, ring-binder (0.05), screen, CRT screen (0.05)"
It_was_said_that_a_boy_named_David_was_killed_on_t.png,"prayer rug, prayer mat (0.82), can opener, tin opener (0.07)"
There_is_an_original_cornerstone_that_was_used_to.png,"lighter, light, igniter, ignitor (0.22), packet (0.06), vending machine (0.06), gas pump, gasoline pump, petrol pump, island dispenser (0.04), book jacket, dust cover, dust jacket, dust wrapper (0.03)"
16_year_old_male_was_found_hanging_in_the_building.png,"comic book (0.12), scoreboard (0.11), slot, one-armed bandit (0.09), cinema, movie theater, movie theatre, movie house, picture palace (0.05), cornet, horn, trumpet, trump (0.05)"
a_man_died_of_a_robbery_that_took_place_at_the_ban.png,"digital clock (0.57), scoreboard (0.12), slot, one-armed bandit (0.04), stopwatch, stop watch (0.03), tobacco shop, tobacconist shop, tobacconist (0.02)"
There_is_a_2_3_acre_area__including_RMS__which_is.png,scoreboard (0.89)
Just_south_of_Taminend_Hall___there_is_a_small_cem.png,"castle (0.16), palace (0.10), worm fence, snake fence, snake-rail fence, Virginia fence (0.06), dam, dike, dyke (0.05), breakwater, groin, groyne, mole, bulwark, seawall, jetty (0.04)"
Sitting_in_the_employee_lounge_doorknobs_turn_on_t.png,"lighter, light, igniter, ignitor (0.09), theater curtain, theatre curtain (0.03), switch, electric switch, electrical switch (0.03), perfume, essence (0.03), radiator (0.02)"
There_is_a_wonderful_garden_behind_the_college__On.png,"church, church building (0.33), solar dish, solar collector, solar furnace (0.08), bell cote, bell cot (0.06), dome (0.05), monastery (0.05)"
Tales_of_a_previous_female_resident_who_has_a_temp.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Theatre__2___A_man_died_in_this_theatre_and_things.png,"slot, one-armed bandit (0.78), theater curtain, theatre curtain (0.08)"
8th_Floor___a_woman_killed_herself_and_you_can_sti.png,"shoji (0.40), bookcase (0.32), fire screen, fireguard (0.04), prison, prison house (0.03), medicine chest, medicine cabinet (0.02)"
El_Cado_Cemetery___Witnesses_claim_to_have_seen_a.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Paupers_Cemetery_across_from_the_police_station_on.png,"maze, labyrinth (0.28), worm fence, snake fence, snake-rail fence, Virginia fence (0.08), picket fence, paling (0.07), church, church building (0.05), pole (0.03)"
These_mountains_are_full_of_Haunted_Energy__There.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
two_ponds_are_behind_the_abandoned_castle_like_bui.png,"castle (0.08), pedestal, plinth, footstall (0.07), pot, flowerpot (0.04), palace (0.04), church, church building (0.04)"
This_building_sets_were_an_old_type_tavern_once_st.png,"scoreboard (0.49), book jacket, dust cover, dust jacket, dust wrapper (0.06), prayer rug, prayer mat (0.06), comic book (0.05), binder, ring-binder (0.03)"
In_recent_decades_there_has_been_occult_activity_.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Old_Stanley_Hotel___Old_gentlemen_that_resided_in.png,"palace (0.58), castle (0.18), monastery (0.02)"
In_the_late_1800s_there_was_a_city_its_name_was_ha.png,"comic book (0.79), book jacket, dust cover, dust jacket, dust wrapper (0.04), web site, website, internet site, site (0.02), slot, one-armed bandit (0.02)"
Sounds_of_children_running_in_the_hallways__and_th.png,"window screen (0.41), window shade (0.13), mobile home, manufactured home (0.04), four-poster (0.02), fire screen, fireguard (0.02)"
The_Peterson_House_located_on_Velp_Road_is_said_to.png,"mobile home, manufactured home (0.89)"
If_you_go_down_the_road_that_Alcapulco_Lake_is_on.png,"prison, prison house (0.09), vending machine (0.06), turnstile (0.06), abacus (0.05), switch, electric switch, electrical switch (0.04)"
In_the_restaurant__there_have_always_been_several.png,"desk (0.14), dining table, board (0.11), library (0.10), restaurant, eating house, eating place, eatery (0.08), cinema, movie theater, movie theatre, movie house, picture palace (0.04)"
A_husband___wife_who_were_archaeologists__went_on.png,"puck, hockey puck (0.07), gondola (0.05), dogsled, dog sled, dog sleigh (0.05), bobsled, bobsleigh, bob (0.03), maze, labyrinth (0.03)"
there_have_been_reports__of__fully_dressed__in_bat.png,"window shade (0.48), window screen (0.07), upright, upright piano (0.05)"
Not_to_be_mistaken_for_Raceland_Worthington_In_the.png,"prison, prison house (0.12), streetcar, tram, tramcar, trolley, trolley car (0.07), paddlewheel, paddle wheel (0.05), parallel bars, bars (0.03), mobile home, manufactured home (0.03)"
There_is_a_lady_in_white_who_is_said_to_haunt_this.png,"palace (0.19), monastery (0.14), castle (0.06), book jacket, dust cover, dust jacket, dust wrapper (0.05), prison, prison house (0.04)"
The_school_was_built_on_an_old_cemetery__some_of_t.png,"prayer rug, prayer mat (0.27), handkerchief, hankie, hanky, hankey (0.15), fire screen, fireguard (0.03), scoreboard (0.03), tray (0.02)"
_Now_Soul_Intermediate_Center____An_old_high_schoo.png,"pool table, billiard table, snooker table (0.19), studio couch, day bed (0.09), bannister, banister, balustrade, balusters, handrail (0.06), cinema, movie theater, movie theatre, movie house, picture palace (0.04), desk (0.03)"
The_Crandall_House_is_presently_an_apartment_build.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.45), mobile home, manufactured home (0.04), book jacket, dust cover, dust jacket, dust wrapper (0.03), street sign (0.03), church, church building (0.02)"
Haunted_by_a_young_female_named_Maria_who_was_stra.png,"prayer rug, prayer mat (0.34), shield, buckler (0.09), thimble (0.08), breastplate, aegis, egis (0.05), chiton, coat-of-mail shell, sea cradle, polyplacophore (0.03)"
McCarren_Park___There_used_to_be_a_pool_here_where.png,"worm fence, snake fence, snake-rail fence, Virginia fence (0.10), ballplayer, baseball player (0.07), bannister, banister, balustrade, balusters, handrail (0.06), bobsled, bobsleigh, bob (0.03), scoreboard (0.03)"
At_night_orbs_can_be_seen__when_driving_by_this_ce.png,"balloon (0.19), lakeside, lakeshore (0.10), solar dish, solar collector, solar furnace (0.06), worm fence, snake fence, snake-rail fence, Virginia fence (0.05), airship, dirigible (0.04)"
Raccoon_Creek_Rd_Glomar___things_have_been_spotted.png,"boathouse (0.18), barn (0.13), scoreboard (0.12), beacon, lighthouse, beacon light, pharos (0.04), mobile home, manufactured home (0.04)"
story_has_it_about_80_years_ago__A_farmer_went_cra.png,"abacus (0.67), space heater (0.24)"
Footsteps_and_screaming_in_the_land_navigation_woo.png,"stage (0.15), palace (0.13), theater curtain, theatre curtain (0.11), monastery (0.09), throne (0.03)"
Is_said_to_be_Haunted__Possibly_built_on_a_cemeter.png,"castle (0.53), monastery (0.11), church, church building (0.10), palace (0.03), alp (0.02)"
Mary_s_Grave___She_murdered_her_two_children_and_h.png,"puck, hockey puck (0.83), bottlecap (0.14)"
Apparitions_of_a_solider_in_a_civil_war_solider_s.png,"mobile home, manufactured home (0.85)"
There_has_been_numerous_encounters_of_a_female_gho.png,"abacus (0.44), bottlecap (0.10), prayer rug, prayer mat (0.05), wool, woolen, woollen (0.02), remote control, remote (0.02)"
Just_off_of_519_lays_route_7_which_flow_across_Wri.png,"oscilloscope, scope, cathode-ray oscilloscope, CRO (0.96)"
In_this_building_late_at_night_when_everyone_has_l.png,"window shade (0.45), bookcase (0.05), slide rule, slipstick (0.04), scoreboard (0.03), window screen (0.03)"
alongside_a_highway_in_Phillips__Hwy_13__a_jumbled.png,"monitor (0.60), television, television system (0.23), screen, CRT screen (0.04)"
It_is_said_that_a_girl_was_stood_up_on_prom_night_.png,"prayer rug, prayer mat (0.38), prison, prison house (0.30), shoji (0.05)"
Ghostly_activity_and_energy_inside_that_cemetery_.png,"soap dispenser (0.10), ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin (0.08), planetarium (0.07), turnstile (0.05), maze, labyrinth (0.04)"
has_two_ghosts__One_is_from_a_guy_who_was_building.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
A_Woman_having_just_left_her_husband__was_on_her_w.png,"projectile, missile (0.63), missile (0.23)"
Weird_feelings_and_voices_can_be_heard_there_at_ni.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Peter_Cooper_Glue_Factory___this_abandon_factory_i.png,"book jacket, dust cover, dust jacket, dust wrapper (0.37), comic book (0.20), scoreboard (0.08), prayer rug, prayer mat (0.08)"
There_is_a_dilapidated_yellow_house_that_sits_on_U.png,"ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin (0.16), boathouse (0.14), picket fence, paling (0.09), tile roof (0.05), mobile home, manufactured home (0.05)"
It_is_said_that_a_women_haunts_the_building_turnin.png,"lampshade, lamp shade (0.02), table lamp (0.02), umbrella (0.02), bee eater (0.02)"
there_is_rumored_to_be_a_black_panther_that_roams.png,"airship, dirigible (0.08), binder, ring-binder (0.04), monitor (0.03), broom (0.03), microphone, mike (0.03)"
Ground_Zero_Site___people_reported_seeing_The_vict.png,"pick, plectrum, plectron (0.20), street sign (0.08), puck, hockey puck (0.08), laptop, laptop computer (0.07), comic book (0.02)"
Spirit_of_a_man_named_Henri_roams_the_hospital_and.png,"lighter, light, igniter, ignitor (0.28), book jacket, dust cover, dust jacket, dust wrapper (0.05), puck, hockey puck (0.05), comic book (0.04), street sign (0.03)"
This_building_was_built_in_1951_as_the_parochial_h.png,"prison, prison house (0.81), library (0.11)"
As_the_story_goes__Shelly_was_killed_by_a_jealous.png,"fire screen, fireguard (0.98)"
It_was_a_prison_during_the_Civil_War__workers_have.png,"paddlewheel, paddle wheel (0.26), gondola (0.13), prison, prison house (0.09), monastery (0.07), boathouse (0.04)"
when_they_changed_Wal_mart_to_a_super_center_a_man.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Reports_of_an_apparition_that_chases_people__Sound.png,"doormat, welcome mat (0.39), book jacket, dust cover, dust jacket, dust wrapper (0.04), scoreboard (0.03), picket fence, paling (0.03), comic book (0.02)"
Christ_the_King_Chapel___where_voices_have_been_he.png,"slot, one-armed bandit (0.28), accordion, piano accordion, squeeze box (0.09), prayer rug, prayer mat (0.06), carpenter's kit, tool kit (0.05), pencil box, pencil case (0.04)"
There_is_said_to_be_children_running_and_playing_i.png,"shopping basket (0.20), racket, racquet (0.06), maze, labyrinth (0.04), swab, swob, mop (0.04), broom (0.03)"
The_Nosay_House_was_once_a_hospital_during_the_Bat.png,"prison, prison house (0.14), beacon, lighthouse, beacon light, pharos (0.08), palace (0.08), monastery (0.08), castle (0.03)"
Later_River_City_Lighting___Owned_by_two_men_one_o.png,"library (0.29), container ship, containership, container vessel (0.14), shopping basket (0.09), bookshop, bookstore, bookstall (0.09), crate (0.06)"
On_Richfild_rd_you_can_stop_and_put_your_car_in_ne.png,"passenger car, coach, carriage (0.40), mobile home, manufactured home (0.30), boathouse (0.02)"
Several_hunters_have_reported_seeing_a_hollow_eyed.png,"carpenter's kit, tool kit (0.68)"
When_Walking_towards_the_old_lighthouse_on_the_tra.png,"beacon, lighthouse, beacon light, pharos (0.97)"
The_house_is_now_a_bed_and_breakfast_and_it_is_sai.png,"boathouse (0.41), mobile home, manufactured home (0.23), barn (0.20)"
Now_a_restaurant__this_old_house_use_to_be_a_conve.png,"palace (0.74), bell cote, bell cot (0.05), monastery (0.04), boathouse (0.03), castle (0.02)"
Sally_s_Bridge_is_an_old_bridge_off_Poplar_Tent_Ro.png,"passenger car, coach, carriage (0.42), worm fence, snake fence, snake-rail fence, Virginia fence (0.11), viaduct (0.04), pier (0.04), freight car (0.02)"
this_ghost_likes_to_touch_people_.png,"slot, one-armed bandit (0.81), comic book (0.05), panpipe, pandean pipe, syrinx (0.02)"
When_walking_by_at_any_time_of_night_you_get_a_hor.png,"tobacco shop, tobacconist shop, tobacconist (0.14), bakery, bakeshop, bakehouse (0.10), bookshop, bookstore, bookstall (0.09), oscilloscope, scope, cathode-ray oscilloscope, CRO (0.06), restaurant, eating house, eating place, eatery (0.05)"
The_ghost_of_Richard_Thomas_Thompson_is_said_to_ro.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Footsteps_and_floor_creaking__then_porch_door_swin.png,"slot, one-armed bandit (0.52), vending machine (0.09), switch, electric switch, electrical switch (0.05), binder, ring-binder (0.02), cassette (0.02)"
The_woods_around_the_lake_where_long_ago_a_man_and.png,"table lamp (0.24), fire screen, fireguard (0.15), lampshade, lamp shade (0.06), wall clock (0.04), altar (0.03)"
Former_Beatle_John_Lennon_has_occasionally_been_se.png,"television, television system (0.69), cowboy hat, ten-gallon hat (0.04), sombrero (0.03), book jacket, dust cover, dust jacket, dust wrapper (0.02)"
Voices_of_patients_who_were_tortured_and_died_here.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.14), church, church building (0.13), prison, prison house (0.08), prayer rug, prayer mat (0.08), monastery (0.07)"
This_is_located_one_Hwy_21_North_headed_towards_Sp.png,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi (0.20), rapeseed (0.13), racer, race car, racing car (0.04), viaduct (0.02), unicycle, monocycle (0.02)"
McCray_Hall___Music_Department____Sightings_of_a_l.png,"shoji (0.72), window screen (0.10), prison, prison house (0.02)"
A_former_worker_reports_On_the_top_floor_there_wer.png,"accordion, piano accordion, squeeze box (0.84), window shade (0.04)"
his_cemetery_has_graves_dating_back_to_the_eightee.png,"comic book (0.18), ski mask (0.08), clog, geta, patten, sabot (0.03), theater curtain, theatre curtain (0.02), velvet (0.02)"
Apparitions_have_been_seen_and_heard__Employees_an.png,"menu (0.45), safe (0.07), slide rule, slipstick (0.04), rubber eraser, rubber, pencil eraser (0.03)"
is_haunted_by_a_woman_in_a_blue_Victorian_dress__f.png,"hoopskirt, crinoline (0.22), gown (0.14), overskirt (0.11), abaya (0.08), cloak (0.06)"
This_has_been_said_that_this_school_formerly_calle.png,"scoreboard (0.32), shield, buckler (0.15), street sign (0.05), binder, ring-binder (0.05), slot, one-armed bandit (0.04)"
The_story_of_this_place_has_lived_among_the_locals.png,"passenger car, coach, carriage (0.18), monastery (0.09), streetcar, tram, tramcar, trolley, trolley car (0.08), palace (0.04), church, church building (0.03)"
An_old_janitor_haunts_the_third_floor_with_a_littl.png,"comic book (0.22), shoji (0.21), prayer rug, prayer mat (0.16), slot, one-armed bandit (0.05), crossword puzzle, crossword (0.03)"
On_Aug__27__1891_a_passenger_train_going_from_Sali.png,"passenger car, coach, carriage (0.91), electric locomotive (0.02)"
A_pregnant_woman_that_was_murdered_by_her_fiancé_.png,"window shade (0.20), abaya (0.13), window screen (0.05), prison, prison house (0.03), bannister, banister, balustrade, balusters, handrail (0.03)"
Numerous_reports_of_an_apparition_known_as__the_gr.png,"projectile, missile (0.14), missile (0.11), warplane, military plane (0.08), wing (0.05), space shuttle (0.04)"
There_have_been_numerous_occurrences_there__hearin.png,shopping basket (0.96)
There_is_this_ghost_that_has_been_there_since_1700.png,"fire screen, fireguard (0.45), window screen (0.13), tray (0.07), handkerchief, hankie, hanky, hankey (0.05), oscilloscope, scope, cathode-ray oscilloscope, CRO (0.02)"
This_library_is_haunted_by_ghosts_that_roam_around.png,"switch, electric switch, electrical switch (0.10), chain saw, chainsaw (0.08), espresso maker (0.03), cassette (0.03), soap dispenser (0.02)"
in_congress_park_is_haunted__lights_go_on_and_off.png,"upright, upright piano (0.53), bannister, banister, balustrade, balusters, handrail (0.08), organ, pipe organ (0.07), accordion, piano accordion, squeeze box (0.03), grand piano, grand (0.02)"
Mabel_Parker_haunts_her_former_home_and_is_heard_o.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
The_salt_plant_was_closed_in_the_70_s_because_it_c.png,"stage (0.35), upright, upright piano (0.18), theater curtain, theatre curtain (0.13), palace (0.04), scoreboard (0.04)"
Reports_of_the_ghost_of_a_young_girl_open_an_upsta.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
There_was_a_man_that_ran_into_the_trophy_case__He.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
The_Opera_House_was_made_over_and_they_built_a_cus.png,"planetarium (0.93), dome (0.02)"
Sightings_of_a_male_figure_in_the_doorway_and_flic.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Deanefield___During_the_Civil_War__confederate_sol.png,"worm fence, snake fence, snake-rail fence, Virginia fence (0.32), prison, prison house (0.11), monastery (0.06), chainlink fence (0.02), palace (0.02)"
Hardburly_is_a_old_mining_camp_in_Kentucky__It_has.png,"barn (0.86), boathouse (0.02)"
An_old_brick_building_in_downtown__Bart_s_Grill_an.png,"scoreboard (0.17), binder, ring-binder (0.06), slot, one-armed bandit (0.05), cassette (0.05), turnstile (0.05)"
Ghosts_in_almost_every_standing_historic_structure.png,"barn (0.56), boathouse (0.05), scoreboard (0.03), comic book (0.02)"
It_is_haunted_by_a_little_girl_she_walks_in_a_cert.png,"scoreboard (0.68), planetarium (0.02)"
very_large_dark_figures_have_been_spotted_several.png,monastery (0.84)
Big_Sandy_Riverbed___Near_the_riverbed_in_the_1958.png,"matchstick (0.19), candle, taper, wax light (0.06), rubber eraser, rubber, pencil eraser (0.04), velvet (0.03), perfume, essence (0.02)"
Locals_report_seeing_4_battered_teenage_girls_star.png,"tobacco shop, tobacconist shop, tobacconist (0.46), street sign (0.26), scoreboard (0.04), harmonica, mouth organ, harp, mouth harp (0.02)"
Rubin_Ridge___There_is_a_tale_of_a_young_man_ridin.png,"comic book (0.23), scoreboard (0.16), cassette (0.10), doormat, welcome mat (0.04), freight car (0.03)"
you_can_often_read_the_tombstones__and_you_ll_all.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
you_can_see_ghostly_apparitions_of_dark_shadowy_wo.png,"prison, prison house (0.89)"
Memorial_Hall__women_s_dormitory___Reports_of_ghos.png,"prison, prison house (0.34), shoji (0.30), cinema, movie theater, movie theatre, movie house, picture palace (0.18), home theater, home theatre (0.03), vault (0.02)"
Rumor_has_is_that_a_sentry_was_caught_asleep_on_du.png,"mailbag, postbag (0.39), carpenter's kit, tool kit (0.07), bulletproof vest (0.04), window screen (0.03), prayer rug, prayer mat (0.03)"
is_inhabited_by_a_ghastly_Rev_Dr__Henry_Feth_.png,"accordion, piano accordion, squeeze box (0.12), cradle (0.11), studio couch, day bed (0.05), crib, cot (0.03), rifle (0.03)"
CC_Cohen_Restaurant___Haunted_History___CC_Cohen_R.png,"prayer rug, prayer mat (0.78), comic book (0.07), book jacket, dust cover, dust jacket, dust wrapper (0.05)"
Lincoln_Academy_was_an_all_black_school_at_the_bas.png,"scoreboard (0.65), monitor (0.02), oscilloscope, scope, cathode-ray oscilloscope, CRO (0.02)"
There_have_been_many_reports_of_footsteps_heard_fr.png,"soap dispenser (0.10), oil filter (0.09), thimble (0.06), whiskey jug (0.04), coffee mug (0.03)"
A_maid_that_was_with_the_motel_when_it_was_first_b.png,"accordion, piano accordion, squeeze box (0.99)"
The_Casino_is_a_teen_dance_place__The_Ghost_that_h.png,"handkerchief, hankie, hanky, hankey (0.26), jersey, T-shirt, tee shirt (0.07), tray (0.06), wallet, billfold, notecase, pocketbook (0.04), prayer rug, prayer mat (0.04)"
It_is_the_end_of_the_very_long_French_Road___For_s.png,"prayer rug, prayer mat (0.48), comic book (0.10), book jacket, dust cover, dust jacket, dust wrapper (0.10), slot, one-armed bandit (0.05), theater curtain, theatre curtain (0.03)"
It_is_a_site_where_a_mine_ran_under_a_part_of_earl.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
The_Lighthouse_on_Michigan_Island_is_haunted_by_th.png,"prayer rug, prayer mat (0.86), book jacket, dust cover, dust jacket, dust wrapper (0.05), doormat, welcome mat (0.02)"
It_is_said_that_back_in_the_early_60_s_a_young_bri.png,"palace (0.33), prayer rug, prayer mat (0.07), prison, prison house (0.05), racket, racquet (0.04), gondola (0.04)"
In_the_mid_to_late_1800_s_there_was_said_to_have_b.png,"barn (0.25), boathouse (0.18), church, church building (0.11), birdhouse (0.05), bell cote, bell cot (0.04)"
December_2003_Update__was_burnt_down_last_month_by.png,"mobile home, manufactured home (0.15), boathouse (0.11), passenger car, coach, carriage (0.09), barn (0.08), church, church building (0.05)"
It_has_been_said_that_a_while_ago__a_man_got_run_o.png,"prison, prison house (0.46), vault (0.07), barrel, cask (0.05), library (0.05), padlock (0.05)"
Sr__Mary_Catherine_a_late_principal_at_St__Helens.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Was_an_old_hideout_in_the_1930_s_for_the_prohibiti.png,"mobile home, manufactured home (0.75), four-poster (0.02)"
_now_St__John_s_Univ_Howard_Av___Ghostly_face_of_m.png,"binder, ring-binder (0.46), ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin (0.25), mask (0.04), lighter, light, igniter, ignitor (0.02)"
dark_figures__and_manifestations_of_actual_people_.png,"abaya (0.66), cloak (0.17)"
The_home_was_originally_owned_by_the_Townsend_fami.png,"castle (0.21), palace (0.19), church, church building (0.06), tile roof (0.03), window screen (0.02)"
Reports_of_a_strange_light_on_the_tracks__believed.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Childscreek___it_is_said_that_on_a_cold__rainy_nig.png,"slot, one-armed bandit (0.39), web site, website, internet site, site (0.15), scoreboard (0.12), packet (0.02)"
Young_s_Park_was_the_site_of_a_ball_in_late_1800s_.png,"digital clock (0.13), fountain (0.04), lakeside, lakeshore (0.03), mouse, computer mouse (0.03), planetarium (0.03)"
Strange_noises_and_the_sound_of_someone_being_thro.png,"carpenter's kit, tool kit (0.11), screw (0.08), jigsaw puzzle (0.07), hard disc, hard disk, fixed disk (0.07), corkscrew, bottle screw (0.04)"
There_are_old_army_barracks_on_Lake_Ontario_in_Sac.png,"mobile home, manufactured home (0.22), monastery (0.20), beacon, lighthouse, beacon light, pharos (0.08), church, church building (0.05), boathouse (0.03)"
Fancis_Hall___It_s_very_old_and_many_monks_used_to.png,"church, church building (0.09), monastery (0.07), slot, one-armed bandit (0.04), mobile home, manufactured home (0.04), mosque (0.03)"
A_boy_and_a_girl_fell_down_the_well_and_died__Now.png,"abacus (0.34), prayer rug, prayer mat (0.16), comic book (0.06), book jacket, dust cover, dust jacket, dust wrapper (0.03), scoreboard (0.02)"
poltergiest_activity__her_name_is_Lizzy_she_died_i.png,"abacus (0.32), honeycomb (0.08), prayer rug, prayer mat (0.05), doormat, welcome mat (0.04), panpipe, pandean pipe, syrinx (0.03)"
An_explosion_in_the_late_1980s_killed_two_workers_.png,"scoreboard (0.52), digital clock (0.29)"
in_this_house_the_daughter_who_was_in_high_school.png,"birdhouse (0.44), prayer rug, prayer mat (0.17), comic book (0.02)"
During_the_night__there_are_noises_in_the_pipes_in.png,"scoreboard (0.24), digital clock (0.10), wallet, billfold, notecase, pocketbook (0.07), doormat, welcome mat (0.07), accordion, piano accordion, squeeze box (0.06)"
John_C__West_Hall____An_apparition_of_a_torso_of_a.png,"bannister, banister, balustrade, balusters, handrail (0.17), window shade (0.15), sliding door (0.09), shoji (0.05), window screen (0.04)"
Jaquin_s_Pond_is_a_swamp_with_a_few_narrow_dirt_ro.png,"comic book (0.39), jigsaw puzzle (0.31), book jacket, dust cover, dust jacket, dust wrapper (0.06)"
In_back_of_the_Woodlands_apartment_complex_lies_a.png,"prison, prison house (0.32), moving van (0.08), sliding door (0.05), mobile home, manufactured home (0.04), patio, terrace (0.04)"
There_have_been_hundreds_of_sightings_here_of_sold.png,"scoreboard (0.13), street sign (0.05), hair slide (0.04), wallet, billfold, notecase, pocketbook (0.04), buckle (0.04)"
The_Theater_used_to_be_in_the_old_courthouse_but_i.png,"fountain (0.65), scoreboard (0.02)"
The_Roycroft_Pavilion_is_the_home_of_the_Auroura_P.png,"organ, pipe organ (0.31), church, church building (0.28), altar (0.11), vault (0.03), cinema, movie theater, movie theatre, movie house, picture palace (0.02)"
said_to_be_haunted_by_a_custodian_who_was_killed_i.png,"prayer rug, prayer mat (0.43), slot, one-armed bandit (0.15), shoji (0.05), scoreboard (0.04), lighter, light, igniter, ignitor (0.02)"
Barnes_Campbell_Hall___showers_have_been_reported.png,"turnstile (0.14), fire screen, fireguard (0.10), binder, ring-binder (0.10), book jacket, dust cover, dust jacket, dust wrapper (0.09), lighter, light, igniter, ignitor (0.04)"
University_of_Wyoming___Knight_Hall___South_end_of.png,"library (0.78), bookshop, bookstore, bookstall (0.04), traffic light, traffic signal, stoplight (0.02)"
Footsteps_go_across_the_stage_when_no_one_is_there.png,"abacus (0.08), pick, plectrum, plectron (0.07), ocarina, sweet potato (0.05), jigsaw puzzle (0.04), Windsor tie (0.04)"
History_says_there_was_a_murder_in_the_ballroom_ba.png,"accordion, piano accordion, squeeze box (0.12), upright, upright piano (0.11), book jacket, dust cover, dust jacket, dust wrapper (0.09), fire screen, fireguard (0.08), cinema, movie theater, movie theatre, movie house, picture palace (0.08)"
at_night_time_there_is_an_eerie_feeling_as_if_your.png,"window shade (0.14), abacus (0.12), window screen (0.04), comic book (0.04), book jacket, dust cover, dust jacket, dust wrapper (0.02)"
Not_only_a_fine_place_to_dine__Georgia_s_and_the_O.png,"book jacket, dust cover, dust jacket, dust wrapper (0.12), prayer rug, prayer mat (0.10), comic book (0.07), tray (0.07), street sign (0.04)"
_Arthur_Kill_Rd__Specter_of_a_young_woman_walks_th.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
the_ghost_of_a_man_killed_during_the_construction.png,"web site, website, internet site, site (0.24), book jacket, dust cover, dust jacket, dust wrapper (0.07), monitor (0.05), screen, CRT screen (0.03), television, television system (0.03)"
There_is_an_old_field_in_the_woods_along_this_road.png,"pick, plectrum, plectron (0.11), jigsaw puzzle (0.08), face powder (0.06), Petri dish (0.05), pitcher, ewer (0.03)"
Legend_states_that_The_Knights_of_The_White_Chamel.png,"shield, buckler (0.08), tray (0.07), pitcher, ewer (0.05), jigsaw puzzle (0.04), pop bottle, soda bottle (0.03)"
