Filename,Detected Objects
The_ladies_room_and_area_in_and_around_the_kitchen.png,"sliding door (0.35), prison, prison house (0.16), barbershop (0.08), refrigerator, icebox (0.04), swab, swob, mop (0.04)"
The_Lady_in_Black_haunts_the_second_floor_of_this.png,"prison, prison house (0.66), palace (0.22)"
The_Lamplights_Inn_has_been_a_landmark_in_Central.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.49), paddlewheel, paddle wheel (0.22)"
The_legend_of_the_Bloody_Hand__For_years_there_has.png,"vault (0.78), window shade (0.04), church, church building (0.02), prison, prison house (0.02)"
The_Legend_says_that_A_man_chopped_up_his_entire_f.png,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon (0.91)"
the_library_is_haunted_by_an_elderly_man_.png,"library (0.96), prison, prison house (0.02)"
The_Lighthouse_right_in_town__By_Anita_s_You_can_s.png,"beacon, lighthouse, beacon light, pharos (0.98)"
The_Lilly_Room___Locked_off_room_in_bottom_of_girl.png,"prison, prison house (0.37), sliding door (0.25), shoji (0.02), vault (0.02)"
The_Living_and_Learning_Center__Woodland_Townhouse.png,"flagpole, flagstaff (0.95), pole (0.04)"
The_local_rap_group_L3_was_being_hunted_down_by_gu.png,"picket fence, paling (0.58), worm fence, snake fence, snake-rail fence, Virginia fence (0.27), chainlink fence (0.02)"
The_main_path_you_take_to_get_into_the_trails_is_c.png,"park bench (0.17), lakeside, lakeshore (0.16), mailbox, letter box (0.03), buckeye, horse chestnut, conker (0.02), worm fence, snake fence, snake-rail fence, Virginia fence (0.02)"
The_mansion_was_built_in_the_1920_s_by_inventor_Do.png,"palace (0.67), church, church building (0.03), cinema, movie theater, movie theatre, movie house, picture palace (0.03), analog clock (0.02), picket fence, paling (0.02)"
The_Many_years_ago_in_the_late_1960_s_a_janitor_wa.png,"restaurant, eating house, eating place, eatery (0.65)"
The_man_who_used_to_live_here_hung_his_whole_famil.png,"barn (0.20), mosquito net (0.13), picket fence, paling (0.09), window screen (0.09), fountain (0.06)"
The_Massachusetts_Ave_Dorms___were_once_a_hotel_wh.png,"library (0.59), cab, hack, taxi, taxicab (0.03), prison, prison house (0.02), palace (0.02), street sign (0.02)"
The_Mill_is_located_right_next_to_Hunter_s_Pond__I.png,"boathouse (0.74), barn (0.15)"
The_more_known_name_of_the_road_is_Gravity_Hill__T.png,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi (0.21), worm fence, snake fence, snake-rail fence, Virginia fence (0.04), chainlink fence (0.03), viaduct (0.03), car mirror (0.02)"
The_neighborhood_that_was_demolished_to_build_the.png,planetarium (0.97)
The_new_Penn_State_Harrisburg_housing_complex_is_b.png,"dam, dike, dyke (0.13), mobile home, manufactured home (0.07), valley, vale (0.07), seashore, coast, seacoast, sea-coast (0.07), crane (0.05)"
The_new_secretary_of_state_building_was_built_arou.png,"library (0.85), planetarium (0.03), cinema, movie theater, movie theatre, movie house, picture palace (0.03)"
The_Northshore_Hospital_was_once_used_for_TB_patie.png,"palace (0.28), church, church building (0.19), flagpole, flagstaff (0.06), castle (0.05), library (0.05)"
The_Norwin_Elks_used_to_be_the_old_Fletcher_s_plac.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.91)"
The_Nunica_Cemetery_is_a_small_cemetery_located_ea.png,"pedestal, plinth, footstall (0.42), brass, memorial tablet, plaque (0.36), obelisk (0.08)"
The_nursing_home_is_said_to_be_built_over_an_old_I.png,"prison, prison house (0.47), Windsor tie (0.07), shoji (0.04), vault (0.04)"
The_oldest_Cemetery_in_the_area__Orbs_and_other_fi.png,"picket fence, paling (0.58), worm fence, snake fence, snake-rail fence, Virginia fence (0.06), ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin (0.04), mailbox, letter box (0.03)"
The_old_buildings_lay_on_top_of_a_high_hillside__P.png,"church, church building (0.42), prison, prison house (0.09), barn (0.07), monastery (0.05), castle (0.03)"
The_old_cabin_located_on_Camp_8_road_is_haunted_by.png,barn (0.90)
the_old_Cornwall_family_is_said_to_still_walk_the.png,"prison, prison house (0.33), window shade (0.13), palace (0.09), library (0.05), streetcar, tram, tramcar, trolley, trolley car (0.02)"
The_old_El_Rey_theatre_in_Manteca_burned_down_some.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.30), restaurant, eating house, eating place, eatery (0.20), comic book (0.14), bakery, bakeshop, bakehouse (0.13), book jacket, dust cover, dust jacket, dust wrapper (0.02)"
The_old_Mill_turned_state_park_is_home_to_many_spi.png,"barn (0.65), boathouse (0.15)"
the_old_Moore_Building___A_shadow_of_a_man_climbin.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.49), restaurant, eating house, eating place, eatery (0.13), barbershop (0.10), library (0.07), bakery, bakeshop, bakehouse (0.06)"
The_old_pool__The_old_pool_was_built_above_the_ori.png,"pool table, billiard table, snooker table (0.99)"
The_old_power_plant_was_de_commissioned_as_of_2004.png,"beacon, lighthouse, beacon light, pharos (0.57), water tower (0.08), prison, prison house (0.07), spotlight, spot (0.02)"
The_old_Rouge_Power_House_blew_up_in_2001_and_seve.png,"prison, prison house (0.42), barn (0.12), monastery (0.11), water tower (0.05), church, church building (0.02)"
The_old_Whitemen_Homestead_is_haunted_by_several_g.png,"restaurant, eating house, eating place, eatery (0.45), prison, prison house (0.05), window shade (0.05), dining table, board (0.04), rocking chair, rocker (0.04)"
The_one_part_of_the_building_is_over_100_years_old.png,"prison, prison house (0.78), bannister, banister, balustrade, balusters, handrail (0.13)"
The_only_civilian_killed_in_the_battle_of_Gettysbu.png,"church, church building (0.74), bell cote, bell cot (0.08)"
The_original_owners_claimed_that_there_were_at_lea.png,"park bench (0.47), shopping cart (0.08), lakeside, lakeshore (0.05), mailbox, letter box (0.04), parking meter (0.03)"
The_original_owner_of_the__Z__hanged_himself_in_th.png,"prison, prison house (0.82)"
The_overpass_bridge_also_has_haunting_facts_from_t.png,viaduct (0.95)
The_PAC_is_supposedly_haunted_by_a_ghost_those_in.png,"theater curtain, theatre curtain (0.91), stage (0.02)"
The_Palace_Theatre_is_an_old_1920_s_era_theatre_th.png,"altar (0.40), theater curtain, theatre curtain (0.12), restaurant, eating house, eating place, eatery (0.06), vault (0.06), organ, pipe organ (0.06)"
The_Park_at_night_can_be_a_very_scary_place__The_c.png,"carousel, carrousel, merry-go-round, roundabout, whirligig (1.00)"
The_park_is_filled_with_drunk_bums_and_well_one_da.png,"zebra (0.64), ballplayer, baseball player (0.03)"
The_Pizza_Shop_of_Vito_s_is_said_to_be_haunted_by.png,"restaurant, eating house, eating place, eatery (0.31), tobacco shop, tobacconist shop, tobacconist (0.26), cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM (0.10), bakery, bakeshop, bakehouse (0.07), shoe shop, shoe-shop, shoe store (0.03)"
The_place_is_closed_and_deserted_now__but_when_the.png,"barn (0.13), crane (0.12), prison, prison house (0.09), church, church building (0.03), sliding door (0.02)"
The_Playhouse_was_once_a_church___There_was_either.png,"organ, pipe organ (0.96)"
The_Pool_area_was_torn_down_this_past_summer__2002.png,"bathtub, bathing tub, bath, tub (0.25), tub, vat (0.13), ant, emmet, pismire (0.06), screw (0.04), bobsled, bobsleigh, bob (0.02)"
The_present_barn_is_a_replacement__the_original_on.png,barn (0.90)
The_President_s_house_on_W_J_campus_is_haunted_by.png,"library (0.37), boathouse (0.14), window screen (0.11), picket fence, paling (0.09), flagpole, flagstaff (0.08)"
The_railroad_on_McGovern_blvd__Is_now_haunted_by_a.png,"passenger car, coach, carriage (0.70), electric locomotive (0.05), bannister, banister, balustrade, balusters, handrail (0.03), bullet train, bullet (0.02), freight car (0.02)"
The_recreation_center_used_to_be_an_old_ranch_hous.png,"thatch, thatched roof (0.32), window screen (0.25), patio, terrace (0.06), window shade (0.03), solar dish, solar collector, solar furnace (0.03)"
The_restaurant_on_Old_Mission_Peninsula_is_a_well_.png,"streetcar, tram, tramcar, trolley, trolley car (0.41), passenger car, coach, carriage (0.31), viaduct (0.04)"
The_restroom_in_the_100_building_is_haunted__When.png,"prison, prison house (0.38), sliding door (0.14), vault (0.08), shoji (0.06), spotlight, spot (0.03)"
The_Rialto_Theater_is_VERY_old__possibly_70_years.png,"bannister, banister, balustrade, balusters, handrail (0.16), theater curtain, theatre curtain (0.10), fire screen, fireguard (0.07), prison, prison house (0.05), cinema, movie theater, movie theatre, movie house, picture palace (0.04)"
The_Richardi_House__now_known_as_The_Grand_Victori.png,"boathouse (0.38), lakeside, lakeshore (0.18), palace (0.11), monastery (0.03), castle (0.03)"
The_right_wing_of_this_school_was_closed_off__supp.png,"bannister, banister, balustrade, balusters, handrail (0.92)"
The_rock_in_front_of_the_school_is_said_to_have_be.png,mask (0.88)
The_Rotundra___This_bowling_alley_that_is_still_op.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.97)"
The_sand_castle_is_the_term_for_what_is_left_of_th.png,"lakeside, lakeshore (0.22), park bench (0.15), stone wall (0.11), megalith, megalithic structure (0.04), maze, labyrinth (0.03)"
The_school_was_built_over_a_ancient_Indian_burial.png,"vault (0.41), comic book (0.15), book jacket, dust cover, dust jacket, dust wrapper (0.05), fountain (0.03), altar (0.02)"
The_school_was_shut_down_around_1990_91_It_is_said.png,"prison, prison house (0.99)"
The_second_oldest_cemetery_on_the_island_it_is_hau.png,"ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin (0.28), brass, memorial tablet, plaque (0.17), pedestal, plinth, footstall (0.02), worm fence, snake fence, snake-rail fence, Virginia fence (0.02)"
The_section_of_the_prison__the_castle_section__thi.png,"prison, prison house (0.55), bannister, banister, balustrade, balusters, handrail (0.12), chain (0.11), vault (0.03), fire screen, fireguard (0.02)"
The_Shamrock__on_Front_Street__is_reported_haunted.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.39), restaurant, eating house, eating place, eatery (0.15), bookshop, bookstore, bookstall (0.05), tobacco shop, tobacconist shop, tobacconist (0.04), streetcar, tram, tramcar, trolley, trolley car (0.04)"
The_shoe_tree__previously_mentioned_in_Salem__was.png,"cloak (0.83), broom (0.03), fur coat (0.02)"
the_site_in_question_is_the__glowing_tombstone___.png,"brass, memorial tablet, plaque (0.49), pedestal, plinth, footstall (0.04), mailbox, letter box (0.04), sundial (0.04), obelisk (0.04)"
The_site_of_multiple_Indian_massacres_dating_back.png,"Chesapeake Bay retriever (0.09), sorrel (0.07), red wolf, maned wolf, Canis rufus, Canis niger (0.05), ox (0.04), redbone (0.04)"
The_site_of_the_Inn_has_a_long_history__The_origin.png,"prison, prison house (0.36), shopping cart (0.10), swing (0.09), bannister, banister, balustrade, balusters, handrail (0.03), crutch (0.02)"
The_site_of_the_Michigan_murders__Back_in_the_late.png,"barn (0.35), boathouse (0.33), picket fence, paling (0.10), church, church building (0.05), worm fence, snake fence, snake-rail fence, Virginia fence (0.04)"
The_sound_of_a_man_s_footsteps_in_the_attic_of_thi.png,"castle (0.40), church, church building (0.36), palace (0.06), picket fence, paling (0.02), monastery (0.02)"
The_spirit_of_a_young_man_paces_the_balcony_of_the.png,"suit, suit of clothes (0.16), sliding door (0.05), groom, bridegroom (0.05), palace (0.04), church, church building (0.04)"
The_spirit_of_the__hatchet_lady__is_said_to_roam_t.png,"shovel (0.55), broom (0.15), vacuum, vacuum cleaner (0.08), rifle (0.02), swab, swob, mop (0.02)"
the_spring___Strange_sounds_like_organ_music_comin.png,"park bench (0.39), worm fence, snake fence, snake-rail fence, Virginia fence (0.31), barn (0.05), megalith, megalithic structure (0.03), lakeside, lakeshore (0.03)"
The_Stagecoach_Inn_is_an_original_stage_stop_and_h.png,"boathouse (0.62), picket fence, paling (0.06), beacon, lighthouse, beacon light, pharos (0.03), lakeside, lakeshore (0.03), church, church building (0.02)"
The_stairway_near_the__28__rooms_are_said_to_be_ha.png,"prison, prison house (0.16), passenger car, coach, carriage (0.15), bannister, banister, balustrade, balusters, handrail (0.15), suspension bridge (0.12), pier (0.10)"
the_state_school_used_to_be_a_mental_institution_t.png,"fur coat (0.39), trench coat (0.19), crutch (0.06), sliding door (0.05), prison, prison house (0.04)"
The_state_shut_the_Foxboro_State_Hospital_several.png,"prison, prison house (0.95)"
The_story_behind_it_is_there_was_a_rich_doctor_and.png,"palace (0.37), picket fence, paling (0.26), church, church building (0.11)"
The_story_goes_that_a_group_of_kids_were_playing_c.png,"dam, dike, dyke (0.21), lakeside, lakeshore (0.16), steel arch bridge (0.09), pier (0.05), valley, vale (0.03)"
The_story_goes_that_a_man_lived_across_from_the_ol.png,"dam, dike, dyke (0.50), boathouse (0.10), viaduct (0.05), suspension bridge (0.05), pier (0.04)"
The_story_goes_that_a_man_was_hung_from_a_tree_bra.png,"obelisk (0.82), church, church building (0.02), spotlight, spot (0.02)"
The_story_is_said_that_a_boy_who_had_the_lead_in_W.png,"spotlight, spot (0.36), jean, blue jean, denim (0.06), swab, swob, mop (0.05), stage (0.04), suit, suit of clothes (0.02)"
The_story_is_told_that_in_the_1970s_at_the_boat_to.png,"water tower (0.91), beacon, lighthouse, beacon light, pharos (0.03)"
The_student_union__which_was_formally_an_armory__i.png,"prison, prison house (0.32), cinema, movie theater, movie theatre, movie house, picture palace (0.10), shoji (0.09), sliding door (0.06), restaurant, eating house, eating place, eatery (0.04)"
The_toilet_flushes_and_no_one_is_in_the_bathroom_.png,"toilet seat (0.90), shower curtain (0.09)"
The_tower_is_now_walled_up__and_painted_with_a_mur.png,"prison, prison house (0.27), bannister, banister, balustrade, balusters, handrail (0.25), vault (0.17)"
The_Tower_Theater_is_said_to_be_haunted_by_the_gho.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.94)"
The_town_s_clock_tower_is_reportedly_haunted_by_it.png,"altar (0.37), vault (0.23), prison, prison house (0.09), vestment (0.05), monastery (0.04)"
The_Trail____Three_miners_died__If_you_walk_a_trai.png,"book jacket, dust cover, dust jacket, dust wrapper (0.20), fur coat (0.20), comic book (0.07), tray (0.02)"
The_train_tracks_behind_Joshua_Tree_Elementary_Sch.png,"dam, dike, dyke (0.90), breakwater, groin, groyne, mole, bulwark, seawall, jetty (0.02)"
The_true_story_involves_an_elderly_couple_who_were.png,"beacon, lighthouse, beacon light, pharos (0.99)"
The_TV_in_the_women_area_changes_channels_and_goes.png,"spotlight, spot (0.41), lens cap, lens cover (0.08), wall clock (0.05), electric fan, blower (0.03), analog clock (0.02)"
The_unused_22nd_and_23rd_floor_are_haunted__Was_a.png,"library (0.13), pier (0.13), traffic light, traffic signal, stoplight (0.05), bannister, banister, balustrade, balusters, handrail (0.04), cab, hack, taxi, taxicab (0.04)"
The_Vicary_Mansion_is_said_to_be_haunted_by_the_Ca.png,"palace (0.53), castle (0.27), prison, prison house (0.11)"
the_wealthy_Vanderlip_family_lived_in_a_mansion_in.png,"beacon, lighthouse, beacon light, pharos (0.14), castle (0.06), dam, dike, dyke (0.06), boathouse (0.05), birdhouse (0.05)"
The_whole_are_has_been_know_to_be_haunted__corner.png,"fountain (0.17), cannon (0.09), vault (0.06), window shade (0.04), flagpole, flagstaff (0.03)"
The_woods_back_behind_Birch_street__On_Pardee__Is.png,"jeep, landrover (0.63), beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon (0.25), minibus (0.02)"
The_woods_to_the_northwest_of_Pitcairn_Pa_surround.png,"park bench (0.31), lakeside, lakeshore (0.09), viaduct (0.06), barn (0.05), worm fence, snake fence, snake-rail fence, Virginia fence (0.03)"
The_Woods___Three_hunters_died__You_will_see_large.png,"spotlight, spot (0.98)"
THIRD_FLOOR___A_man_standing_in_the_window_with_hi.png,"prison, prison house (0.92)"
This_170_year_old_home_is_located_on_a_lonely__unl.png,barn (0.95)
this_alternative_school_used_to_be_a_home_for_wayw.png,"palace (0.23), prison, prison house (0.14), dalmatian, coach dog, carriage dog (0.11), monastery (0.04), obelisk (0.02)"
This_Area_is_bordered_by_three_cemeteries__The_Riv.png,"picket fence, paling (0.67), worm fence, snake fence, snake-rail fence, Virginia fence (0.21)"
This_asylum_was_supposedly_shut_down_because_the_i.png,"prison, prison house (0.82), monastery (0.12), water tower (0.02)"
This_asylum_will_soon_be_turned_into_a_Wal_Mart__S.png,"prison, prison house (0.20), viaduct (0.16), water tower (0.11), monastery (0.07), mobile home, manufactured home (0.05)"
This_bridge_was_one_of_many_that_was_built_during.png,"viaduct (0.67), steel arch bridge (0.09), dam, dike, dyke (0.07), pier (0.03)"
This_building_once_served_as_a_type_of_dormitory_i.png,"palace (0.53), prison, prison house (0.08), window screen (0.06), fountain (0.03), street sign (0.02)"
This_building_used_to_be_one_of_the_most_used_Stat.png,"castle (0.37), palace (0.26), monastery (0.11), church, church building (0.08)"
This_building_used_to_be_the_site_of_Family_Youth.png,"bell cote, bell cot (0.29), church, church building (0.10), monastery (0.10), vault (0.03), prison, prison house (0.03)"
This_building__in_the_Stripped_District_of_Pittsbu.png,"restaurant, eating house, eating place, eatery (0.28), bakery, bakeshop, bakehouse (0.28), library (0.10), cinema, movie theater, movie theatre, movie house, picture palace (0.07), bookshop, bookstore, bookstall (0.07)"
this_cancer_hospital_still_remains_open_to_min_emp.png,"prison, prison house (0.86), shoji (0.06)"
This_cemetery_has_long_been_rumored_to_be_haunted_.png,"pedestal, plinth, footstall (0.61), megalith, megalithic structure (0.04), obelisk (0.03), sundial (0.02)"
This_cemetery__the_oldest_in_Newburyport__which_re.png,"church, church building (0.24), palace (0.10), lakeside, lakeshore (0.08), obelisk (0.07), beacon, lighthouse, beacon light, pharos (0.06)"
This_church_is_said_to_be_haunted_by_a_former_prie.png,"church, church building (0.93)"
This_corporate_office_is_haunted_by_the_spirit_of.png,"bulletproof vest (0.61), prison, prison house (0.05), lab coat, laboratory coat (0.03), jean, blue jean, denim (0.02), military uniform (0.02)"
This_county_home_was_established_in_Media__Pennsyl.png,"library (0.44), picket fence, paling (0.10), prison, prison house (0.07), window shade (0.07), window screen (0.05)"
This_has_been_removed___NO_TRESPASSING___you_will.png,"picket fence, paling (0.70), barn (0.09), mobile home, manufactured home (0.07), church, church building (0.02)"
This_historic_ranch_is_known_for_sightings_of_a_sm.png,"mobile home, manufactured home (0.92)"
This_historic_structure_was_once_the_home_of_the_S.png,library (0.93)
this_hospital_for_the_mentally_disabled_once_was_a.png,"prison, prison house (0.86)"
This_hotel_has_been_standing_since_the_1800_s__The.png,"palace (0.40), prison, prison house (0.24), library (0.02), wreck (0.02)"
This_house_is_associated_with_the_Salem_Witch_Tria.png,"boathouse (0.24), barn (0.13), window screen (0.12), flagpole, flagstaff (0.10), library (0.04)"
This_house_use_to_be_an_insane_asylum__Many_people.png,"palace (0.67), castle (0.18)"
This_huge_edifice_was_built_in_1912_especially_for.png,palace (0.94)
This_inn_is_home_to_more_than_17_ghosts_including.png,four-poster (0.92)
This_isn_t_exactly_what_you_would_call_a__proper_.png,"altar (0.62), church, church building (0.13), vault (0.10), monastery (0.03)"
This_isn_t_so_much_a_report_of_a_haunting_as_it_is.png,"church, church building (0.66), bell cote, bell cot (0.22), monastery (0.02), dome (0.02)"
this_is_a_camp_that_may_have_been_up_in_the_1980_s.png,"barn (0.87), boathouse (0.03)"
This_is_a_fairly_new_antique_store_on_Euclid_Ave_.png,"sliding door (0.29), bakery, bakeshop, bakehouse (0.26), barbershop (0.07), restaurant, eating house, eating place, eatery (0.04), wardrobe, closet, press (0.04)"
this_is_a_pizza_place__Chairs_move_away_from_the_t.png,"pizza, pizza pie (0.82), restaurant, eating house, eating place, eatery (0.05)"
This_is_a_popular_place_during_Halloween_when_they.png,"park bench (0.50), lakeside, lakeshore (0.12), folding chair (0.03), rocking chair, rocker (0.02), shopping cart (0.02)"
This_is_a_rather_well_known_haunting_in_the_Tamaqu.png,"picket fence, paling (0.33), church, church building (0.17), flagpole, flagstaff (0.16), window screen (0.03), library (0.02)"
This_is_a_very_haunted_location__If_you_are_coming.png,"viaduct (0.08), street sign (0.06), mailbox, letter box (0.04), unicycle, monocycle (0.04), bison (0.04)"
this_is_a_very_old_restaurant_and_bar_where_the_wo.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.72), barbershop (0.05), restaurant, eating house, eating place, eatery (0.03), bookshop, bookstore, bookstall (0.03), library (0.02)"
this_is_Ben_Franklin_s_cousins_house__Story_goes_t.png,"window screen (0.28), library (0.23), flagpole, flagstaff (0.15), window shade (0.09), lakeside, lakeshore (0.02)"
this_is_located_near_the_Felt_Mansion_it_is_a_smal.png,"church, church building (0.45), barn (0.44), bell cote, bell cot (0.02)"
This_is_one_of_the_places_where_the_infamous__Zodi.png,"lakeside, lakeshore (0.10), worm fence, snake fence, snake-rail fence, Virginia fence (0.07), chainlink fence (0.05), suspension bridge (0.05), viaduct (0.05)"
This_is_supposedly_the_burial_ground_for_Al_Capone.png,"ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin (0.17), church, church building (0.09), water tower (0.08), gas pump, gasoline pump, petrol pump, island dispenser (0.05), mosque (0.03)"
This_is_the_house_where_Lizzie_Borden_lived_and_su.png,"library (0.78), palace (0.08), window shade (0.02)"
This_is_the_oldest_inn_along_Route_40__In_the_rest.png,"four-poster (0.61), quilt, comforter, comfort, puff (0.09), studio couch, day bed (0.06)"
This_large__civil_war_era_house_is_always_occupied.png,"library (0.23), window shade (0.13), palace (0.10), window screen (0.08), prison, prison house (0.05)"
This_library_was_built_over_a_old_cemetery_and_bel.png,"church, church building (0.80), monastery (0.03), analog clock (0.02), bell cote, bell cot (0.02)"
This_mansion_is_said_to_be_haunted_by_the_matriarc.png,"mosquito net (0.29), gown (0.19), hoopskirt, crinoline (0.08), cradle (0.07), groom, bridegroom (0.03)"
This_mansion_sits_on_the_corner_of_Painters_Crossi.png,"palace (0.76), boathouse (0.05)"
This_mental_hospital_was_shut_down_due_to_patient.png,"library (0.48), palace (0.23), prison, prison house (0.08), monastery (0.02)"
This_museum_is_haunted_by_the_mysterious_figure_of.png,"fire screen, fireguard (0.20), theater curtain, theatre curtain (0.08), breastplate, aegis, egis (0.08), vault (0.05), bannister, banister, balustrade, balusters, handrail (0.05)"
This_National_Historic_site_at_the_summit_of_the_A.png,"church, church building (0.18), window screen (0.10), flagpole, flagstaff (0.08), barn (0.05), library (0.04)"
This_old_cemetery_has_the_atmosphere_of_a_horror_m.png,"worm fence, snake fence, snake-rail fence, Virginia fence (0.42), picket fence, paling (0.11), megalith, megalithic structure (0.03)"
This_old_hotel_is_plagued_with_spirits__Bottles_in.png,"rocking chair, rocker (0.75), prison, prison house (0.07), bannister, banister, balustrade, balusters, handrail (0.02)"
This_Old_Soldiers_Home_first_opened_in_1886_and_it.png,"prison, prison house (0.31), palace (0.30), library (0.15), lakeside, lakeshore (0.03), boathouse (0.02)"
This_old_theatre_houses_the_spirit_of_a_young_girl.png,"washer, automatic washer, washing machine (0.25), refrigerator, icebox (0.25), ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin (0.09), medicine chest, medicine cabinet (0.07), dishwasher, dish washer, dishwashing machine (0.02)"
This_once_main_road_is_haunted_by_a_phantom_muscle.png,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon (0.23), grille, radiator grille (0.21), pickup, pickup truck (0.09), sports car, sport car (0.07), convertible (0.06)"
This_place_is_said_to_be_haunted_by_2_ghosts__On_o.png,"shopping cart (0.31), bannister, banister, balustrade, balusters, handrail (0.24), prison, prison house (0.21)"
This_restaurant_hotel_is_only_used_as_a_restaurant.png,palace (0.86)
This_restaurant_is_believed_to_be_haunted_by_a_gho.png,"barbershop (0.71), tobacco shop, tobacconist shop, tobacconist (0.12), bookshop, bookstore, bookstall (0.02)"
This_restaurant_used_to_be_a_private_residence_tha.png,"restaurant, eating house, eating place, eatery (0.89), dining table, board (0.06)"
This_restaurant__located_on_west_Main_St___is_said.png,"beacon, lighthouse, beacon light, pharos (0.18), cinema, movie theater, movie theatre, movie house, picture palace (0.07), window screen (0.06), restaurant, eating house, eating place, eatery (0.05), dome (0.05)"
This_restaurant__once_a_private_Victorian_home__is.png,"barbershop (0.39), altar (0.08), barber chair (0.06), grand piano, grand (0.05), organ, pipe organ (0.04)"
This_school_is_now_abandoned__back_a_few_years_bac.png,"shoji (0.44), prison, prison house (0.07), sliding door (0.06), cinema, movie theater, movie theatre, movie house, picture palace (0.03), turnstile (0.02)"
This_secluded_cemetery_has_been_host_to_many_stran.png,"picket fence, paling (0.93), worm fence, snake fence, snake-rail fence, Virginia fence (0.02)"
This_site_used_to_be_home_to_a_camp_for_children_.png,"lakeside, lakeshore (0.55), street sign (0.08), worm fence, snake fence, snake-rail fence, Virginia fence (0.05), park bench (0.03), pole (0.02)"
this_site_will_defiantly_make_the_hair_stand_up_on.png,barn (0.96)
This_site__across_the_river_from_Kennywood_Park__i.png,"ballplayer, baseball player (0.17), maypole (0.16), military uniform (0.07), pickelhaube (0.03), fountain (0.03)"
This_small__black_box__style_theatre_was_built_in.png,barn (0.91)
This_spot_is_said_to_be_haunted_by_a_ghost_believe.png,"barn (0.42), prison, prison house (0.23), monastery (0.09), church, church building (0.04), castle (0.03)"
This_started_when_a_man_was_accidentally_shot_on_R.png,"traffic light, traffic signal, stoplight (0.23), street sign (0.13), lakeside, lakeshore (0.03), unicycle, monocycle (0.03), flagpole, flagstaff (0.03)"
This_structure_used_to_be_a_convent_in_the_earlier.png,"monastery (0.73), church, church building (0.07), prison, prison house (0.03), mosque (0.02), palace (0.02)"
This_submission_has_been_removed_at_the_request_of.png,"church, church building (0.96)"
This_Theater_was_named_after_Emma_Guffey_Miller__w.png,"theater curtain, theatre curtain (0.39), cinema, movie theater, movie theatre, movie house, picture palace (0.07), stage (0.05), shoji (0.04), fire screen, fireguard (0.04)"
This_theatre_is_haunted_by_a_spirit_who_was_stabbe.png,"theater curtain, theatre curtain (0.54), cinema, movie theater, movie theatre, movie house, picture palace (0.34), stage (0.02)"
This_theatre_is_thought_to_be_haunted__Actors_and.png,"theater curtain, theatre curtain (0.83), home theater, home theatre (0.05)"
this_uninhabited_island_on_Lake_Huron_is_haunted_b.png,"beacon, lighthouse, beacon light, pharos (0.95)"
This_used_to_be_a_hospital_and_nursing_school___an.png,"library (0.79), prison, prison house (0.13), bookcase (0.02)"
This_used_to_be_a_house_where_a_family_lived_upsta.png,"doormat, welcome mat (0.32), sliding door (0.11), radiator (0.08), vault (0.05), prison, prison house (0.03)"
This_used_to_be_a_supermarket_in_the_80_s_and_a_wo.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
This_warehouse_has_been_haunted_by_many_ghosts__Th.png,"prison, prison house (0.79), barn (0.09), viaduct (0.02)"
This_was_a_prison_camp_during_the_Revolutionary_wa.png,"lumbermill, sawmill (0.39), worm fence, snake fence, snake-rail fence, Virginia fence (0.09), park bench (0.06), stone wall (0.05), crate (0.02)"
This_was_once_a_theater__Then_converted_to_a_bowli.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.28), sliding door (0.27), turnstile (0.18), home theater, home theatre (0.07), passenger car, coach, carriage (0.04)"
This_was_one_of_the_last_remaining_iron_furnaces_i.png,castle (0.93)
Thomas_Fine_Arts_Building___The_Forrest_Roberts_th.png,"shoji (0.66), sliding door (0.22), wardrobe, closet, press (0.03)"
Three_babies_were_killed_by_the_bridge__At_night_y.png,suspension bridge (0.88)
Three_ghosts_are_dressed_n_early_1900_attire__One.png,"sliding door (0.69), prison, prison house (0.08)"
Three_ghosts_are_here__A_women_in_the_ruins_of_the.png,"overskirt (0.29), mask (0.22), hoopskirt, crinoline (0.08), cloak (0.03), ski mask (0.03)"
