Filename,Caption
An_old_woman_is_said_to_have_committed_suicide_by.png,a black and white photo of a woman sitting on a bench .
Reports_of_a_ghost_child_that_plays_with_a_basketb.png,an old fashioned fire hydrant in front of a building .
The_cheerleaders_were_hazing_the_new_recruits_in_t.png,a group of people standing next to each other .
There_are_a_series_of_tunnels_that_run_under_Old_S.png,a black and white photo of a kitchen .
Carondelet_dormitory___there_are_nuns_seen_walking.png,a large building with a large clock on it 's side .
Off_of_Nogales_and_Amar_Rd_there_is_an_abandon_Chu.png,a wooden bench sitting in front of a building .
Its_been_abandoned_for_many_years_now_and_has_been.png,a black and white photo of an old church .
Gravity_Hill___In_the_1950_s_a_school_bus_was_driv.png,a black and white photo of a road with cars
A_little_girl_dressed_in_white_will_walk_in_front.png,a woman in a black dress and a black umbrella
A_young_boy_died_there_one_summer_day__They_named.png,a black and white photo of a building
Near_Prattville__north_of_Montgomery__in_which_the.png,a black and white photo of a park bench
Site_of_the_Ohio_State_Pen____built_where_the_old.png,a house with a tree in front of it .
There_are_woods_right_across_the_street_that_has_t.png,a black and white photo of a barn and a barn
Everyone_that_moves_into_these_homes_asks_if_anyon.png,a group of people standing outside of a building .
Large_scary_road__has_several_J_turns_and_if_you_l.png,a black and white photo of a street sign
Built_in_1811__this_abandoned_inn_is_haunted_by_tw.png,a room with a window and a window .
The_Woods_Of_Streeter_Rd_are_haunted_or_something_.png,a fire hydrant in the middle of a forest .
There_is_a_small_cemetery_at_the_top_of_wildwood_d.png,a herd of cattle grazing on a lush green field .
The_school_was_built_in_the_early_50_s__There_was.png,a black and white photo of a building with a clock tower .
reports_from_Wal_Mart_employees_that_their_keys_di.png,a group of people shopping at a fruit stand .
Ft__Meigs_State_Memorial___This_is_an_old_fort_and.png,a clock tower in the middle of a park .
If_you_go_upstairs_or_to_the_bathroom_at_night__co.png,a black and white photo of a train station .
There_is_a_ghost_of_a_male_in_his_late_teens_early.png,a black and white photo of a brick building
the_Cincinnati_Subway_was_built_in_the_1920_s_and.png,a train that is sitting on the tracks .
There_is_a_long_story_of_the_blue_flame_ghost_a_gi.png,a house with a house in the background .
Reports_of_hauntings_on_the_third_floor_blasting_m.png,a large building with a clock on it .
In_the_high_school_s_auditorium_there_is_a_believe.png,a large clock mounted to the side of a wall .
Reports_of_four_kids_walking_around_the_housing_de.png,a black and white photo of a fire hydrant .
Twenty_Seven_Years_ago___Four_Doyline_High_School.png,a building with a clock on top of it .
It_is_believed_that_the_Ghost_of_Mr__Hammond__his.png,a black and white photo of a man playing tennis
Brown_Hall___haunted_by_ghost_of_a_woman__The_uppe.png,a black and white photo of a building with a clock tower .
It_has_been_said_if_you_go_to_Kimberly_Crest_after.png,a black and white photo of a church with a clock tower .
230_E__Court_St___A_former_worker_reports_While_wo.png,a white house with a house in the background .
Used_to_be_an_old_orphanage_that_burnt_down_in_the.png,a black and white photo of a city street
Located_on_H_and_22nd_St__in_Sacramento__this_two.png,a building with a clock on top of it .
It_s_said_that_if_you_drive_by_the_cemetery_late_a.png,a black and white photo of an old car .
a_young_woman_in_a_old_fashion_dress_has_been_seen.png,a black and white photo of a park bench
There_is_a_ghost_that_haunts_Litchfield__supposedl.png,a black and white photo of a living room
The_remains_of_a_physically_abusive_school_teacher.png,a black and white photo of a person on a laptop .
In_the_back_room_the_upstairs_is_haunted_by_someth.png,a black and white photo of a living room .
Mary_Morse_Hall___the_ghost_of_a_man_in_one_of_the.png,a black and white photo of a man sitting in a chair
A_lady_in_white_appears_in_the_right_back_corner_i.png,a black and white photo of a man and a woman
Various_orbs_can_be_seen_at_night__People_can_be_s.png,a large stone building with a large window .
Formerly_listed_as_Gore_Orphanage___ghosts_of_orph.png,a black and white photo of a building with a clock tower .
At_night_at_midnight_shift_footsteps_from_a_mental.png,a large building with a clock tower on top of it .
There_are_reports_of_a_ghostly_man_that_wanders_ar.png,a black and white photo of a church
Around_1_00_or_2_00_o_clock_at_night_a_car_with_it.png,a church with a steeple and a clock on top .
the_ghost_of_a_black_woman_dress_in_old_fashion_ty.png,a man in a black shirt and a tie
It_is_said_that_at_night_you_can_hear_football_pla.png,a black and white photo of a building with a clock tower .
It_is_haunted_by_Mary_Jane__Everyone_calls_her__Bl.png,a church steeple with a clock on it
In_the_courtyard_there_have_been_several_sightings.png,a large brick building with a large window .
on_Collingwood_Ave__has_several_ghosts_inhabiting.png,a red fire hydrant in front of a building .
Reisterstown_Road_to_Mount_Wilson_Lane__go_to_end.png,a red fire hydrant sitting in the middle of a field .
The_county_courthouse_was_previously_the_city_hosp.png,a tall building with a clock on it .
Malheur_Butte_is_a_dead_volcano_overlooking_Ontari.png,a horse standing in the middle of a field .
Apparition_of_a_boy_that_hung_himself_has_been_see.png,a black and white photo of a man on a skateboard .
A_shadowy_figure_has_been_reported_lurking_in_the.png,a man standing in front of a brick building .
A_ghost_named_Amy_haunts_this_road__Amy_was_murder.png,a woman standing in front of a mirror in a room .
there_s_a_road_where_you_can_park_your_car_at_the.png,a fire hydrant in the middle of a forest .
Ghost_lights_appear_from_time_to_time__A_woman_s_v.png,a black and white photo of a living room .
Employees_have_reported_things_falling_off_of_shel.png,a living room with a couch and a table
This_place_for_plays_and_musicals_is_haunted_by_an.png,a black and white photo of an old church .
The_school_s_print_shop_believed_to_be_haunted_by.png,a black and white photo of a living room
At_the_time_slavery_was_declared_illegal_in_Massac.png,a group of people standing next to a building .
This_place_is_often_called_Mutane_Town__The_entire.png,a building with a clock on the top of it .
At_night_you_can_hear_the_voices_of_children___chi.png,a black and white photo of a church with a clock tower .
King_House___Chills_were_felt_when_sitting_on_the.png,a red fire hydrant in front of a building .
Swift_Mansion___A_K_A__Known_as____The_Old_Swift_P.png,a large building with a clock on it
Reports_of_feelings_of_being_watched_and_sightings.png,a building with a clock on the front of it .
It_has_been_said_that_the_third_floor_is_haunted_b.png,a tall building with a clock on it
Fudge_Road___June_2008___Hoax_Rumor___not_haunted.png,a red and white truck driving down a road .
there_is_a_phantom_of_a_mummy_known_to_locals_as__.png,a man sitting on a bench in front of a window .
in_the_gym_there_has_been_people_bouncing_the_ball.png,a room filled with lots of different types of luggage .
The_Point_Hiton___The_main_ballroom_is_haunted_by.png,a horse standing in front of a barn .
Where_to_begin____No_one_knows_exactly_what_the_ca.png,a church with a steeple and a clock on top .
Davis_Hall___There_was_said_that_a_kid_hung_himsel.png,a black and white photo of a living room .
There_is_an_old_orphanage_owned_by_a_local_family.png,a black and white photo of a building with a clock tower .
The_ghosts_that_haunt_it_are_there_because_the_sch.png,a black and white photo of a building
Believed_to_be_haunted_by_a_little_girl__witnesses.png,a house that has a clock on it .
There_are_two_ghosts_on_campus__1__Alice__a_ghost.png,a wooden bench sitting in front of a building .
When_you_first_walk_in_the_entrance_you_are_greete.png,a black and white photo of a brick building .
Some_people_claim_that_this_beach_house_is_haunted.png,a church with a steeple and a clock .
a_woman_was_killed_in_the_building_on_the_corner_1.png,a black and white photo of a building with a clock tower .
The_road_directly_to_the_right_of_Corathers_Exterm.png,a fire hydrant in the middle of a forest .
A_haunted_rocky_shore_line__A_young_female_ghost_a.png,a couple of animals that are in the water .
Corner_of_Garey___Holt__St____Multiple_entities__f.png,a black and white photo of a city street .
In_Hardin_County_on_CR_125__a_cemetery_located_nex.png,a black and white photo of a park bench
February_2007_Correction__Formerly_listed_as_Myles.png,a black and white photo of a park bench
This_restaurant_was_previously_a_house_in_the_1800.png,a dining room with a table and chairs
The_old_school_that_is_attached_to_the_hospital_is.png,a black and white photo of a building with a clock tower .
Dead_Man_s_Curve___a_car_full_of_teenagers_going_a.png,a black and white photo of a car parked in a parking lot .
The_story_is_said_that_a_boy_who_had_shot_himself.png,a black and white photo of a train
Robins_Hall___In_Robins_hall_the_voice_of_two_boys.png,a black and white photo of a building with a clock
mysterious_appearances_of_a_ghost_named_Mikey_expe.png,a black and white photo of a church with a clock tower .
Back_in_the_1600_s__Deerfield_was_raided_by_a_band.png,a house that has a house in the background .
It_is_Said_that_a_young_girl_was_noticed_talking_t.png,a couple of horses standing in front of a building .
The_ghosts_of_mental_patients_that_were_tortured_.png,a man laying on a bed with a book .
Sigma_Nu_House___The_Sigma_Nu_House_in_Akron_has_b.png,a black and white photo of a building with a clock tower .
During_a_fire_in_the_early_1900_s__a_young_bride_n.png,a black and white photo of an old church .
This_is_a_camp_over_100_years_old__there_are_numer.png,a house that has a bunch of trees in it
Theater___An_old_paddle_wheel_boat_docked_at_Old_S.png,a black and white photo of a building with a clock tower .
Female_ghost_has_been_heard_walking_on_third_floor.png,a black and white photo of a cat laying on a bed
This_girl_scout_camp_is_known_for_the_legend_of_th.png,a red brick building with a sign on it .
Reports_of_feeling_a_strange_presence_.png,a large building with a clock on the top of it .
They_say_in_back_of_the_school_there_was_a_little.png,a black and white photo of a kitchen with a window
Building_J___A_female_apparition_can_be_seen_along.png,a large building with a clock on it
Murphys_Historical_Hotel___Instant_feeling_of_some.png,a building with a clock on the top of it .
In_the_1800_s__the_McGreen_was_given_money_as_a_gi.png,a black and white photo of a building with a clock tower .
it_use_to_be_the_home_of_an_elderly_couple_who_als.png,a bench sitting in a field next to a tree .
Old_Confederate_Graveyard___An_old_Confederate_gra.png,a wooden bench sitting in the middle of a forest .
Strange_things_would_happen_during_the_dead_of_nig.png,a man sitting on a bench in front of a building .
A_little_girl_died_on_the_third_floor_of_this_aban.png,a black and white photo of a man and a woman
On_a_visit_to_New_Orleans_we_stayed_in_the_Pontcha.png,a group of people walking down a street .
the_story_is_that_a_bunch_of_kids_where_on_a_Catho.png,a building with a clock on the top of it .
Built_in_the_early_1800_s__Marion_Military_Institu.png,a red fire hydrant in front of a house .
On_a_remote_backpacking_loop_in_the_Zaleski_State.png,a red fire hydrant sitting in the middle of a forest .
a_witness_saw_things_flying_off_the_walls_like_som.png,a man flying a kite on a cloudy day .
This_small_cemetery__no_longer_used__is_located_on.png,a red and white fire hydrant sitting next to a tree .
While_rehearsing_on_stage__several_cast_members_ha.png,a man standing in a room with a skateboard .
If_you_drive_down_Carl_Road_and_drive_down_until_y.png,a house with a house in the background .
A_man_in_the_Civilian_Conservation_Corps__CCC___fe.png,a man standing next to a fire hydrant .
There_is_a_house_on_Center_St__haunted_by_the_spir.png,a house with a clock on the side of it .
The_area_formerly_known_as__English_Consul___now_L.png,a black and white photo of a church with a clock tower .
It_has_been_reported_several_times_in_the_local_ne.png,a black and white photo of a bedroom
A_sound_resembling_that_of_a_galloping_horse_has_b.png,a church with a steeple and a clock on top .
Built_in_1935_and_opened_as_an_800_seat_movie_thea.png,a building with a clock on the top of it .
It_has_been_said_that_a_young_woman_threw_her_baby.png,a black and white photo of a building
The_sprit_of_a_nun_has_been_seen_walking_around_th.png,a man standing in front of an open door .
Children_heard_running_in_hallways__spirits_of_chi.png,a young boy standing on a skateboard on a sidewalk .
2nd_floor_Sacramento_Room___Sometimes_it_feels___s.png,a room that has a bed and a table in it
It_was_once_a_old_cemetery_until_they_built_the_pa.png,a group of people sitting on a bench in a park .
Shawnee_State_University___University_Library___Bu.png,a view of a kitchen with a refrigerator and a window .
There_is_a_place_just_outside_of_Elmore__where_a_m.png,a black and white photo of a clock tower .
To_get_the_story_straight_on_Hotel_Breakers__it_wa.png,a church with a clock tower on top of it .
At_4_25_every_Friday_in_the_hallway_near_the_old_g.png,a black and white photo of a building with a clock tower .
In_a_tent_in_camp_6_a_guy_hung_himself__Now__durin.png,a truck is parked in the grass near a tree .
When_you_are_alone_in_the_house_footsteps_can_be_h.png,an old black and white photo of a house
Cold_blasts_of_air__phantom_boulders_falling_from.png,a black and white photo of a city street
This_is_one_of_the_oldest_schools_in_Arizona__goin.png,a building with a clock tower on top of it .
April_2008_Correction__Formerly_listed_in_Germanto.png,a person standing in front of a building .
The_story_states_that_a_couple_were_engaged_to_be.png,a black and white photo of a church
Regency_Inn___people_would_go_to_the_elevator_they.png,a black and white photo of a boat in the water .
In_1994__a_man_who_lived_about_ten_miles_away_got.png,a living room filled with furniture and a fire place .
Reports_of_little_children_laughing_and_playing_in.png,a black and white photo of a brick building
Stairway_to_Heaven_Cemetery___The_cemetery_off_Wat.png,a wooden bench sitting next to a lush green field .
On_Highway_101_there_is_this_group_of_trees_on_you.png,a white house with a house in the background .
This_restaurant_has_had_many_sightings_mostly_by_w.png,a building with a clock on the side of it .
Little_Vietnamese_boy_who_walks_the_museum_at_nigh.png,a man standing next to a woman in a forest .
It_is_said_that_it_is_haunted_by_the_original_care.png,a group of people sitting on top of a wooden bench .
Many_employees_have_claimed_to_have_heard_noises_a.png,a black and white photo of a train
There_have_been_claims_of_orbs_in_the_basement__ey.png,a black and white photo of a living room
The_lake_was_re_named_by_locals_in_the_1960_s_to_H.png,a boat that is sitting in the water .
Reports_of_an_Indian_girl_seen_by_some_at_her_memo.png,a black and white photo of a fire hydrant
People_have_reported_seeing_ghostly_figures_that_s.png,a bench sitting in the middle of a forest .
A_railroad_worker_by_the_name_of_Jake__not_sure_of.png,a black and white photo of a man on a train .
rumored_to_be_haunted_by_a_ghost_known_as__Alice__.png,a red brick building with a clock on it .
Confederate_Soldiers_have_been_seen_walking_down_h.png,a group of men standing next to each other .
Behind_Fairfield_Bowling_Lanes___The_creek_is_haun.png,a black and white photo of a house and a house
A_woman_committed_suicide_in_the_summit_bar_and_gr.png,a black and white photo of a bedroom
Within_close_range_of_the_huge_oak_tree__crying_an.png,a woman standing in a living room holding a wii controller .
was_once_a_life_for_people_living_in_the_sparsely.png,a black and white photo of a building
Fudge_Road___Scary_Old_Road_Located_Just_Outside_O.png,a fire hydrant in the middle of a forest .
There_was_a_school_having_A_basketball_game_a_fire.png,"a room with a table , chairs and a bed ."
Inside_the_main_school__it_is_known_that_a_former.png,a wooden bench sitting in front of a building .
A_lady_with_the_flowing_robe_seen_wafting_along_th.png,a man sitting in a chair in a room .
Two_employees_committed_suicide_after_being_termin.png,a man in a suit and tie standing in a room .
In_the_mid_80_s_a_car_load_of_kids_going_to_prom_w.png,an old car is parked in the grass .
The_home_was_built_on_an_old_slave_quarters__It_is.png,a building with a large clock on the side of it .
there_was_the_lady_who_walked_theses_train_tracks.png,a black and white photo of a person sitting on a bench
it_is_said_that_many_witnesses_have_heard_the_soun.png,a black and white photo of a living room .
Lusks_lock_is_part_of_the_beaver_creek_canal_syste.png,a tall brick building with a clock on it .
Downtown_at_night_near_the_old_gas_station_at_the.png,a city street at night with lights on .
A_ghost_called__Shelia__roams_this_theatre__She_se.png,a man standing in a hallway holding a suitcase .
There_is_a_graveyard_in_Haverhill__MA_that_houses.png,a row of wooden park benches sitting next to each other .
A_woman_was_killed_at_this_beach_by_her_boyfriend_.png,a black and white photo of a dog laying on a bed
It_s_the_location_where_a_little_boy_fell_down_an.png,a black and white photo of a building with a clock tower .
This_previous_monastery_is_now_a_college__Mother_C.png,a church with a steeple and a clock tower .
Dump_Road_is_an_unofficial_name_given_to_a_section.png,a car that is sitting in the grass .
one_of_the_storage_rooms_in_basement_has_not_been.png,a black and white photo of a train station .
Lots_of_strange_noises_can_be_heard__If_you_take_p.png,a building with a fire hydrant in front of it .
On_special_nights__especially_during_nights_when_i.png,a train traveling down tracks next to a forest .
The_hotel_is_haunted_by_a_dark__figureless_apparit.png,a large building with a clock on it
There_was_once_a_witch_who_lived_on_this_road__whi.png,a painting of a bird sitting on top of a tree .
Taco_Bell___employees_have_reported_whispers_comin.png,a group of people standing outside of a store .
Some_workers_have_spotted_dozens_of_rats_at_one_ti.png,a group of young men standing next to each other .
This_park_is_located_on_a_hill_with_3_entrances__I.png,a red fire hydrant sitting in the middle of a field .
uneasy_feelings_in_the_ladies_bathroom__also_witne.png,a woman and a man standing next to each other .
Reports_of_glowing_tombstones_and_bells_in_the_tow.png,a sign that is on top of a pole .
The_area_behind_the_mosh_pit_on_the_first_floor_is.png,a room with a bed and a table in it
In_the_city_s_south_suburbs__has_long_been_the_sig.png,a black and white photo of a building with a clock
located_15_miles_Southeast_of_Newton___a_ghost_of.png,a black and white photo of a house with a house in the background .
In_9C_of_the_student_apartments_on_campus__stampin.png,a room with a wooden floor and a window .
Cold_spots_felt__You_can_hear_people_walking_when.png,a couple of horses standing in front of a building .
Football_Field___A_cheerleader_was_killed_after_fa.png,a black and white photo of a tennis player
Often_a_ghost_or_a_figure_of_a_small_person_has_be.png,a black and white photo of a clock tower .
you_see_orbs_and_hear_voices_trying_to_talk_to_you.png,a black and white photo of a fire hydrant .
The_footlocker_in_Salem_center__used_to_be_a_parki.png,a man standing in front of a store window .
A_stop_at_the_Hollywood_Roosevelt_Hotel_is_a_must_.png,a giraffe standing in front of a building .
There_is_an_uneasy_feeling_when_you_walk_or_drive.png,a large building with a clock on it .
its_said_to_believe_that_at_the_old_hospital_where.png,a black and white photo of a building with a clock tower .
This_place_is_VERY_haunted__In_1905_a_woman_by_the.png,a black and white photo of a building with a clock tower .
Security_personnel_have_reported_feelings_of_being.png,a man in a suit and tie standing in front of a building .
Central_Point_Elementary_was_rebuilt_in_1908_after.png,a tall building with a clock on top of it .
an_elderly_woman_and_slaves_haunted_this_building_.png,a black and white photo of a man and a woman
Myers_Hall_was_a_Civil_War_hospital__A_soldier_was.png,a tall building with a clock on it
Carleton_House____One_downstairs_room_was_the_morg.png,a building with a clock on the side of it
ghost_of_a_very_old_woman_in_Victorian_clothing_is.png,a man wearing a tie and a hat .
In_the_upstairs_part_of_the_pizza_place_or_the_att.png,a view of a window from a building .
Employees_of_the_Spaghetti_Factory_claim_to_hear_c.png,a group of people sitting around a wooden table .
Students_in_the_band_room_have_reported_instrument.png,a group of people sitting around a living room .
The_apparition_of_a_woman_can_be_seen_hanging_on_a.png,a man is standing in a room with a fireplace .
The_story_is_very_similar_to_the_Gore_Orphanage_le.png,a church with a steeple and a clock tower .
If_you_ride_by_the_front_of_the_school_at_midnight.png,a red fire hydrant sitting in the middle of a forest .
This_is_a_site_where_many_soldiers_died_and_were_b.png,a black and white photo of a church with a clock tower .
the_Manor_was_also_located_there_on_the_banks_of_a.png,a church with a steeple and a clock tower .
This_ghost_will_lock_a_room_that_s_filled_with_art.png,a black and white photo of a cat in a window
there_s_a_huge_open_field_there_but_if_you_go_acro.png,a black and white photo of a person walking on a beach .
The_church_is_no_longer_used_because_of_Banshees_.png,a church with a clock on the top of it .
Liberty_Graveyard___You_will_feel_an_eerie_presenc.png,a black and white photo of an old church .
During_renovation_in_1998_99__a_security_guard_rep.png,a group of sheep standing in a barn .
Building_500___motion_activated_sinks_and_toilets.png,a room filled with lots of wooden furniture .
On_Highway_84_near_Evergreen__lays_Midway_Baptist.png,a field of grass with trees in the background .
There_is_said_to_be_a_woman_in_white_roaming_the_c.png,a black and white photo of a woman sitting on a bench .
It_is_said_that_the_Freeport_Factory_is_Haunted_by.png,a black and white photo of an old building .
The_woods_around_Forest_Grove_are_said_to_be_haunt.png,a red fire hydrant sitting in the middle of a forest .
Weird_noises_from_the_back_of_the_bowling_alley_at.png,a man standing in front of a window holding a snowboard .
This_old_country_road_is_the_sight_where_a_motorcy.png,a black and white photo of a person on a motorcycle .
the_ghosts_of_students_who_died_in_a_bus_crash_in.png,a very tall building with a clock on it .
North_Hall___train_tracks___Haunted_by_a_woman_nam.png,a train traveling down tracks next to a forest .
Warminster_Volunteer_Ambulance_Corps___Sounds_of_d.png,a group of people standing in front of a house .
Voices_are_heard_from_the_foundation_of_the_school.png,a group of people sitting around a table .
The_old_school_house_on_this_road_is_haunted_by_a.png,a building with a clock on the top of it .
The_building_which_currently_houses_The_Morgue_bar.png,a red brick building with a clock on it .
They_say_a_boy_was_murdered_in_the_men_s_bathroom.png,a black and white photo of a young boy holding a baseball bat .
Young_man_named_George_hung_himself_in_the_middle.png,a man standing next to a tree in a forest .
The_original_cry_baby_bridge_is_in_the_town_of_Kel.png,a boat that is sitting in the water .
An_old_man_dressed_in_a_black_suit_with_a_brown_le.png,a man in a hat is standing in front of a building .
between_the_hours_of_1_3am_on_the_east_end_of_the.png,a bathroom with a toilet and a sink
Many_people_who_live_on_campus_have_seen_an_older.png,a house that is in front of a house .
On_this_bridge_is_the_ghost_of_a_man_who_fishes_of.png,a black and white photo of a train on a track
Built_in_1847__it_was_used_as_a_morgue_during_one.png,a house that has a bench in it
Several_spirits_haunt_this_building__They_usually.png,an old black and white photo of a church
The_old_gym_was_used_as_a_collection_area_for_Japa.png,a black and white photo of a train station .
The_San_Gabriel_Civic_Auditorium_s_past_is_very_lo.png,a black and white photo of a train station .
There_s_cold_spots__Voices_saying_help_me_and_sayi.png,a black and white photo of a building with a clock tower .
Residents_on_the_second_floor_complain_of_being_ke.png,a man sitting on a bench in front of a building .
The_old_abandoned_Prison_in_Roseville__just_south.png,a church with a window and a bench .
A_great_deal_of_strange_occurrences_happen_at_St_.png,a black and white photo of a stop sign
The_Underground_Railroad____All_too_many_homes_in.png,a group of men standing next to each other .
In_the_old_auditorium__next_to_what_is_now_a_cafet.png,a black and white photo of a train station .
A_witnesses_once_stayed_in_a_room_in_the_cottage_o.png,a red brick building with a clock on it .
Gates_of_Hell___Fair_warning___no_trespassing_you.png,a black and white photo of a man in a suit
On_the_floors_above_the_new_apartment_living_areas.png,a kitchen with a stove and a window
Teachers_claim_to_hear_weird_noises_coming_from_th.png,a collage of pictures of a man holding a skateboard .
On_the_basement_floor_of_the_main_office_is_where.png,a black and white photo of a building
Leisure_World___Theater___Footsteps_are_heard_in_t.png,a room filled with lots of furniture and decor .
Haunted_by_the_ghost_of_Sally_Carter__who_is_burie.png,a man standing in front of a doorway .
Many_people_have_reported_seeing_ghostly_smoke__we.png,a house with a house in the background .
Reports_of_apparitions_of_a_young_couple__they_loo.png,a black and white photo of a church
Old_Boston_township___Reports_of_hearing_a_battle.png,an old barn with a barn in the background .
The_theatre_is_located_at_the_northern_most_end_of.png,a black and white photo of a street sign
At_night_when_driving_by_the_Edison_track_on_Magno.png,a black and white photo of a building with a clock tower .
the_Fairport_light_house_is_known_for_being_haunte.png,a white house with a clock on the front of it .
Damish_is_an_old_insane_asylum_that_has_reports_of.png,a large building with a clock on it .
In_the_large_theater_there_is_a_presence_named__Ge.png,a living room with a couch and a table
Now_the_site_of_a_new_larger_station__for_years_th.png,a brick building with a clock tower in the background .
Westley_Anderson_Hall___There_is_a_spirit_of_an_ol.png,a tall building with a clock on it
Marvin_Kent_home__Masonic_Temple_former_mansion_of.png,a church with a steeple and a clock tower .
Arkansas_Hall___A_ghost_named_Simon_haunts_the_the.png,a living room with a couch and a table
Union___there_is_a_gravestone_of_a_woman_s_picture.png,a building with a clock on the top of it .
at_night_you_see_two_people_arguing_in_the_woods_a.png,a black and white photo of a man walking a horse
It_is_said_that_the_ghost_of_a_teacher_brutally_mu.png,an old black and white photo of a house
Many_people_have_seen_ghosts_that_inhabit_this_hou.png,a vintage photo of a building with a clock tower
A_while_back_a_janitor_was_working_in_a_small_room.png,a large building with a clock on it .
The_old_orphanage_has_18_buildings__16_of_which_ar.png,a black and white photo of a building with a clock tower .
There_was_a_white_man_killed_by_a_few_black_men_wh.png,a black and white photo of a building
supposed_to_be_haunted_by_a_little_girl_hung_there.png,a black and white photo of a train station
The_Cry_Baby_Bridge_out_side_of_Lima_about_a_coupl.png,a fire hydrant in the middle of a forest .
California_pines_is_located_in_the_majestic_Yosemi.png,a house with a fence and a bench
Residents_of_the_entire_street_have_reported_seein.png,a group of people walking down a street .
The_ghost_of_a_young_woman_in_a_prom_dress_is_seen.png,a man standing in front of a mirror in a room .
Some_people_report_being_tapped_on_the_shoulder_by.png,a group of people sitting on top of a wooden bench .
maple_elementary_is_haunted_by_this_man_who_stays.png,a building with a clock tower in the background .
The_Victoria_was_once_a_beautiful_mansion__It_s_be.png,a bedroom with a bed and a window
