Filename,Caption
Located_at_300_Washington_Street__It_is_an_old_tal.png,a group of people standing in front of a tv .
An_old_T_B__and_insane_asylum_hospital__vacant_and.png,a building with a clock on the side of it
Reports_of_a_man_with_a_lantern_in_his_hand_and_he.png,a large building with a clock on it .
The_spirit_of_a_young_woman_named_Della_Barnes_wal.png,a large building with a clock on it .
When_driving_on_a_flat_surface__it_feels_as_though.png,a black and white photo of a person on a laptop .
for_almost_150_years_ghost_hunters_and_curious_peo.png,a sign that is on the side of a building .
This_happens_in_a_little_place_called_Typo__were_a.png,a large clock tower towering over a city .
Many_inmates__correctional_office_says_that_numero.png,a black and white photo of a person on a laptop .
Mashuda_Hall___In_one_of_the_dorms__a_girl_apparen.png,a television set is sitting on a wall .
a_grave_yard_around_the_mountain_in_Hardburly_is_h.png,a group of people standing next to each other .
Sometime_you_can_hear_a_basketball_bouncing_in_the.png,a man is standing in front of a mirror
Benett_College___An_old_abandon_all_girls_college_.png,a close up of a cake on a table
Potter_Hall____In_1977_a_girl_hung_herself_in_the.png,a living room with a tv and a couch
Witnesses_report_feeling_a_strange_presence__Pictu.png,a black and white photo of a person on a laptop .
Some_times_you_can_hear_voices___noises_falling_do.png,a close up of a train on a train track
A_janitor_was_cleaning_a_bathroom_when_he_fell__hi.png,a picture of a man holding a skateboard .
there_have_been_many_strange_and_unusual_happening.png,a house that has a tree in it
The_hotel_is_about_95_years_old__Various_apparitio.png,a group of people standing in front of a building .
when_the_Bel_Aire_water_tower_was_being_built_a_ma.png,a black and white photo of a person on a laptop .
There_was_a_girl__named_Victoria__who_had_a_lead_r.png,a black and white photo of a person on a laptop .
In_1896_when_the_school_was_first_built__it_was_ma.png,a bunch of different types of remotes on a table .
on_the_Scarborough___Ossining_border_is_haunted_by.png,a sign that is on the side of a building .
When_you_walk_through_St__Josephs_cemetery_there_i.png,a group of people standing on top of a lush green field .
Mill_Creek___There_was_said_to_be_a_woman_that_mys.png,a black and white photo of a person on a laptop .
When_you_go_you_have_to_stay_the_night__You_and_yo.png,a black and white photo of a person on a laptop .
In_the_1800_s_an_escaped_slave_was_shot_on_the_bal.png,a stop sign that has a sign on it .
In_the_old_building_where_the_5th_grade_hall_was_i.png,a large building with a clock on it
the_old_combs_school_was_used_for_many_years__Clos.png,a large clock tower towering over a city .
Montgomery___Hill_Avenue_Cemetery___when_we_were_c.png,a black and white photo of a man holding a baseball bat .
Man_who_was_killed__accidentally__while_getting_a.png,a close up of a person wearing a suit and tie
A_worker_there_has_heard_stories__and_shrugged_the.png,a black and white photo of a person on a laptop .
About_50_years_ago_when_this_building_was_being_bu.png,a black and white photo of a cat sitting on a bench .
Graves_shift_sometimes__strange_noises_can_be_hear.png,a bed with a blue and white striped bedspread .
The_Tathum_Springs_Hotel_was_first_built_as_a_hot.png,a large clock tower towering over a city .
A_female_ghost_haunts_The_Broker_s_second_floor__S.png,a black and white photo of a person on a laptop .
Long_ago__there_was_a_man_hung_at_the_old_jail__He.png,a close up of a number of different items
North_Residence_Hall___On_the_third_floor_of_the_h.png,a train station with a train passing by .
Reports_of_running_footsteps_in_the_hallway_on_woo.png,a room with a bed and a table
when_you_go_on_a_tour_of_the_house_or_you_are_just.png,a clock hanging from the ceiling of a building .
Late_in_the_1940_s__senior_students_at_the_High_Sc.png,a black and white photo of a person on a laptop .
an_employee_there_for_a_few_years_reports_almost_e.png,a pair of scissors sitting on top of a table .
Old_man_Mayo_supposedly_killed_his_family_at_the_h.png,a close up of a person holding a hot dog
If_you_drive_past_Bell_Middle_School___you_might_s.png,a black and white photo of a person on a laptop .
Shadows_of_demon_dogs_walking_around_the_park__Fig.png,a teddy bear sitting on top of a table .
The_cooler_in_the_back__and_surrounding_areas_outs.png,a laptop computer sitting on top of a desk .
Three_security_guards_on_second_shift_noticed_a_sm.png,a black and white photo of a person on a laptop .
Frozen___Old_Vancleave_Bible_Institute___Located_n.png,a building with a clock on the front of it .
A_female_committed_suicide_by_jumping_off_the_top.png,a picture of a clock on a wall .
on_moon_lit_nights_you_can_see_the_ghost_of_Hebron.png,a man holding a baseball bat in his right hand .
O_Hare_Hall___A_worker_was_killed_during_the_const.png,a window with a clock on top of it .
W_B__Muncy_school___Ghost_from_the_grave_yard_abov.png,a large building with a clock on it
Supposedly__a_group_leaving_church_had_been_run_do.png,a close up of a stop sign with a sky background
There_is_a_former_medical_clinic_turned_museum_in.png,a large clock on the side of a building .
This_steak_house_is_one_of_the_oldest_buildings_in.png,a train station with a train on the tracks .
An_apparition_of_an_old_woman_can_be_seen_at_diffe.png,a man standing on top of a lush green field .
Has_been_removed_out_of_respect_for_the_family_and.png,a group of people standing on top of a lush green field .
The_Tucker_Station_swimming_area_used_to_be_a_larg.png,a black and white photo of a person on a laptop .
in_the_central_upstairs_hallway__clear_your_mind_.png,a living room with a tv and a fireplace
The_Sedgewood_club_was_an_old_resort_for_wealthy_N.png,a train on a track near a building
Tower___Students_are_forbidden_to_go_into_the_towe.png,a picture of a tv on a wall .
Reports_of_a_gaudian_spirit__sometimes_looking_lik.png,a group of people standing on top of a building .
Founder_s_Cabin___There_is_a_myth_that_the_founder.png,a room with a bed and a table
The_Entrance___At_the_very_entrance_to_the_Old_Bas.png,a row of wooden benches sitting next to each other .
There_was_a_story_that_said_a_girl_went_to_a_party.png,a black and white photo of a person on a laptop .
about_150_years_ago_or_longer__before_the_Secura_B.png,a picture of a cake on a table .
The_ghost_of_a_revolutionary_war_soldier_haunts_th.png,a black and white photo of a person on a laptop .
In_the_fields_at_the_edge_of_this_small_beach_town.png,a view of a mountain range from a plane .
This_was_once_an_old_hotel_and_saloon__but_is_now.png,a large clock mounted to the side of a building .
shaker_village___the_previous_entry_about_the_vill.png,a red brick building with a white door .
During_the_Civil_War_the_school_was_used_as_a_hosp.png,a large building with a clock on the front .
There_is_a_statue_of_an_Angel_in_the_Grapevine_Cem.png,a blue and white fire hydrant sitting in the grass .
The_old_Windsor_nursing_home_is_the_old_nursing_ho.png,a teddy bear sitting on top of a laptop computer .
Highway_by_Killdeer___On_some_nights_people_in_car.png,a close up of a pair of scissors
In_the_back_if_the_Allendale_trailer_park_in_Elsme.png,a train is on the tracks in a field .
The_old_Blakney_House_is_located_on_Franklin_St__B.png,a large building with a clock on it .
A_black_man_died_during_the_slave_drive_and_was_bu.png,a black and white photo of a person on a laptop .
At_about_9_00_p_m___You_can_see_a_lady__about_in_t.png,a large building with a clock tower in the center .
The_Field___Late_at_night_you_can_hear_a_girl_scre.png,a picture of a man in a suit and tie .
The_auditorium_is_reportedly_haunted_by_a_man_that.png,a group of people standing next to each other .
A_little_boy_ghost_has_been_seen_running_and_playi.png,a black and white photo of a person on a laptop .
The_rock___It_is_said_that_the_ghost_of_Indians_ba.png,a close up of a pair of scissors
a_while_back_a_couple_was_getting_married_but_thei.png,a bedroom with a bed and a window
Many_people_who_have_once_lived_here_have_reported.png,a clock tower in the middle of a park .
Residents_have_reported_hearing_footsteps_in_the_s.png,a large building with a large clock tower .
was_a_spectral_Green_Light_that_haunted_the_area_o.png,a picture of a tv on a wall .
Television_changes_channels__Lights__ceiling_fans.png,a black and white photo of a person on a laptop .
This_are_use_to_be_a_mining_site_from_bluestone_in.png,a red fire hydrant sitting in the middle of a field .
A_mysterious_lady_in_black_can_be_found_roaming_th.png,a close up of a street sign with a sky background
spirits_of_civil_war_soldiers_are_said_to_still_ha.png,a man in a suit and tie holding a clock .
On_Helens_Mt_supposedly_there_was_a_fire_and_this.png,a large building with a large clock on it .
St__Killians_is_a_graveyard_church__The_church_was.png,a large building with a large clock tower .
Witnesses_report_that_they_feel_someone_sitting_on.png,a red and white sign on a building
The_McGarrah_Stagecoach_Tavern_Inn__Monroe__NY__wa.png,an old building with a clock on it
The_cemetery_has_spirits_dating_back_to_the_early.png,a group of three different colored ties hanging from a wall .
In_the_original_part_of_the_building_built_in_the.png,a large clock mounted to the side of a building .
The_Little_Theater_seems_to_be_haunted_by_many_gho.png,a room with a large clock on the wall .
Helfaer_Theater___The_Marquette_Theater_is_haunted.png,a close up of a pair of scissors
when_upstairs_in_the_attic__you_con_hear_footsteps.png,a large building with a clock on it
The_Hartland_Inn_operated_as_a_hotel_and_restauran.png,a building with a clock on the top of it .
Mr__Mayo_who_was_the_richest_man_in_town_built_a_c.png,a picture of a clock on a wall .
since_opening_in_september_of_1996__3rd_shift_work.png,a birthday cake with a train on it
Sounds_of_a_really_loud_stomping_as_if_someone_was.png,a black and white photo of a person on a laptop .
It_s_an_old_house_that_ages_back_to_the_civil_war_.png,an old building with a sign on it
2_miles_west_of_Warsaw_before_the_Markland_Dam_on.png,a red fire hydrant sitting on the side of a road .
Haunted_by_many_spirits__mostly_a_little_girl_who.png,a cake that is sitting on a table .
Main_Building___Clock_Tower___A_hazy_figure_in_the.png,a room filled with lots of wooden furniture .
During_the_day_you_could_hear_someone_walking_down.png,a black and white photo of an old airplane .
haunted_by_at_least_two_spirits_.png,a black and white photo of a person on a laptop .
The_area_around_western_lights_and_the_housing_dev.png,a bedroom with a bed and a lamp
Ghostly_apparitions_of_a_woman_and_her_child_have.png,a black and white photo of a person on a laptop .
Reports_of_lights_flickering_on_and_off_only_in_th.png,a display case filled with lots of different colored vases .
This_cemetery_is_located_on_Rt__989__7_miles_south.png,a picture of a cat in a window .
US_headquarters_for_Catholic_mystic_cult_which_was.png,a large clock tower towering over a city .
On_some_days_before_any_kind_of_break___Christmas_.png,a close up of a pair of scissors
Alfred_Mackenzie_Complex___The_Mackenzie_Dormitory.png,a sign that is on the side of a building .
A_K_A___The_Old_Pen___The__Old_Pen___as_it_is_affe.png,a clock on a building with a sky background
Mt__Misery_Road___Mt__misery_Road_is_right_beside.png,a close up of a box with a sticker on it
Bowne_Hall___The_college_is_built_on_the_site_of_a.png,a large building with a clock tower on top .
There_is_a_ghost_named_the_white_lady_that_i_have.png,a close up of a clock on a building
Currently_a_Bed_and_Breakfast__was_a_hospital_duri.png,a bed sitting in a bedroom next to a window .
Reports_of_lady_in_white_roaming_the_halls__Also_.png,a birthday cake with a train on it
In_the_1800_s_a_wealthily_family_in_the_area_owned.png,a red stop sign sitting on the side of a road .
It_is_said_the_ghost_of_Kissy_Sikes_haunts_the_fli.png,a large building with a large clock tower .
Kenan_Girls_Dormitory____late_at_night_you_can_hea.png,a black and white photo of a person on a laptop .
A_young_woman_in_the_late_1800_s_was_murdered_and.png,a kitchen with a refrigerator and a stove
Former_home_of_Washington_Irving_is_reportedly_hau.png,a large white clock tower sitting in front of a building .
Some_people_say_that_when_you_walk_by_the_railroad.png,a black and white photo of a person on a laptop .
Mid_Hudson_psychiatric_center_is_now_closed__After.png,a red and white fire hydrant sitting in the middle of a field .
Keating_Hall___First_Floor___There_is_an_area_on_t.png,a large clock mounted to the side of a building .
The_Sweetwater_County_Library_was_constructed_on_a.png,a book shelf filled with lots of books .
Brittany_Residence_Hall___Corner_of_East_10th_and.png,a red brick building with a red fire hydrant in front of it .
In_the_campgrounds_next_to_cemetery__Strange_sound.png,a red train car sitting on a train track .
Sightings_of_nuns_peering_out_from_behind_the_wind.png,a black and white photo of a person on a laptop .
Reports_of_it_being_haunted_by_a_young_woman_.png,a group of people standing in front of a building .
In_the_auditorium_of_the_school_there_have_been_re.png,a bunch of different colored vases on display
Walking_through_the_back_halls_of_the_Hotel_a_witn.png,a woman is standing in front of a mirror
There_was_supposed_to_have_been_a_little_boy_who_l.png,a black and white photo of a person on a laptop .
In_1940_s_two_young_men_was_shot_to_their_death_on.png,a black and white photo of a man holding a teddy bear .
Many_different_things_occur_at_this_particular_cem.png,a train traveling down tracks next to tall buildings .
There_has_been_many_deaths_on_this_bridge__but_a_f.png,a black and white photo of a person on a laptop .
Old_Side___there_is_a_cemetery_where_many_soldiers.png,a black and white photo of a city street
Diamond_Ridge___Irish_Creek___For_years_many_of_th.png,a fire hydrant in front of a building .
Due_to_an_explosion_of_a_coal_mine_up_in_Hurricane.png,a group of people standing in front of a building .
back_in_the_1930_s_a_young_boy_was_shot_in_the_lob.png,a black and white photo of a person on a laptop .
Old_T_B__and_Mental_hospital__Includes_crematory_a.png,a street sign on a pole near a building
There_are_numerous_ghost_of_Grainger_High__After_t.png,a close up of a pair of scissors
Albright____There_is_a_ghost_of_a_heartbroken_girl.png,a bathroom with a mirror and a sink
When_calling_on_the_ghost_of_the_bridge__your_car.png,a close up of a pair of scissors
there_are_the_graves_of_two_slaves_from_the_Civil.png,a sign that is on the side of a road .
unexplained_footsteps_are_heard_here____March_2007.png,a black and white photo of a man holding a baseball bat .
haunted_by_a_young_girl_who_died_there_.png,a black and white photo of a person on a laptop .
It_s_a_creek_where_people_have_died_before__Someti.png,a black and white photo of a pair of scissors .
The_road_is_very_dark_and_very_cold_in_certain_spo.png,a man standing on top of a skateboard ramp .
A_man_was_brutally_murdered_on_the_streets_and_eve.png,a black and white photo of a person on a laptop .
Whitcker_Dorm___The_Middle_room_on_the_second_floo.png,a living room filled with furniture and a flat screen tv .
Rumors_are_there_are_2_bodies_of_people_who_where.png,a view of a plane flying in the sky .
McMillion_Hotel___This_hotel_is_haunted_because_th.png,a group of ties hanging on a wall .
while_traveling_this_road_have_seen_what_appeared.png,a red stop sign sitting on the side of a road .
There_is_said_to_be_a_ghost_on_hwy_209_which_runs.png,a black and white photo of a clock tower .
supposedly_the_angel_tombstone_located_in_the_cent.png,a close up of a book on a bed
Images_of_Confederate_Soldiers_have_been_seen_on_a.png,a building with a clock on top of it .
Strange_noises_from_the_woods_on_the_Auten_Rd__sid.png,a group of people standing on top of a lush green field .
Formerly___Junior_College_of_Albany_Russell_Sage__.png,a group of people standing on top of a lush green field .
An_old_bridge_down_Morpheus_Bridge_Road_in_Wendell.png,a view of a city street at night .
July_5__1939__Frozen_Creek_was_suddenly_flooded_ki.png,a close up of a train on a track
SigEp_House___An_old_lady_by_the_name_of__Ma__Craw.png,a picture of a christmas tree in a room .
It_is_a_patch_of_land_in_a_perfect_circle__40_feet.png,a close up of a mirror with a bird on it
located_on_Onondaga_Hill__apparently_is_the_site_w.png,a building with a clock on the wall
Trail___Walk_this_trail_at_night_by_yourself______.png,a close up of a pair of scissors
It_is_said_that_late_at_night_you_can_hear_crying.png,a wooden bench sitting in front of a building .
The__Gates_of_Hell__is_the_nickname_of_a_cemetery.png,a close up of a box of doughnuts
Rodman_Center_for_the_Arts____A_former_student_rec.png,a red stop sign sitting on the side of a road .
A_young_woman_in_black_appears_on_the_steps_here_.png,a large building with a clock on it .
Minard_Hall___Back_in_the_1920s_the_4th_floor_atti.png,a tall building with a clock on it .
Now_an_abandoned_old_building__A_little_girl_who_o.png,a building with a sign on the side of it
A_man_fell_down_a_man_hole_in_the_student_parking.png,a cup of coffee sitting on top of a table .
It_is_said_that_this_grocery_used_to_be_an_orphana.png,a store display of a variety of items .
Many_years_ago_a_little_girl_was_murdered_and_deca.png,a black and white photo of a person on a laptop .
This_historical_site__once_a_stop_for_the_stagecoa.png,a large clock tower in the middle of a city .
The_cemetery_on_the_top_of_Goosehill_is_from_the_1.png,a group of people sitting on top of a bench .
It_is_an_old_tale_about_a_carriage_that_wrecked_an.png,a red fire hydrant sitting in front of a building .
Shadowmen_walk_the_grounds__pin_holes_of_light_flo.png,a bunch of different colored ties hanging on a wall
The_small_city_library_in_Cornell_is_a_location_th.png,a large building with a clock on it .
Various_amount_of_paranormal_activity_including_co.png,a group of people standing around a tv .
at_the_KDHE_there_are_said_to_be_two_different_gho.png,a dog is sitting on the floor with a toy .
Buttin_Auditorium____in_the_1980_s_a_janitor_was_c.png,a pair of scissors sitting on top of a table .
Apparently_there_is_a_pond_in_the_graveyard_that_a.png,a red fire hydrant sitting in front of a building .
Boger_City___Strange_noises_coming_from_the_woods.png,a row of wooden benches sitting next to each other .
One_of_the_ghost_was_murdered_back_in_these_woods.png,a close up of a person holding a frisbee
This_building_used_to_be_a_convent_for_nuns__It_wa.png,a close up of a cake on a table
There_are_variety_of_things_that_happen_at_the_chu.png,a black and white photo of a person on a laptop .
It_is_said_to_be_haunted_by_a_servant_when_the_bui.png,a cake shaped like a baseball bat on a table .
Reports_of_a_train_whistle_sounding_off_when_there.png,a man standing in front of a giant clock .
they_say_the_dorms_and_the_theater_are_haunted_and.png,a group of people standing next to each other in a room .
West_Jessamine_High_School___There_is_an_old_famil.png,a red stop sign sitting on the side of a road .
There_is_said_to_have_been_a_suicide_here_and_at_n.png,a large building with a clock on it .
This_Cemetery_is_very_old_1700_1800s__There_have_b.png,a red stop sign sitting on the side of a road .
It_was_said_that_a_boy_named_David_was_killed_on_t.png,a close up of a pair of scissors
There_is_an_original_cornerstone_that_was_used_to.png,a person holding a cell phone in their hand .
16_year_old_male_was_found_hanging_in_the_building.png,a group of people standing next to a train .
a_man_died_of_a_robbery_that_took_place_at_the_ban.png,a stop sign with a street sign on it .
There_is_a_2_3_acre_area__including_RMS__which_is.png,a close up of a street sign with a sky background
Just_south_of_Taminend_Hall___there_is_a_small_cem.png,a park area with benches and trees in the background .
Sitting_in_the_employee_lounge_doorknobs_turn_on_t.png,a close up of a person holding a pair of scissors
There_is_a_wonderful_garden_behind_the_college__On.png,a building with a clock tower in the middle of it .
Tales_of_a_previous_female_resident_who_has_a_temp.png,a black and white photo of a person on a laptop .
Theatre__2___A_man_died_in_this_theatre_and_things.png,a display case filled with lots of different colored vases .
8th_Floor___a_woman_killed_herself_and_you_can_sti.png,a kitchen with a stove and a refrigerator
El_Cado_Cemetery___Witnesses_claim_to_have_seen_a.png,a black and white photo of a person on a laptop .
Paupers_Cemetery_across_from_the_police_station_on.png,a bench sitting in front of a building .
These_mountains_are_full_of_Haunted_Energy__There.png,a black and white photo of a person on a laptop .
two_ponds_are_behind_the_abandoned_castle_like_bui.png,a red stop sign sitting on the side of a road .
This_building_sets_were_an_old_type_tavern_once_st.png,a group of people standing in front of a building .
In_recent_decades_there_has_been_occult_activity_.png,a black and white photo of a person on a laptop .
Old_Stanley_Hotel___Old_gentlemen_that_resided_in.png,a large clock tower towering over a city .
In_the_late_1800s_there_was_a_city_its_name_was_ha.png,a red stop sign sitting on the side of a road .
Sounds_of_children_running_in_the_hallways__and_th.png,a room with a bed and a window
The_Peterson_House_located_on_Velp_Road_is_said_to.png,a red fire hydrant in front of a house .
If_you_go_down_the_road_that_Alcapulco_Lake_is_on.png,a group of people standing next to a train .
In_the_restaurant__there_have_always_been_several.png,a woman sitting at a table in a restaurant .
A_husband___wife_who_were_archaeologists__went_on.png,a group of people standing on top of a snow covered slope .
there_have_been_reports__of__fully_dressed__in_bat.png,a black and white photo of a clock on a building .
Not_to_be_mistaken_for_Raceland_Worthington_In_the.png,a red stop sign sitting on the side of a road .
There_is_a_lady_in_white_who_is_said_to_haunt_this.png,a large clock tower towering over a city .
The_school_was_built_on_an_old_cemetery__some_of_t.png,a close up of a street sign with a sky background
_Now_Soul_Intermediate_Center____An_old_high_schoo.png,a room with a bed and a desk in it
The_Crandall_House_is_presently_an_apartment_build.png,a red and white sign on a building
Haunted_by_a_young_female_named_Maria_who_was_stra.png,a large white room with a large white bed .
McCarren_Park___There_used_to_be_a_pool_here_where.png,a baseball player is getting ready to hit a ball .
At_night_orbs_can_be_seen__when_driving_by_this_ce.png,a man flying through the air while riding a skateboard .
Raccoon_Creek_Rd_Glomar___things_have_been_spotted.png,a red and white fire hydrant sitting in front of a building .
story_has_it_about_80_years_ago__A_farmer_went_cra.png,a kitchen with a stove and a window
Footsteps_and_screaming_in_the_land_navigation_woo.png,a large building with a clock on the wall .
Is_said_to_be_Haunted__Possibly_built_on_a_cemeter.png,a large brick building with a clock tower .
Mary_s_Grave___She_murdered_her_two_children_and_h.png,a close up of a person holding a tennis racket
Apparitions_of_a_solider_in_a_civil_war_solider_s.png,a room with a fireplace and a clock .
There_has_been_numerous_encounters_of_a_female_gho.png,a bunch of different colored vases on display
Just_off_of_519_lays_route_7_which_flow_across_Wri.png,a couple of computer monitors sitting on top of a desk .
In_this_building_late_at_night_when_everyone_has_l.png,a view of a window from inside a building .
alongside_a_highway_in_Phillips__Hwy_13__a_jumbled.png,a train traveling over a bridge over a river .
It_is_said_that_a_girl_was_stood_up_on_prom_night_.png,a room filled with lots of wooden furniture .
Ghostly_activity_and_energy_inside_that_cemetery_.png,a row of wooden benches sitting next to each other .
has_two_ghosts__One_is_from_a_guy_who_was_building.png,a black and white photo of a person on a laptop .
A_Woman_having_just_left_her_husband__was_on_her_w.png,a black and white photo of a person holding a surf board
Weird_feelings_and_voices_can_be_heard_there_at_ni.png,a black and white photo of a person on a laptop .
Peter_Cooper_Glue_Factory___this_abandon_factory_i.png,a crowd of people standing in front of a tall building .
There_is_a_dilapidated_yellow_house_that_sits_on_U.png,a red brick building with a red door
It_is_said_that_a_women_haunts_the_building_turnin.png,a close up of a pair of scissors
there_is_rumored_to_be_a_black_panther_that_roams.png,a black and white photo of a plane flying in the sky .
Ground_Zero_Site___people_reported_seeing_The_vict.png,a close up of a stop sign with a sky background
Spirit_of_a_man_named_Henri_roams_the_hospital_and.png,a sign that is on the side of a building .
This_building_was_built_in_1951_as_the_parochial_h.png,a large building with a clock on it
As_the_story_goes__Shelly_was_killed_by_a_jealous.png,a man is sitting on a bench in front of a building .
It_was_a_prison_during_the_Civil_War__workers_have.png,a large building with a large clock tower .
when_they_changed_Wal_mart_to_a_super_center_a_man.png,a black and white photo of a person on a laptop .
Reports_of_an_apparition_that_chases_people__Sound.png,a baseball player holding a baseball bat on a field .
Christ_the_King_Chapel___where_voices_have_been_he.png,a train station with a train on the tracks .
There_is_said_to_be_children_running_and_playing_i.png,a row of white vases sitting next to each other .
The_Nosay_House_was_once_a_hospital_during_the_Bat.png,a large building with a clock on it .
Later_River_City_Lighting___Owned_by_two_men_one_o.png,a bunch of different colored ties hanging from a ceiling .
On_Richfild_rd_you_can_stop_and_put_your_car_in_ne.png,a train traveling down train tracks near a forest .
Several_hunters_have_reported_seeing_a_hollow_eyed.png,a table topped with a laptop computer and a cup of coffee .
When_Walking_towards_the_old_lighthouse_on_the_tra.png,a large clock tower towering over a city .
The_house_is_now_a_bed_and_breakfast_and_it_is_sai.png,a large building with a clock on it .
Now_a_restaurant__this_old_house_use_to_be_a_conve.png,a large building with a large clock tower .
Sally_s_Bridge_is_an_old_bridge_off_Poplar_Tent_Ro.png,a train traveling down tracks next to a forest .
this_ghost_likes_to_touch_people_.png,a bunch of different colored vases on display
When_walking_by_at_any_time_of_night_you_get_a_hor.png,a living room filled with furniture and a flat screen tv .
The_ghost_of_Richard_Thomas_Thompson_is_said_to_ro.png,a black and white photo of a person on a laptop .
Footsteps_and_floor_creaking__then_porch_door_swin.png,a mirror with a reflection of a man in it .
The_woods_around_the_lake_where_long_ago_a_man_and.png,a statue of a giraffe standing next to a building .
Former_Beatle_John_Lennon_has_occasionally_been_se.png,a black and white photo of a man in a suit .
Voices_of_patients_who_were_tortured_and_died_here.png,a train station with a train passing by .
This_is_located_one_Hwy_21_North_headed_towards_Sp.png,a person on a motor bike on a road .
McCray_Hall___Music_Department____Sightings_of_a_l.png,a person sitting in front of a computer monitor .
A_former_worker_reports_On_the_top_floor_there_wer.png,a room with a television and a piano
his_cemetery_has_graves_dating_back_to_the_eightee.png,a group of colorful kites are being flown .
Apparitions_have_been_seen_and_heard__Employees_an.png,a bunch of different types of signs on display .
is_haunted_by_a_woman_in_a_blue_Victorian_dress__f.png,a man standing in front of a mirror in a bathroom .
This_has_been_said_that_this_school_formerly_calle.png,a couple of signs that are on a pole .
The_story_of_this_place_has_lived_among_the_locals.png,a large building with a large clock tower .
An_old_janitor_haunts_the_third_floor_with_a_littl.png,a group of people standing next to each other .
On_Aug__27__1891_a_passenger_train_going_from_Sali.png,a train on a train track with a sky background
A_pregnant_woman_that_was_murdered_by_her_fiancé_.png,a man standing in front of a building holding a surfboard .
Numerous_reports_of_an_apparition_known_as__the_gr.png,a black and white photo of a clock
There_have_been_numerous_occurrences_there__hearin.png,a close up of a train on a train track
There_is_this_ghost_that_has_been_there_since_1700.png,a pair of scissors sitting on top of a table .
This_library_is_haunted_by_ghosts_that_roam_around.png,a close up of a clock on a table
in_congress_park_is_haunted__lights_go_on_and_off.png,a wooden bench sitting next to a window .
Mabel_Parker_haunts_her_former_home_and_is_heard_o.png,a black and white photo of a person on a laptop .
The_salt_plant_was_closed_in_the_70_s_because_it_c.png,a train traveling down tracks next to a building .
Reports_of_the_ghost_of_a_young_girl_open_an_upsta.png,a black and white photo of a person on a laptop .
There_was_a_man_that_ran_into_the_trophy_case__He.png,a black and white photo of a person on a laptop .
The_Opera_House_was_made_over_and_they_built_a_cus.png,a red and white fire hydrant sitting in front of a building .
Sightings_of_a_male_figure_in_the_doorway_and_flic.png,a black and white photo of a person on a laptop .
Deanefield___During_the_Civil_War__confederate_sol.png,a horse standing in front of a building .
Hardburly_is_a_old_mining_camp_in_Kentucky__It_has.png,a train traveling down train tracks near a forest .
An_old_brick_building_in_downtown__Bart_s_Grill_an.png,a clock hanging from the ceiling of a building .
Ghosts_in_almost_every_standing_historic_structure.png,a large building with a clock on it
It_is_haunted_by_a_little_girl_she_walks_in_a_cert.png,a crowd of people standing around a large building .
very_large_dark_figures_have_been_spotted_several.png,a large white building with a large clock tower .
Big_Sandy_Riverbed___Near_the_riverbed_in_the_1958.png,a large jetliner flying over a snow covered mountain .
Locals_report_seeing_4_battered_teenage_girls_star.png,a stop sign with a street sign on top of it .
Rubin_Ridge___There_is_a_tale_of_a_young_man_ridin.png,a group of people standing on top of a lush green field .
you_can_often_read_the_tombstones__and_you_ll_all.png,a black and white photo of a person on a laptop .
you_can_see_ghostly_apparitions_of_dark_shadowy_wo.png,a black and white photo of a zebra .
Memorial_Hall__women_s_dormitory___Reports_of_ghos.png,a room that has a clock on the wall .
Rumor_has_is_that_a_sentry_was_caught_asleep_on_du.png,a bunch of items that are on a table .
is_inhabited_by_a_ghastly_Rev_Dr__Henry_Feth_.png,a large blue suitcase sitting on top of a wooden floor .
CC_Cohen_Restaurant___Haunted_History___CC_Cohen_R.png,a group of people standing next to a clock .
Lincoln_Academy_was_an_all_black_school_at_the_bas.png,a close up of a clock on a building
There_have_been_many_reports_of_footsteps_heard_fr.png,a close up of a stuffed animal on a table
A_maid_that_was_with_the_motel_when_it_was_first_b.png,a close up of a stuffed animal on a table
The_Casino_is_a_teen_dance_place__The_Ghost_that_h.png,a bunch of different colored balls on a table .
It_is_the_end_of_the_very_long_French_Road___For_s.png,a close up of a clock on a wall
It_is_a_site_where_a_mine_ran_under_a_part_of_earl.png,a black and white photo of a person on a laptop .
The_Lighthouse_on_Michigan_Island_is_haunted_by_th.png,a black and white photo of a clock tower
It_is_said_that_back_in_the_early_60_s_a_young_bri.png,a black and white photo of a tennis court .
In_the_mid_to_late_1800_s_there_was_said_to_have_b.png,a large building with a clock on top .
December_2003_Update__was_burnt_down_last_month_by.png,a red and white train on a train track
It_has_been_said_that_a_while_ago__a_man_got_run_o.png,a train station with a clock on the wall .
Sr__Mary_Catherine_a_late_principal_at_St__Helens.png,a black and white photo of a person on a laptop .
Was_an_old_hideout_in_the_1930_s_for_the_prohibiti.png,a large building with a clock on it .
_now_St__John_s_Univ_Howard_Av___Ghostly_face_of_m.png,a close up of a pair of scissors
dark_figures__and_manifestations_of_actual_people_.png,a group of people standing next to each other .
The_home_was_originally_owned_by_the_Townsend_fami.png,a building with a clock tower in the background .
Reports_of_a_strange_light_on_the_tracks__believed.png,a black and white photo of a person on a laptop .
Childscreek___it_is_said_that_on_a_cold__rainy_nig.png,a large teddy bear sitting on top of a table .
Young_s_Park_was_the_site_of_a_ball_in_late_1800s_.png,a close up of a pair of scissors
Strange_noises_and_the_sound_of_someone_being_thro.png,a group of people standing next to each other .
