Filename,Caption
Reports_of_playful_laughing_and_dancing___Sighting.png,a man is jumping in the air on a skateboard
Reports_of_screams_heard_.png,a black and white photo of a cat in a mirror
Reports_of_seeing_a_ghost_appearing_to_be_a_farmer.png,a black and white photo of a street sign
Reports_of_strange_occurrences_happened_only_in_th.png,a bathroom with a toilet and a shower .
Reports_of_the_elevator_opening_with_a_loud_noise.png,a bathroom with a shower and a toilet .
Reports_of_trolls__Hellhounds__human_forms__accomp.png,a group of people standing next to a horse .
Reports_of_two_boys_playing_on_the_pirate_ship_in.png,a black and white photo of a train station
Reports_of_water_faucets_going_on_all_by_themselve.png,a room with a bed and a window in it
Reports_of_whispers_heard_and_cars_being_pushed_.png,a red and white fire hydrant sitting in front of a building .
Reports_that_lockers_slam_when_no_ones_there_and_i.png,a view of a hallway from the hallway .
Reports_that_there_has_been_people_seeing_the_two.png,a black and white photo of a group of people .
Residents_have_seen_a_tall_figure_standing_at_the.png,a bed with a white comforter and pillows .
Residents_near_the_building_say_that_children_were.png,a man walking down a sidewalk next to a building .
Restaurant_haunted_by_the_ghost_of_the_original_ow.png,a black and white photo of a kitchen and dining room .
Restaurant___Bar___The_Dorsey_House_is_located_nea.png,a black and white photo of a city street .
Restland_Cemetery____The_dead_walk_at_night_in_the.png,a group of people sitting on top of a lush green field .
Revolution___formerly_the_76er___On_roller_coaster.png,a train traveling down tracks next to a train station .
Reymeyer_s_Hollow___In_1928_three_men_beat__Nelson.png,a black and white photo of a man and a woman
Reynolds_Hall____Reports_of_seeing_a_ghost_of_a_li.png,a living room filled with furniture and a fire place .
Right_next_to_the_cemetery_it_is_said_that_there_i.png,a black and white photo of a man in a bathroom
Riverbend_East_Watertower___Time_to_time_you_can_h.png,a black and white photo of a clock tower .
Road_where_woman_and_child_were_killed_on_their_wa.png,a person riding a bike down a street .
Roast_Beef_Shop____There_was_a_man_wearing_a_blue.png,a display case filled with lots of donuts .
Room_136___When_the_room_is_empty_after_school_the.png,a living room filled with furniture and a flat screen tv .
Room_7664_at_the_now_closed_hotel_was_rumored_to_b.png,a living room filled with furniture and a fire place .
Room_947___Late_at_night__students_have_reported_s.png,a person standing in front of a mirror in a room .
Room__9____built_in_the_1700_s_is_supposedly_haunt.png,a living room filled with furniture and a fire place .
Roseland_Air_Field___Many_of_the_business_in_the_a.png,a black and white photo of a train station .
Roth_Hall___Many_people_have_seen_a_ghost_haunting.png,a clock on a wall in a room
Rumored_to_be_built_on_top_of_an_Indian_burial_gro.png,a bathroom with a toilet and a sink
Rumors_of_a_few_murders_are_spread__Strange_noises.png,a white toilet sitting in a bathroom next to a window .
Rumors_of_a_little_boy_and_a_tall_man_are_said_to.png,a black and white photo of a man holding a teddy bear .
Rumor_has_it_that_in_the_late_1800_s_a_horrible_fl.png,a black and white photo of a group of people .
Russell_Hall___a_girl_hung_herself_from_the_bell_t.png,a tall brick building with a clock on it .
R_B_W___Rodney_B__Wilson____People_have_said_to_he.png,a dog laying on a bed in a room .
Sacred_Heart_Academy___There_is_a_statue_of_Mary_w.png,a man and a woman standing next to each other .
Sadly__as_of_Jan__6th__2005__the_Grand_Theatre_is.png,a large building with a clock on the front of it .
Said_to_be_haunted_by_the_different_patients_that.png,a black and white photo of a man and a dog
Said_to_be_haunted_if_you_turn_your_car_off_on_the.png,a man riding a horse drawn carriage down a street .
Said_to_be_known_at_night_that_in_a_kitchen_locate.png,a woman standing in a kitchen next to a sink .
Salinas_River___Every_Halloween_night_there_is_a_n.png,a brown bear standing next to a river .
Santa_Clara_Cemetery___strange_things_can_be_seen.png,a black and white photo of a parking meter .
Santa_H_was_established_in_1901__there_have_been_m.png,a building with a clock on the top of it .
Schwab_Auditorium___is_supposedly_haunted_by_a_few.png,a view of a room with a clock on the wall .
Sears_Warehouse___Footsteps_heard_behind_you_when.png,a group of people standing inside of a train station .
Sebewaing_high_school___It_was_a_bad_winter_day_wh.png,a street corner with a street sign on it .
Seeing_shadows_move_across_the_windows_when_you_ar.png,a black and white photo of a building with a clock
Selwyn_Hall___The_third_floor_of_Selwyn_Hall__an_e.png,a bathroom with a sink and a mirror
Several_different_occurrences_have_been_known_to_h.png,a fire hydrant in the middle of a field .
Several_ghosts_inhabit_the_building_which_was_form.png,a black and white photo of a living room
Several_ghosts_reportedly_haunt_this_place__A_woma.png,a black and white photo of a man in a suit
several_ghosts__in_mirrors__restrooms__kitchen__an.png,a black and white photo of a bathroom .
Several_homes_along_this_street_have_long_historie.png,a black and white photo of a train station .
Several_miles_outside_of_city_limits__there_is_the.png,a bathroom with a sink and a toilet
Several_orbs_of_light_and_doors_closing_with_no_on.png,a black and white photo of a bedroom
Several_people_have_seen_the_spirit_of_a_young_wom.png,a man sitting on a bench in the rain .
Several_reports_of_activity_in_the_Bar_area__glass.png,a dining room with tables and chairs and tables .
Several_years_ago__when_a_new_gym_addition_to_the.png,a man riding a skateboard up the side of a ramp .
Shea_Durgin_Hall__Room_228___An_18_year_old_girl_w.png,a woman standing in front of a mirror in a bathroom .
Shea_Durgin_Hall___there_is_a_poltergeist_that_liv.png,a red and white bus parked in front of a building .
Shelton_Hall_____which_is_now_a_residence_hall__wa.png,a black and white photo of a bathroom
Shepard_s_Hall____Phantom_music_has_been_noted_com.png,a black and white photo of a clock tower .
Showers_or_water_have_reportedly_turned_on_all_by.png,a black and white photo of a living room
Sierra_Highway_and_Ave_S___Ghost_of_a_fisherman_ha.png,a black and white photo of a street sign
Sightings_by_several_employees_over_the_years_of_C.png,a black and white photo of a clock on a wall
Sightings_of_apparitions_as_well_as_ghostly_sounds.png,a black and white photo of a small bathroom .
sightings_of_a_little_girl_crying_behind_a_bush_at.png,a black and white photo of a fire hydrant
Sightings_of_a_little_girl_wandering_around_the_st.png,a woman standing in front of an open refrigerator .
Sightings_of_Mr__Hershey_and_doors_opening_and_clo.png,a very nice looking rest room with a big window .
Sightings_of_old_nuns_lurking_around_the_third_bui.png,a black and white photo of a person sitting on a bed .
Sigma_Nu_Fraternity_House___This_house_was_previou.png,a building with a clock on the top of it .
Sitting_along_Bethlehem_Pike_in_Flourtown_is_an_ol.png,an old building with a large clock tower .
Sloan_Hall__The_university_arts_building__is_haunt.png,a woman is standing in front of a mirror
Small_Liberal_Arts_College_and_town_founded_in_184.png,a black and white photo of a man standing in a doorway .
Small_wooded_housing_development_behind_Oak_Hill_.png,a black and white photo of a street and a building
Smells_of_some_one_baking__even_though_there_is_no.png,a bathroom with a shower and a toilet .
Smith_Hall___There_was_a_girl_that_killed_herself.png,a living room with a couch and a table
Snake_Road___The_street_is_called_Channel__the_twi.png,a black and white photo of a street with cars
Snyder_Cemetery___A_green_glowing_light_come_from.png,a traffic light sitting on the side of a road .
Sometimes_at_night_if_you_are_standing_on_the_side.png,a black and white photo of a fire hydrant .
sometimes_in_the_middle_of_the_night_people_would.png,a woman sitting on a bed in a room .
Sometimes_the_image_of_a_student_who_hung_himself.png,a teddy bear sitting on top of a tree .
Sometimes_you_can_smell_cigarette_smoke_over_near.png,a black and white photo of a bathroom
Some_of_the_headstones_glow_at_night__It_is_said_t.png,a person is standing in a field with a frisbee .
Some_of_the_staff_here_at_Odette_s_have_seen_a_fig.png,a black and white photo of a group of people sitting on a bench .
Some_people_who_have_gone_to_Clinton_claim_of_seei.png,a man and a woman standing next to each other .
some_say_he_died_in_a_car_accident_others_say_he_d.png,a building with a window and a window .
Some_years_ago_the_janitor_of_the_school_hung_hims.png,a woman standing in front of a mirror in a bathroom .
soon_to_be_Cardinal_Dearden_High_School___St__Agat.png,a large building with a clock on the ceiling .
Sounds_has_been_said_to_be_haunted_for_years_by_a.png,a black and white photo of a man and a woman
sounds_of_footsteps_walking_when_no_one_is_there_.png,a black and white photo of a bathroom
Sounds_of_people_talking_loudly_in_kitchen_when_no.png,"a kitchen with a stove , sink and refrigerator ."
Sounds_of_unsettlement_have_been_heard_behind_the.png,an old church with a large clock tower .
South_Hills_Bowl___White_misty_apparition____March.png,a view of a city from the inside of an airport .
So_far_there_is_no_proof_that_there_was_a_death_he.png,a black and white photo of a kitchen .
spook_hollow___Back_in_the_early_1900_s_a_man_was.png,a black and white photo of a woman sitting on a bed .
Spotlight_lounge___Many_spirits_haunt_the_spotligh.png,a living room filled with furniture and a fire place .
Statue_of_ST__Francis_comes_to_life_at_night__patr.png,a man wearing a hat and a tie .
Stevens_Hall___Haunted_by_the__The_Blue_Boy___Abou.png,a black and white photo of a street sign
Sticktown___Sticktown_is_a_rumored_ghost_town__The.png,a group of animals grazing in a field .
Store_has_a_women_spirit_in_it__Stuff_flies_off_sh.png,a room filled with lots of different colored umbrellas .
Store_merchandise_has_been_found_moved_when_stores.png,a woman sitting on a bench in front of a store .
Stories_have_been_told_that_in_the_late_20_s_a_mot.png,a large body of water with trees in the background
story_be_told____sit_on_the_couch_once_and_you_get.png,a black and white photo of a woman sitting on a bench .
Story_goes_some_time_in_the_late_70s_a_student_nam.png,a fire hydrant in front of a building .
Story_goes_that_when_2_500_foot_long_cement_bridge.png,a black and white photo of a train on a train track
Story_goes__if_you_go_late_at_night_between_11pm_a.png,a fire hydrant in the middle of a field .
Story_goes__several_decades_ago_the_captain_of_the.png,a black and white photo of a living room .
Story_has_it__that_in_the_late_1800_s_when_the_mal.png,a black and white photo of a group of people standing in front of a building .
Strange_fogs_mists_and_orbs_have_been_reported_.png,a black and white photo of a street light .
strange_lights_and_cries_for_help_reported__Appari.png,a man sitting in a chair in front of a window .
strange_lights_on_the_road__They_appear_to_be_sphe.png,a traffic light sitting on the side of a road .
Strange_lights_reported__as_well_as_the_rocking_ch.png,a living room filled with furniture and a fire place .
Strange_lights__the_sound_of_footsteps_after_hours.png,a black and white photo of a man and a woman
Strange_noises_and_figures_have_been_seen__I_have.png,a black and white photo of a bathroom
strange_noises_and_sightings_on_the_grounds_after.png,a building with a clock tower in the middle of it .
Strange_noises__and_people_following_you_can_be_he.png,a building with a clock tower on top of it .
strange_noises__cars_disappear_on_the_road__Someti.png,a black and white photo of a snow covered street .
Strange_noises__floating_orbs__and_unknown_sources.png,a house with a tree and a fire hydrant .
Strange_occurrences_have_been_reported_in_Campbell.png,"a kitchen with a sink , stove , and refrigerator ."
Strong_presence_here__Cold_spots__touching__There.png,a black and white photo of a bathroom
Students_at_the_school_claim_to_see_shadowy_figure.png,a black and white photo of a living room
Students_have_reported_lights_along_the_pathway_ne.png,a red fire hydrant sitting on the side of a road .
Students_passing_by_the_cemetery_next_to_the_missi.png,a tall building with a clock on it
St__Andrews_Church___Original_Chapel___Next_door_t.png,a living room filled with furniture and a fire place .
St__Andrews_is_a_well_known_concert_venue__There_h.png,a black and white photo of a living room
St__Ann_s_Living_Learning_Center___Room_409___A_bo.png,a living room filled with furniture and a fire place .
St__Gertrude_Church_was_built_over_a_cemetery_many.png,a large building with a clock tower in the middle .
St__Mary_s_Hall___St__Mary_s_Hall_used_to_be_a_con.png,a room filled with lots of wooden furniture .
St__Patrick_s_Cemetery___my_investigation_took_pla.png,a group of people sitting on a park bench .
Subway_was_called_either_Bill_s_Restaurant_or_Will.png,a black and white photo of a street sign .
Summerdale_Fire_Station___Its_said_that_a_long_tim.png,a black and white photo of a city street
supposedly_a_girl_died_on_a_bridge_on_that_road_an.png,a man riding a skateboard down a street .
Supposedly_a_pregnant_woman_s_body_was_buried_ther.png,a black and white photo of a man sitting on a bench .
Supposedly_a_young_lass__Becky_by_name__was_labele.png,a woman sitting on a couch holding a cell phone .
supposedly_if_you_are_driving_down_the_road_late_a.png,a black and white photo of a man and a woman .
Supposedly_the_caretakers_of_the_theater_and_mansi.png,a fire hydrant in front of a building .
Supposedly_this_building_which_sits_alone_right_of.png,a small boat in a body of water
Supposedly_to_have_been_a_school_house_or_small_fa.png,a black and white photo of a brick building
Supposedly__a_high_school_student_named__Harvey__h.png,a black and white photo of a man and a horse
Supposed_noises_are_heard_there__and_an_apparition.png,a brick building with a large clock tower .
Susquehanna_University___Reports_of_Charlie_the_gh.png,a bathroom with a toilet and a sink
Tables_and_chairs_mysteriously_move_around_at_nigh.png,"a bathroom with a tub , toilet and sink ."
Tales_of_a_spectral_monk_have_been_in_circulation.png,a black and white photo of a brick building
Teens_at_Orange_High_School_claims_that_a_young_gi.png,a bathroom with a sink and a mirror
Texas_Roadhouse___The_Texas_Roadhouse_in_Taylor_Mi.png,a large building with a sign on the side of it .
there_are_3_different_events_that_happen_on_this_r.png,a person riding a snowboard down a snow covered slope .
There_are_also_rumors_about_it_being_haunted_by_a.png,a little girl that is sitting on a bed .
There_are_believed_to_be_3_ghosts_living_within_th.png,a black and white photo of a clock tower .
there_are_complaints_of_a_shadow_to_walk_up_and_do.png,a room filled with lots of wooden benches .
there_are_hauntings_all_threw_out_the_park__Appari.png,a group of people walking down a street .
There_are_many_ghosts_that_haunt_this_place_includ.png,a black and white photo of a fire hydrant .
There_are_many_places_where_there_is_paranormal_ac.png,a black and white photo of a bathroom
There_are_many_reports_of_a_ghost_named_Doris__who.png,a group of people standing next to each other .
There_are_many_stories_about_this_house__One_is_th.png,a building with a clock tower in the middle of it .
There_are_many_things_that_happen_here__Now_a_Bed.png,a red and white fire hydrant in front of a house .
There_are_numerous_accounts_of_ghostly_visitors_ma.png,a horse is standing in the middle of a field .
There_are_numerous_hot_spots_in_the_whole_of_the_v.png,a church steeple with a clock on it .
There_are_plenty_of_reports_of_doors_opening_and_c.png,a bathroom with a toilet and a shower .
There_are_plenty_of_spirits_in_this_place__This_is.png,a black and white photo of a living room
There_are_reports_of_ghostly_happenings_in_the_sto.png,a black and white photo of a train station .
There_are_reports_of_toilets_flushing__people_seen.png,a man is taking a picture of himself in a bathroom mirror .
There_are_several_building_on_the_old_Naval_Base_t.png,a black and white photo of a brick building
There_are_several_ghosts_and_ghost_stories__The_on.png,a black and white photo of a bathroom
There_are_several_hauntings_at_this_location__They.png,a black and white photo of a church with a steeple .
There_are_several_spirits_that_have_been_sited_on.png,a cat laying on a bed in a room .
There_are_stories_of_a_man_known_as_Pete_who_roams.png,a person walking down a sidewalk next to a street .
There_are_three_floors_at_Sawdon_High_School__The.png,a man standing in a doorway of a building .
There_are_tunnels_underground_that_connect_to_the.png,a black and white photo of a train station .
There_are_two_parts_to_the_school__The_older_part.png,a red fire hydrant sitting in front of a building .
There_are_various_versions_of_a_little_Amish_girl.png,a black and white photo of a train station .
There_had_been_said_to_be_seen_a_little_girl_wonde.png,a woman standing next to a man in a field .
There_has_been_many_hauntings_in_these_apartments_.png,a building with a window and a clock
There_has_been_sightings_of_a__blue_man__apparitio.png,a mirror with a reflection of a dog in it .
There_has_been_sitings_of_a_woman_roming_the_last.png,a bathroom with a sink and a toilet
There_have_been_apparitions_of_a_woman_with_long_.png,a black and white photo of a fire hydrant
There_have_been_door_knobs_that_turned_when_no_one.png,a black and white photo of a cat on a toilet
There_have_been_four_recorded_deaths_in_the_buildi.png,a black and white photo of a train station .
There_have_been_many_occurrences_with_employees_es.png,a woman standing in a room with a suitcase .
There_have_been_many_reports_of_one_of_the_rooms_i.png,a large building with a clock on it .
There_have_been_many_sightings_of_an_old_women_sea.png,an old black and white photo of a barn
There_have_been_many_sightings_of_ghosts_behind_th.png,a train traveling over a bridge over a river .
there_have_been_notes_of_white_dogs_chasing_cars_t.png,a horse grazing in a field next to a house .
There_have_been_plenty_of_accidents_involving_drow.png,a man is standing on a surfboard in the water .
There_have_been_reported_sightings_of_a_creature_t.png,a red fire hydrant sitting in the middle of a forest .
there_have_been_rumors_that_a_dark__cold_woman_who.png,a black and white photo of a living room
There_have_been_several_acts_of_violence_here__Abo.png,a bathroom with a toilet and a window
There_have_been_several_sightings_of_figures_dress.png,a man walking down a sidewalk next to a fire hydrant .
There_have_been_sightings_of_children_running_thro.png,a man is standing in the water near a river .
There_have_been_sightings_of_ghost_that_died_in_ma.png,a black and white photo of a bathroom mirror .
There_have_been_stories_of_a_young_boy_playing_in.png,a black and white photo of a man and a woman
There_have_been_stories_told_by_the_students_there.png,a room filled with lots of wooden furniture .
There_have_been_two_sightings_of_a_man_in_the_resi.png,a black and white photo of a bedroom
there_is_an_old_orphanage_on_fisher_street_that_is.png,a black and white photo of a building with a clock .
There_is_a_barn_in_the_Grist_Mill_park_where_a_sta.png,a black and white photo of a train
There_is_a_book_in_the_non_fiction_section_of_the.png,a book shelf filled with lots of books .
There_is_a_boy_who_roams_the_halls_of_the_auditori.png,a black and white photo of a man standing in a doorway
There_is_a_bridge_near_turnpike_road_and_it_is_sai.png,a black and white photo of a train on a track
There_is_a_cemetery_next_to_the_high_school_that_h.png,a black and white photo of a pair of shoes
There_is_a_cemetery_onto_of_October_Mountain_that_.png,a fire hydrant in the middle of a field .
There_is_a_cemetery_on_Hanky_Church_Road_that_is_h.png,a black and white photo of a park bench
There_is_a_cold_spot_in_the_lobby_by_the_cashier_.png,a black and white photo of a woman in a bathroom
There_is_a_figure_in_the_African_Gallery_called_th.png,a close up of a cake on a table
There_is_a_former_fire_fighter_who_was_killed_in_a.png,a room with a bed and a desk
There_is_a_ghost_dubbed__blue_boy__who_supposedly.png,a woman is sitting on the grass with a teddy bear .
There_is_a_ghost_of_a_little_girl_named_Lucy__She.png,a person sitting on a bench in a park .
There_is_a_ghost_that_haunts_that_swimming_pool_ev.png,a picture of a clock on the side of a building .
There_is_a_guy_who_owns_that_sledding_hill__Back_i.png,a black and white photo of a snow covered mountain .
There_is_a_hill_where_you_put_your_car_in_neutral.png,a large building with a clock tower on top of it .
There_is_a_legend_of_a_man_who_was_walking_one_of.png,a black and white photo of a street light
There_is_a_legend_that_a_little_girl_died_in_one_o.png,a black and white photo of a building with a clock tower .
There_is_a_lot_of_activity_at_the_Midland_Cemetery.png,a row of parking meters in front of a building .
There_is_a_menacing_presence_near_the_small_church.png,a church with a steeple and a clock tower .
There_is_a_rumor_of_a_ghost_who_haunts_the_project.png,a living room with a couch and a tv
There_is_a_rumor_that_in_the_1800s_a_man_was_hung.png,a couple of giraffe standing next to each other .
There_is_a_side_road_off_of_a_dark_road_leading_to.png,a black and white photo of a snow covered mountain .
There_is_a_small_cemetery_near_an_apple_orchard_ab.png,a wooden bench sitting in front of a lush green field .
There_is_a_small_hill_toward_the_center_of_the_par.png,a clock tower in the middle of a park .
there_is_a_small_one_room_church_that_is_in_the_mi.png,a room with a bed and a window .
There_is_a_spirit_haunting_the_Performing_Arts_Cen.png,a living room filled with furniture and a fire place .
There_is_a_story_that_this_old_lady_that_owned_the.png,a black and white photo of a person laying on a bed
There_is_a_strange_mist_that_hovers_at_times__no_m.png,a couple of trees that are in the snow .
There_is_a_stretch_of_railroad_that_passes_through.png,a black and white photo of a train on a track
There_is_a_tree_that_grew_up_in_a_big_open_field_w.png,a couple of giraffe standing next to each other .
there_is_a_weird_feeling_when_you_go_there__there.png,a black and white photo of a kitchen with a window
There_is_a_woman_in_a_trench_coat__standing_under.png,a man is standing in front of a building .
there_is_said_to_be_a_ghostly_presence_in_the_grav.png,a black and white photo of a bed in a room .
There_is_said_to_be_a_ghost_nun_at_St__Mark_School.png,a close up of a person holding a pair of scissors
there_is_said_to_be_a_little_boy_that_roams_the_ha.png,a black and white photo of a cat sitting on a window sill .
there_is_said_to_be_in_the_first_years_the_school.png,a group of people standing next to a sign .
There_is_said_to_be_many_suicides_in_the_woods_beh.png,a black and white photo of a building with a clock .
There_is_several_exhibits_that_had_orbs_in_photos_.png,a black and white photo of a person on a skateboard
there_is_story_about_the__purple_bubble___It_locat.png,a person holding a camera in front of a mirror .
there_is_the_place_in_the_woods_off_of_a_remote_ro.png,a large building with a clock on it .
There_is_to_be_a_house_that_is_haunted_there_that.png,a black and white photo of a building with a clock tower .
there_once_was_a_house_across_from_the_papaer_mill.png,a black and white photo of a barn with a house in the background .
there_people_have_seen_a_dark_and_eerie_shadow_of.png,a man standing next to a fire hydrant .
There_seems_to_be_quite_a_few_rather_friendly_spir.png,a living room filled with furniture and a fire place .
There_s_4_ghosts_here_that_roam_this_road__One_is.png,a black and white photo of a man riding a horse
there_s_a_whole_section_of_northampton_where_the_r.png,a black and white photo of a building with a clock tower .
There_s_been_stories_of_hearing_screams_and_strang.png,a building with a clock on the side of it .
there_s_was_a_white_little_girl_with_green_eyes_th.png,a woman holding a cell phone in her hand .
There_was_an_Gutcaste__depressed_teenager_who_had.png,a black and white photo of a man and a woman
There_was_an_orphanage_that_burned_down_with_all_t.png,a black and white photo of a group of sheep
There_was_a_13_year_old_boy_who_is_seen_late_at_ni.png,a living room with a couch and a tv
There_was_a_custodian_who_was_killed_there_and_hau.png,a black and white photo of a park bench
there_was_a_haunted_trailer_that_3_people_lived_in.png,a house that has a bunch of plants in it
There_was_a_home_that_every_one_called_it_the_Psyc.png,a group of people standing next to a fire hydrant .
There_was_a_man_named_Nick_Bradon_that_lived_and_b.png,a black and white photo of a barn and a house
There_was_a_man_that_was_burn_to_death_in_the_base.png,a view of a train on a train track .
there_was_a_man_who_died_in_the_projection_booth_f.png,a woman sitting in a chair in front of a window .
There_was_a_suicide_each_year_for_the_first_seven.png,a building with a clock on the front of it
There_was_a_train_wreck_many_years_back_and_a_Lady.png,a black and white photo of a train
There_was_a_young_boy_in_the_1970_s_who_was_fishin.png,a person riding a skate board on a ledge
There_was_sightings_in_the_early_70s_of_a_headless.png,a black and white photo of a man on a bicycle .
there_were_ghosts_of_old_students_from_the_fifties.png,a black and white photo of a man and a woman
Theta_Chi_Fraternity_House___The_house_is_a_old_ma.png,a red brick building with a clock on it .
Theta_Chi_Fraternity_House___The_story_goes_that_a.png,a red fire hydrant sitting in front of a building .
They_say_that_if_you_go_to_the_end_of_Shoefelt_roa.png,a man standing in a field holding a frisbee .
The_4th__5th__and_6th_grade_doors_open__Things_get.png,a refrigerator and a door in a room .
the_actually_college_dates_back_long_before_Baker.png,a kitchen with a sink and a refrigerator
The_apartments_are_very_close_to_Ferris_State_Univ.png,a red fire hydrant sitting on the side of a road .
The_apparition_of_Lesalles_Griffon_is_supposed_to.png,a large white bird flying over a body of water .
the_auditorium_is_haunted_by_the_old_drama_teacher.png,a man standing in front of a bathroom mirror .
the_auditorium_used_to_be_where_they_held_the_coff.png,a large building with a clock on the top of it .
The_bar_was_built_in_1932_where_it_is_said_that_a.png,a living room with a couch and a table
The_basement_of_one_of_the_dorms___holds_the_stuff.png,a black and white photo of a man in a bathroom
The_basement_of_Reeder_Hall__which_currently_house.png,a black and white photo of a person standing in a room
The_basement_of_the_club_is_the_original_basement.png,a black and white photo of a room with a window
The_Basement_of__old_Main__is_said_to_be_haunted_b.png,a black and white photo of a fire hydrant .
The_Bathrooms_in_the_lower_hall_of_the_school_seem.png,a bathroom with a toilet and a sink
The_Battle_of_Grant_s_Hill_was_fought_at_this_loca.png,a group of people sitting in a living room .
The_body_of_Gen__Anthony_Wayne_was_boiled_here_in.png,a black and white photo of a person on a laptop .
The_boiler_room_is_a_very_active_place_in_this_loc.png,a group of people standing on a sidewalk with luggage .
The_bond_street_family_cemetery_is_across_the_road.png,a black and white photo of a city street .
The_building_is_about_100_years_old_and_when_it_is.png,a black and white photo of a bathroom .
The_building_is_quite_old_and_is_a_two_building_ho.png,a building with a clock on the front of it
The_building_that_now_houses_workers_of_a_local_24.png,a black and white photo of a building with a clock tower .
The_building_that_once_was_Technical_High_School_h.png,a large building with a clock on it
The_building_was_built_in_the_1700_s_and_is_on_his.png,a black and white photo of a brick building
The_bungalow_is_an_old_house_of_Thomas_ford__There.png,a house that has a house in the background .
The_camp_used_to_be_an_old_tuberculosis_Hospital_a.png,a black and white photo of a city street
The_Canonsburg_Subway_was_said_to_have_been_built.png,a black and white photo of a kitchen
The_Cary_House_was_a_mansion_in_the_civil_war__The.png,a red brick building with a red fire hydrant .
The_cemetery_behind_Burns_Hall_is_said_to_be_haunt.png,a group of people standing in front of a fence .
The_cemetery_is_now_closed__but_even_in_the_daytim.png,a white toilet sitting next to a lush green field .
The_Chapel___In_the_chapel__the_spirit_of_a_priest.png,a living room filled with furniture and a fire place .
The_Children_of_Good_Serpent_Orphanage__During__.png,a group of people standing next to each other .
The_Church___Located_in_Sewickley_Township__PA_off.png,a clock tower in the middle of a field .
The_cleaners_have_claimed_at_nighttime_to_have_fel.png,a black and white photo of a living room
The_college_is_very_old__dating_back_to_the_1700_s.png,a black and white photo of a living room .
The_college_s_central_administration_building__Old.png,a clock tower in the middle of a city .
The_Courthouse_Square_office_building_is_built_on.png,a building with a clock on the top of it .
The_covered_bridge_is_haunted_by_the_ghost_of_a_wo.png,a view of a mountain from a window .
The_Crosby_Mansion_has_only_been_seen_by_a_few_peo.png,a building with a clock on the top of it .
The_dam_is_haunted_by_the_ghost_of_a_boy_who_drown.png,a large body of water with lots of trees .
The_Darr_Mine_was_the_site_of_a_one_of_the_worst_M.png,a black and white photo of a building with a clock tower .
The_dorms_are_haunted_by_a_ghost_that_hung_himself.png,a bathroom with a toilet and a shower
The_electronics_stockroom_is_rumored_to_be_haunted.png,a train station with a train on the tracks .
The_elevator_is_believed_to_be_haunted__The_6th_fl.png,a room that has a large window in it
The_Ellis_Bolles_Cemetery_People_can_be_seen_hangi.png,a couple of giraffes are standing in a field
The_Erie_cemetery_is_said_to_be_haunted__There_are.png,a large church with a clock on it 's face .
The_fire_station_was_discovered_to_have_been_built.png,a black and white photo of a building with a clock tower .
The_first_floor_was_originally_a_French_outpost_in.png,a black and white photo of a building with a clock
The_first_selectman_of_the_town_pushed_his_daughte.png,a black and white photo of a bathroom
The_former_location_of_the_Vallejo_Canteen__A_popu.png,a black and white photo of a building with a clock .
The_former_mansion__circa_1875__of_chair_manufactu.png,a black and white photo of a building with a clock tower .
The_Forrest_Roberts_Theatre____is_inhabited_by_an.png,a black and white photo of a man in a suit
The_foundation_of_the_house_is_still_there__They_s.png,a red and white fire hydrant sitting in a field .
The_founder_of_Fairhaven__Henry_Huttleston_Rogers_.png,a woman standing in front of a building holding a cell phone .
The_furnaces_used_to_be_an_old_steel_mill_that_bur.png,a black and white photo of a park bench
The_ghosts_of_former_inhabitants_have_been_spotted.png,a group of people standing next to each other .
The_ghosts_of_many_of_the_tormented_patients_walk.png,a black and white photo of a kitchen .
The_ghosts_of_the_1897_trail_derailment__In_1897_V.png,a black and white photo of a train
The_ghost_is_reported_to_be_the_ex_king_of_Spain_l.png,a couple of people that are in a boat
The_ghost_of_and_old_man__Fred__has_been_seen_walk.png,a man standing in front of a mirror in a room .
The_ghost_of_an_old_woman_has_been_seen___heard__T.png,a black and white photo of a man in a kitchen
The_ghost_of_a_girl_has_been_seen_in_the_spotlight.png,a room with a bed and a window
the_ghost_of_a_girl_that_committed_suicide_there_h.png,a small bathroom with a sink and a mirror
the_ghost_of_a_housekeeper_still_making_her_rounds.png,a black and white photo of a woman in a bathroom
the_ghost_of_a_lady_in_white_.png,a black and white photo of a bedroom
The_ghost_of_a_man_has_been_known_to_play_tricks_o.png,a black and white photo of a wooden bench
The_ghost_of_a_man_is_seen_walking_around_the_3rd.png,a black and white photo of a person sitting on a bench
The_ghost_of_a_man__who_is_believed_to_be_a_past_c.png,a man standing in front of a mirror holding a toothbrush .
The_ghost_of_a_murdered_constable_still_patrols_th.png,a black and white photo of a train station .
The_ghost_of_a_Scottish_Highland_soldier_who_was_k.png,a black and white photo of a man and a woman .
The_ghost_of_a_WWII_soldier_is_still_trying_to_get.png,a black and white photo of a baseball player .
The_ghost_of_a_W_W_II_sailor_has_been_seen_by_witn.png,a man standing in a doorway holding a suitcase .
the_ghost_of_a_young_woman_haunts_this_building_.png,a clock tower in the middle of a city .
The_ghost_of_a_young_woman_walks_down_this_street.png,a black and white photo of a city street
The_ghost_of_Fran_Leaf_herself_will_show_sometimes.png,a man is standing in the grass with a soccer ball .
The_ghost_of_Mr__Bishop_the_school_s_namesake_is_s.png,a black and white photo of a train
