Filename,Caption
This_is_an_old_insane_asylum__hospital__and_old_fo.png,a building with a clock tower in the background .
Martin_Clement_Hall___This_is_the_oldest_building.png,a large clock mounted to the side of a wall .
Often_a_man_with_long_black_hair_dressed_in_black.png,a couple of birds sitting on top of a wooden bench .
Removed__Private_Property.png,a bench sitting in front of a building .
In_the_late_1930_s__Early_1940_s_Clearwater_Beach.png,a person on a surfboard in the water .
There_was_a_little_girl_that_died_in_a_fire__On_ev.png,a close up of a number of different colored scissors
Many_people_have_witnessed_Ernest_Hemingway_waving.png,a black and white photo of a man and a woman
Cemetery___There_has_been_reported_sightings_of_a.png,a black and white photo of a person on a laptop .
saw_an_apparition_of_a_man_who_had_fallen_off_of_t.png,a large building with a large clock on it .
Walls_Unit__Texas_Dept__of_Criminal_Justice____Gho.png,a bathroom with a shower and a toilet .
The_fort_hauntings_have_raised_many_questions_over.png,a room that has a clock on the wall .
Mrs__Lake_is_still_seen_in_her_garden_.png,a woman in a suit and tie standing in a room .
In_the_woods_if_you_go_camping__late_at_night_you.png,a picture of a person laying on a bed .
There_is_the_spirit_of_a_girl_who_haunts_the_schoo.png,a woman taking a picture of herself in a mirror .
_fire_house_ghost____Sounds_of_someone_or_somethin.png,a cake shaped like a train on a table .
footsteps_and_other_unexplained_events_are_common.png,a group of people walking down a street .
Sometime_in_the_1970s_a_kid_was_climbing_up_the_st.png,a black and white photo of a city street
The_second_floor_of_the_Division_Ten_barracks_give.png,a room with a bed and a table in it
Humanities_Bldg____has_a_ghost_that_has_been_spott.png,a large building with a large clock tower .
Activity_occurring_in_the_old_caretakers_house__Do.png,a bathroom with a toilet and a sink
The_Library_still_has_the_original_first_edition_b.png,a large clock on the side of a building .
Built_when_Winter_Park_was_founded__several_guests.png,a large building with a clock on it .
The_Devil_Tree___Oak_Hammock_Park_is_a_local_hango.png,a giraffe standing next to a tree in a forest .
The_old_children_s_park_next_to_the_creek_across_f.png,a pair of scissors sitting on top of a table .
Footsteps_coming_up_the_stairs_from_the_basement_.png,a clock on a building with a sky background
This_tavern_is_a_very_old_building__200_years_or_s.png,a train station with a train on the tracks .
While_driving_down_the_narrow_road_slowly__black_o.png,a picture of a plane flying in the sky .
This_small_local_market_is_the_scene_of_many_spook.png,a sign that is on the side of a building .
Just_right_off_of_BB_Hwy__Theres_a_sight_where_the.png,a stop sign that has been vandalized with graffiti .
When_at_the_school_late_at_night_you_can_hear_desk.png,a group of people sitting on a bench under a blue umbrella .
Construction_worker_were_fearful_during_the_renova.png,a group of people standing in front of a building .
water_tower___On_the_coldest_night_of_the_year_you.png,a tall tower with a clock on top of it .
A_worker_who_fell_to_his_death_from_the_scaffoldin.png,a group of people standing in front of a building .
a_young_girl_walks_after_midnight_crying_but_will.png,a fire hydrant in a field of flowers .
Feelings_of_dread__and_not_being_alone_and_watched.png,a close up of a plate with a cup of coffee
Witch_s_Brew_is_a_nightclub__reports_of_a_dark_sha.png,a man standing in front of a tv in a room .
Many_of_the_old_folks_in_Collinwood_tell_of_a_tree.png,a fire hydrant sitting in the middle of a forest .
North_Campus_dorms___One_resident_reported_waking.png,a large building with a clock tower in the middle of it .
is_haunted__by_the_ghost_of_a_dead_janitor_.png,a close up of a pair of scissors
When_Driving_along_old_hwy_100__going_towards_Vill.png,a train traveling through a lush green countryside .
A_ghost_called__George__haunts_this_building_.png,a large building with a clock on it
At_midnight_you_can_go_down_Nola_rd__and_look_at_t.png,a building with a clock on the side of it .
Missile_site___The_spirit_of_a_pilot_killed_in_a_h.png,a large building with a clock on it .
Grant_Lee_Dormitory_In_the_mid_1800_s_when_the_uni.png,a large building with a clock on the top of it .
Lady_in_White_back_in_the_1930_s_a_woman_was_left.png,a woman is holding a cat in her arms .
In_a_former_classroom__there_is_a_loft_where_I_hav.png,a room with a bunch of clocks on the wall
If_you_go_between_Vernon_and_Iowa_Park_there_is_a.png,a black and white photo of a clock tower .
October_2004_UPDATE__This_is_now_private_property_.png,a house that has a house in the background .
The_walls_rattle_during_school_and_especially_at_n.png,a bedroom with a bed and a dresser
in_pictures_taken_there_are_many__orbs__near_the_m.png,a close up of a nintendo wii with a digital screen
Now_a_Texaco_station_____Once_a_hotel_that_had_a_f.png,a train traveling down tracks next to a building .
Platte_River_Access___Strange_This_had_an_old_brid.png,a truck driving down a road next to a river .
A_girl_fell_off_the_bridge_and_drowned__the_police.png,a black and white photo of a wooden bench .
It_is_said_haunted_by_an_old_man_who_built_on_the.png,a man is holding a video game controller
A_Major_league_ball_player_stated_that_he_was_visi.png,a man in a baseball uniform holding a baseball bat .
some_person_died_on_this_ski_hill_and_one_night_me.png,a group of people riding skis down a snow covered slope .
Cold_spots_and_apparitions_have_been_reported_.png,a black and white photo of a building with a clock tower .
When_you_go_out_there_late_at_night_you_will_here.png,a black and white photo of a clock on a wall
Dandridge___The_spirit_of_a_little_girl_can_be_see.png,a little girl sitting in a chair holding a teddy bear .
This_cemetery_is_home_to_multiple_hauntings__One_o.png,a row of wooden benches sitting next to each other .
Residents_suffering_from_dementia_and_Alzheimer_s.png,a man riding a skateboard down a ramp .
It_has_been_said_that_a_lady_wearing_a_walmart_uni.png,a group of people standing next to a building .
Off_Sycamore_Church_Road_off_248_Hwy_near_Branson_.png,a house that has a clock on it .
The_legend_goes_that_if_you_go_down_Spook_Hollow_r.png,a black and white photo of a farm
Brought_from_England___Apparitions_of_a_man_have_b.png,a picture of a person in a room .
The_Post_House_used_to_be_an_old_post_office_in_Na.png,a large building with a clock on it
A_former_employee_of_the_plant_who_was_killed_in_a.png,a black and white photo of a person on a laptop .
For_over_a_hundred_years__a_glowing_white_figure_h.png,a group of ties hanging on a wall .
PepsiCo_Theatre___Theatre_Faculty_and_students_wil.png,a group of people standing next to each other .
Every_13th_of_August_it_is_said_that_when_you_go_i.png,a dog sitting on a window sill next to a window .
Republic_bank_Orange_Ave____Numerous_employees_and.png,a picture of a person taking a picture .
Formerly_one_of_the_three_original_churches_built.png,a church with a clock tower on top of it .
There_have_been_numbers_of_reports_of_seeing_impis.png,a view of a bunch of cars in a parking lot .
This_is_the_actual_site_of_an_exorcism__the_event.png,a large building with a clock on it .
Luc_Simone_Aury_was_the_bastard_son_of_a_pirate_na.png,a group of people standing next to each other .
Midnight_Mary_s_Grave_Inscription___and_they_shall.png,a sign that reads `` <UNK> '' on a brick wall .
Katherine_Hall___Used_to_be_an_all_girls_dorm__it.png,a large building with a clock on the front of it .
The_Bay_street_Theatre_was_once_the_State_theatre.png,a boat sitting on top of a body of water .
Library___Headless_Gownsman_apparently_appears_dur.png,a book shelf filled with lots of books .
This_popular_restaurant_is_haunted_by_the_ghost_of.png,a store window with a sign on the side of it .
Asbury_Cemetery_is_located_way_back_on_a_dirt_road.png,a church with a clock tower in the middle of it .
Over_the_years__customers_and_employees_have_felt.png,a black and white photo of a person on a laptop .
Once_the_land__which_now_is_filled_partially_by_a.png,a pair of shoes sitting on top of a wooden floor .
in_the_auditorium_people_say_they_were_painting_on.png,a pile of luggage sitting on top of a wooden floor .
Rich_socialite_from_NY_would_spend_summers_here_an.png,a clock tower in the middle of a park .
Believed_to_be_haunted_by_victims_of_a_fire__Stran.png,a house that has a tree in it
Story_has_it__that_John__Ernie__Randolph_and_his_w.png,a collage of photos of a man holding a teddy bear
Go_to_Valley_Mines_and_take_a_left_on_the_very_fir.png,a view of a mountain range from a plane .
This_is_an_old_abandoned_church_that_is_surrounded.png,a red and white house sitting in the middle of a field .
The_Texas_Rural_Legal_Aid_building_is_about_a_bloc.png,a building with a clock on the front of it .
guard_appears_randomly_walking_back_and_forth_at_a.png,a man standing in front of a doorway in a hallway .
old_gym_stage___is_said_to_be_haunted_by_an_old_mu.png,a pair of scissors sitting on top of a table .
There_was_said_to_be_a_man_of_Brian_Foreman_who_on.png,a picture of a clock on a wall .
The_first_high_school_in_Springfield_was_built_in.png,a large clock tower towering over a city .
It_is_said_that_the_auditorium_of_Hammocks_is_haun.png,a bunch of different colored ties hanging on a wall .
Walsh_Ellet_Hall___Witnesses_have_heard_footsteps.png,a clock tower in the middle of a city .
It_is_believed_that_a_ghost_haunts_this_building_.png,a building with a clock on the front of it .
This_is_a_very_old_building_on_Main_Street_and_Jef.png,a large building with a large clock on it .
Sanford_Sellers_hallthere_were_stories_of_the__Gho.png,a large clock tower towering over a city .
Light_is_seen_in_the_attic_.png,an old building with a clock on the top of it .
Hollybrook_is_a_retirement_community__LATE_at_nigh.png,a group of people standing next to each other .
Supposedly_one_of_the_former_Brothers_or_the_Sacre.png,a building with a clock on the front of it
At_the_top_of_the_mountain_where_the_castle_is_loc.png,a large clock tower towering over a small town .
A_former_worker_reports_always_felt_an_eerie_prese.png,a pair of scissors sitting on top of a table .
It_is_said_that_at_night__the_sounds_of_a_piano_be.png,a group of people standing next to a train .
There_are_a_lot_of_presences_here__just_about_ever.png,a man sitting on a bench in front of a building .
It_is_an_old_funeral_home__It_is_said_that_when_it.png,a car parked in front of a building .
Occurrences_of_people_walking_through_the_cemetery.png,a large clock tower in the middle of a park .
There_s_a_little_used_road_in_Milligan__that_goes.png,a stop sign on the side of a road .
well_a_couple_of_years_ago_a_girl_was_shot_in_the.png,a close up of a street sign with a sky background
This_is_an_old_cemetery_named_Wheeler___It_is_loca.png,a large window with a clock on it .
according_to_several_witnesses_a_35ish_year_old_la.png,a large clock mounted to the side of a building .
Stop_no_4_is_an_incredible_cold_feeling_just_being.png,a group of people standing in front of a building .
Reported_sightings_of_the_now_deceased_owner_.png,a man is taking a picture of himself in a mirror .
If_you_park_on_Wainwright_bridge_at_midnight_and_t.png,a car driving down a street next to a traffic light .
Reports_of_seeing_a_child_ghost_.png,a picture of a person holding a clock .
people_say_they_hear_a_little_girl_crying_in_the_h.png,a building with a sign that says <UNK> .
In_a_boarding_house_on_the_Danbury_end_of_the_stre.png,a bathroom with a toilet and a sink
It_is_a_three_story_building_that_looks_like_somet.png,a group of people standing in front of a building .
the_old_Washington_high_school_building__a_constru.png,a large building with a clock on it
Johnson_Fine_Arts_Center___This_is_a_young_buildin.png,a large building with a clock on it .
Many_employees_have_had_strange_interactions_with.png,a large clock mounted to the side of a building .
Inez_was_the_oldest_of_6_siblings__They_fought_for.png,a group of people standing next to each other .
In_the_year_of_2000_employees_heard_sounds_of_gym.png,a close up of a person holding a tennis racket
A_few_years_back__a_man_was_killed_on_his_motorcyc.png,a close up of a person holding a baseball glove
It_is_said_a_ghost_haunts_the_fourth_floor_of_the.png,a room filled with lots of colorful furniture .
Incredible_place_historically___Occupied_by_the_On.png,a group of people standing in front of a building .
Soccer_field_behind_East_barracksthere_have_always.png,a wooden bench sitting in the middle of a field .
Last_school_year_a_boy_named_Donny_passed_away_fro.png,a black and white photo of a person on a laptop .
This_is_the_home_of__The_snoring_ghost___can_only.png,a group of people sitting on a bench in front of a building .
The_ghost_of_the_female_cadet_can_be_seen_jogging.png,a man is jumping in the air to catch a frisbee .
Jefferson_Inn_is_what_it_was_last_called__but_now.png,a group of people standing next to a building .
Footsteps_have_said_to_been_heard_by_the_nightshif.png,a large clock mounted to the side of a building .
Various_apartments_are_haunted_in_this_complex__Or.png,a group of people standing next to each other .
Main_Street__Has_be_remolded_several_times_but_bac.png,a store front of a restaurant called `` <UNK> '' .
Haunted_by_many_ghosts__One_in_particular_is_a_chi.png,a sign on a pole on a city street .
near_Ocean_Center___Pinewood_Cemetery___Several_pi.png,a sign that reads `` <UNK> '' on the side of a building .
after_the_death_of_Leo_Aguilar__who_died_of_a_acci.png,a red fire hydrant sitting in front of a building .
There_is_an_old_metal_institution_which_is_now_boa.png,a group of people standing next to each other .
There_have_been_two_fires_at_the_theater_itself__T.png,a city street filled with lots of traffic .
In_the_main_building__at_night__a_presence_can_be.png,a large clock tower towering over a city .
The_lake_for_which_the_town_was_named__Jackson_Lak.png,a view of a river with a bridge in the background .
It_is_said_when_you_go_to_MoonValley_at_night__aro.png,a person on a skate board in a skate park
the_fifth_floor_is_haunted_by_a_man_was_hung_there.png,a black and white photo of a room with a clock
Lynstone_park___foot_steps_through_the_leaves_are.png,a park bench in the middle of a park .
in_the_seventies___The_High_School_students_did_va.png,a black and white photo of a person on a laptop .
House_is_haunted_buy_an_evil_entity_that_is_very_a.png,a group of people standing on top of a stage .
There_is_believed_by_many_witnesses_that_is_haunte.png,a sign that is on the side of a building .
there_are_a_row_of_white_houses_off_the_side_of_Hi.png,a group of people sitting on top of a wooden bench .
cemetery_near_by__A_cemetery_by_the_theme_park_wor.png,a large group of sheep in a grassy field .
A_young_actor__Ken_Yandell_apparently_hanged_himse.png,a group of men standing next to each other .
It_is_said_that_the_upper_levels_of_this_old_Du_Po.png,a large building with a clock on it .
Torries_Den_got_it_s_name_because_while_the_Revolu.png,a red and white fire hydrant in front of a building .
St__Louis___Seton_Hall___During_odd_hours_of_the_d.png,a large building with a clock on it .
This_haunted_insane_asylum_is_located_on_McLaran_r.png,a building with a clock tower on top of it .
There_is_said_to_be_a_ghost_at_the_Opryland_Hotel_.png,a vase filled with flowers sitting on top of a table .
parking_lot___This_site_was_formerly_the_Gratiot_S.png,a large building with a clock tower on top of it .
in_the_trailer_park_there_are_often_seen_lights_fl.png,a view of a window from a window .
Chapman_open_fields___There_is_a_field_down_a_dirt.png,a horse grazing in a field with a mountain in the background .
A_nurse_that_used_to_work_in_the_hospital_had_a_de.png,a statue of a man in a suit and tie
Voices_can_be_heard_around_the_old_fort_at_night_.png,a pair of scissors sitting on top of a table .
This_is_an_Old_Spanish_mission_dating_from_the_170.png,a red fire hydrant sitting in front of a window .
This_is_located_on_a_stretch_of_gravel_road_1_mile.png,a truck parked in front of a building .
Voices_can_be_heard_late_night_and_spectral_images.png,a room that has a large window in it
Any_time_when_its_dark_and_the_gym_is_empty_you_ca.png,a man standing on a tennis court holding a racquet .
is_supposedly__cursed___The_land_it_sits_on_used_t.png,a close up of a sign on a wall
Creve_Coeur_is_French_for__broken_heart___In_the_l.png,a fire hydrant in the middle of a field .
It_is_said_that_on_some_nights_you_may_see_a_young.png,a group of signs that are on a wall .
third_floor_room_is_haunted_by_the_ghost_of_a_daug.png,a bedroom with a bed and a window
Footsteps_heard_coming_from_the_kitchen_area_to_th.png,a black and white photo of a living room .
Some_have_seen_in_the_storage_room__Some_in_janito.png,a bunch of different colored ties hanging from a rack .
the_Sheldon_Concert_Hall___The_Sheldon_is_thought.png,a group of people sitting at tables in a room .
haunted_by_Major_John_Pytchlyn_riding_his_horse_an.png,a couple of horses standing on top of a lush green field .
There_s_an_abandoned_Mental_Hospital_in_Sarasota_n.png,a room that has a bunch of boxes in it
People_have_said_when_they_are_there_washing_their.png,a bathroom with a sink and a mirror
Feelings_of_being_watched_in_the_bathrooms__His_ap.png,a sign that says `` <UNK> '' on a wall .
crooked_mile_road__18th_century_haunting_of_church.png,a building with a clock on the side of it .
In_1977_before_the_small_building_that_is_now_Pace.png,a black and white photo of a clock tower .
A_small_boy_would_stand_just_north_of_the_baseball.png,a black and white photo of a clock tower .
It_is_said_that_in_the_section_of_the_school_known.png,a view of a room with a large clock .
Palm_Coast_High_School___It_is_said_that_the_high.png,a train traveling down tracks next to a building .
People_have_seen_ghosts_and_heard_strange_noises_l.png,a group of ties hanging from a ceiling .
There_is_an_old_antique_store_sitting_on_a_hill_ov.png,a train station with a train on the tracks .
During_the_1970_s__a_girl_on_the_school_dance_team.png,a red stop sign sitting on the side of a road .
In_the_Auditorium_it_is_said_that_a_lady_dressed_i.png,a black and white photo of a large clock
Once_in_the_early_1980_s_a_teacher_left_to_take_a.png,a wall with a bunch of clocks on it
On_Coquina_Beach__at_the_very_southern_tip_of_the.png,a red and white fire hydrant sitting in the middle of a field .
Goodys___Sounds_of_change_being_counted_in_cash_of.png,a group of people standing next to each other .
the_sound_of_a_horse_and_buggy_driving_by__noise_w.png,a red and white boat sitting on top of a beach .
Hooky_s_is_the_oldest_building_in_Rapid_City__buil.png,a group of people sitting on a bench in front of a building .
Old_Brister_Library___It_is_said_to_be_a_young_fem.png,a room filled with lots of wooden furniture .
Recent_research_reveals_that_the_Cotter_Building_a.png,a large clock mounted to the side of a building .
The_Spring_Hill_Cemetery__is_located_off_of_Fort_D.png,a group of people standing next to each other on a field .
Throughout_the_years_tenants_on_every_floor_have_r.png,a bunch of different types of different types of electronics .
In_the_early_1900_s__a_young_woman_hanged_herself.png,a man holding a baseball bat in his hands .
There_have_been_a_few_reports_of_a_small_boy_stepp.png,a clock on a building with a sky background
The_great_American_play_write_based_his_classic__L.png,a black and white photo of a man holding a baseball bat .
There_is_a_mausoleum_on_the_mid_south_end_of_the_c.png,a building with a clock tower in the middle of it .
babies_crying__an_old_man_appearing_out_of_no_wher.png,a group of people standing in front of a building .
Has_had_a_lot_of_activity__Glowing_red_lights_have.png,a large glass window with a clock on top of it .
The_There_was_a_janitor_who_was_killed_slipping_on.png,a black and white photo of a person on a laptop .
Houts_Hosey_Hall___is_supposedly_haunted_by_a_girl.png,a black and white photo of a <UNK> sign
It_s_not_known_of_any_deaths_in_the_school_or_arou.png,a street sign with a building in the background
Oak_Ave_In_Torrington_is_haunted_by_a_little_girl.png,a red fire hydrant in front of a building .
Downtown___not_known_who_its_haunted_by__but_on_an.png,a black and white photo of a brick building
In_the_early_70_s_a_runaway_girl_was_taken_into_th.png,a building with a clock on the side of it .
Believed_to_be_haunted_by_a_little_girl_in_the_upp.png,a group of people sitting on top of a wooden bench .
One_of_the_oldest_cemeteries_in_West_TN__Many_appa.png,a group of people standing on a grass field .
Reports_of_seeing_the_ghost_of_Christopher_covered.png,a sign that reads `` <UNK> '' on the side of a building .
Witnesses_have_heard_kids_laughing_in_the_daytime_.png,a black and white photo of a person on a laptop .
The_Gray_House_on_Alcaniz_Street__which_faces_the.png,a building with a clock on the top of it .
Fort_Zachary_Taylor___Is_haunted_by_the_spirit__se.png,a building with a clock on the side of it
during_the_time_in_the_apartment_complex_a_girl_wa.png,a large building with a clock on it .
Room_206___I_drive___room_206_is_haunted_by_the_gh.png,a living room with a couch and a table
Man_fell_while_the_theatre_was_being_bilt_from_the.png,a man in a suit and tie standing in a room .
The_armory_used_to_be_an_Insane_Asylum__and_soldie.png,a group of people standing next to a train .
lady_in_white_walks_around_at_night_.png,a black and white photo of a pair of scissors .
This_building_is_quite_haunted__Residents_have_rep.png,a tall building with a clock on it .
It_s_said_to_be_haunted_by_an_old_lady_who_was_kil.png,a picture of a clock on a wall .
there_where_two_cars_that_crashed_and_killed_4_peo.png,a white car parked in front of a building .
Fantasy_of_Flight_Aircraft_Museum___Owner_collects.png,an airplane is parked on the tarmac at an airport .
In_about_the_fall_of_1969_or_the_spring_of_1970__a.png,a red double decker bus driving down a street .
There_have_been_many_sightings_of_different_ghosts.png,a mirror with a reflection of a man in a mirror .
here_is_a_Historic_mansion_in_Franklin_Tn_called_C.png,a building with a clock on the front of it .
It_is_said_that_two_girls_drowned_in_the_pool_and.png,a pool with a pool and a pool
is_said_to_have_a_ghost_that_plays_a_violin_in_the.png,a black and white photo of a person on a laptop .
The_cemetery_is_located_about_10_15_miles_on_this.png,a group of people standing next to a wooden fence .
It_is_noted_by_many_that_the_lap_pool_area_in_the.png,a truck is parked on the side of the road .
There_is_a_floor_to_ceiling_mirror_in_the__Formal_.png,a view of a kitchen from the window .
Marine_Hall___ghosts_inhabit_one_of_the_barracks_f.png,a room filled with lots of wooden furniture .
One_day_a_young_boy_was_skipping_school_and_decide.png,a man in a suit taking a selfie in a mirror
There_is_a_listing_on_this_site_for_the_Katy_Trail.png,a street sign on the side of a road .
Supposedly_haunted_by_a_black_shape__Mainly_seen_l.png,a black and white photo of a train station .
May_2005_correction__Formerly_stated_as_a_Girl_Sco.png,a black and white photo of a person on a laptop .
Formerly_listed_as_The_old_Cape_Girardeau_hospital.png,a building with a clock tower in the middle of it
In_the_1800_s_and_old_lady_named_Annie_lived_deep.png,a woman holding a teddy bear in a kitchen .
There_are_stories_that_this_middle_school_was_buil.png,a view of a train station with a train passing by .
While_Carnton_Mansion_was_the_site_of_the_Civil_Wa.png,a large building with a clock tower on top .
This_is_a_United_Methodist_summer_camp_for_kids_fr.png,a large building with a large clock on it .
the_museum_was_built_as_a_mansion_and_was_later_tu.png,a large building with a clock tower on top of it .
On_the_battlefield__there_is_a_pond_known_as__The.png,a large building with a clock on it
This_was_the_former_high_school_and_then_Grapevine.png,a building with a clock on the side of it
several_apparitions_are_seen_on_campus_and_in_the.png,a man sitting on a bench in front of a building .
If_you_park_your_car_by_the_lake_in_Auburn_Park__T.png,a small boat in a body of water
Since_1790_this_building_has_been_the_site_of_tave.png,a large building with a clock on it .
witnesses_have_Seen_a_little_girl_there_many_times.png,a black and white photo of a clock on a wall
There_is_sometimes_footsteps_heard_from_the_roof__.png,a large building with a clock on it .
Off_of_National_on_Bennett_is_Phelps_Grove_Park_un.png,a black and white photo of a building with a clock tower .
A_picture_taken_picked_up_a_thin_shadow_image_in_t.png,a large building with a clock on it .
On_the_corner_of_French_and_Main_street_in_Waterto.png,a view of a city street from a train station .
The_school_theater_is_haunted_by_a_ghost_that_goes.png,a black and white photo of a person on a laptop .
haunted_by_a_man_who_had_a_heart_attack_and_died_i.png,a man riding a skateboard up the side of a ramp .
April_2007___This_has_been_removed__it_is_on_Priva.png,a tall building with a clock on top of it .
Haunted_by_the_ghost_of_a_young_woman_known_by_loc.png,a statue of a man in a suit and tie
Pictures_have_been_taken_with_so_very_many_orbs__i.png,a room that has a table and a chair in it
Reports_of_hearing_voices___feelings_of_someone_wa.png,a picture of a man in a suit and tie .
An_old_Indian_is_sometimes_seen_by_the_employs_.png,a man in a suit and tie standing in front of a building .
Witnesses_report_seeing_a_Male_figure_in_the_showe.png,a sign that reads `` <UNK> '' on a wall .
Six_Flags___A_witness_that_worked_at_Ramada_on_3rd.png,a red double decker bus parked in front of a building .
The_home_of_Ma_Barker_and_her_sons_at_the_time_of.png,a building with a clock tower on top of it .
The_Wunche_Bros_Cafe___Spring_is_really_a_portion.png,a large clock tower towering over a city .
Reports_of_cold_spots__noises__doors_locking____lo.png,a group of people standing next to each other .
A_student_who_was_considered_to_have_limitless_pot.png,a black and white photo of a person on a laptop .
There_has_been_ghosts_looking_like_he_is_jumping_o.png,a black and white photo of a person on a laptop .
A_Judge_s_angry_spirit_walks_among_the_nearby_tomb.png,a couple of signs that are on a pole .
In_the_1800_s_as_white_settlers_came_to_Texas__Ind.png,a black and white photo of a city street
apparitions__and_cold_spots_recorded_.png,a close up of a pair of scissors
St__Luke_s_cemetery___In_the_small_building_in_the.png,a close up of a mirror on a wall
The_old_mill_that_is_off_of_291_hwy_in_Liberty_Mis.png,a red and white train on a train track
When_you_walk_in_you_can_hear_people_walking_up_st.png,a train station with a train on the tracks .
in_the_park_around_midnight_and_2_oo_a_m__a_little.png,a tree in the middle of a forest .
This_old_camp_of_stone_buildings_was_built_in_the.png,a white house with a house in the background .
Built_on_a_battlefield_graveyard__many_strange_thi.png,a house that is in the middle of a field .
A_janitor_is_believed_to_have_died_in_this_theater.png,a display case filled with lots of different colored ties .
Young_s_Mansion_was_known_by_locals_as_one_of_the.png,a tall building with a clock on it
A_little_girl__friendly__appears_early_in_the_morn.png,a cake shaped like a teddy bear on a table .
Long_ago_at_a_lake_across_from_the_cemetery__a_wea.png,a black and white photo of a boat in the water .
The_Lively_Building__located_at_the_SW_corner_of_M.png,a sign that is on the side of a building .
The_Purple_Porpoise_has_been_a_Gainesville_institu.png,a red and white boat floating on top of a lake .
Basketball_Court___During_a_basketball_game_a_coup.png,a black and white photo of a man holding a surfboard .
In_the_recreation_yard_inside_the_prison_walls_the.png,a large building with a clock on the wall .
When_you_park_your_car_at_the_beginning_of_the_hil.png,a clock tower in the middle of a city .
It_is_said_that_a_little_boy_was_pulled_under_the.png,a collage of photos showing a man holding a frisbee .
Screams_and_an_apparition_of_a_hanging_man_witness.png,a group of people standing on top of a tennis court .
Campbell_Apartments____The_ghost_of_an_elderly_lad.png,a group of people standing in front of a building .
As_you_first_enter_the_gate_to_the_camp__The_fist.png,a group of people standing in front of a building .
At_the_Greenbrier_Restaurant_the_ghost_of_a_young.png,a man in a suit and tie taking a selfie .
A_long_time_ago_a_girl_name_Rose_was_driving_along.png,a person on a motorcycle driving down a road .
The_Pascagoula_River_at_I_10_in_Pascagoula_was_the.png,a large body of water filled with lots of boats .
third_floor_is_haunted_by_unknown_ghost.png,a room with a bed and a window
Reports_of_a_voice_saying_help_me_in_one_of_the_cl.png,a group of people standing next to a train .
All_that_has_been_seen_so_far_is_a_picture_in_the.png,a building that has a clock on it .
When_the_Grand_Opera_House___The_Lady__as_it_is_ni.png,a large building with a clock on it
In_the_7th_grade_hall_room_28__janitors_have_repor.png,a bathroom with a shower and a toilet .
in_1977_two_teachers_were_murdered_in_the_gym_of_t.png,a group of people standing next to each other .
The_drama_students_and_teacher_have_reported_stran.png,a man holding a stop sign in front of a sign .
Every_October_13th_a_spirit_of_Christopher_Klink_a.png,a clock on a wall in a room .
the_memorial_building_was_used_back_in_the_70_s_to.png,a group of different colored ties hanging on a wall .
In_the_1800_s_the_only_daughter_of_the_richest_man.png,a bunch of different types of different types of remotes .
It_is_known_around_the_school_that_the_girls_2nd_f.png,a person is taking a picture of a mirror .
On_the_north_side_of_Park_Elementary__there_is_a_1.png,a street sign on a pole near a building
Reports_of_apparitions_showing_up_on_photographs_h.png,a black and white photo of an old fashioned refrigerator .
the_river_is_hunted_by_a_women_name_Maria_who_push.png,a black and white photo of a man and a dog
every_since_this_place_was_built_there_was_said_to.png,a group of people sitting on a bench in front of a building .
It_is_said_that_Mr__Eledge_died_of_a_heart_attack.png,a cake shaped like a baseball bat on a table .
very_old__very_angry_ghost_who_seems_to_be_the_kee.png,a black and white photo of a bedroom
Reported_4_men_in_a_vehicle_where_driving_on_a_roa.png,a building with a sign on the side of it
The_Blockbuster_on_Atlantic_Blvd__and_Coral_Ridge.png,a red stop sign sitting on the side of a road .
Main_Theatre____To_roll_with_the_typical__all_thea.png,a close up of a train on a train track
The_house_is_3_stories__2_floors_and_a_basement__W.png,a building with a clock tower on top of it .
There_is_a_cemetery_in_old_town_Katy_that_is_over.png,a clock tower in the middle of a park .
It_has_been_reported_that_there_is_a_cave_in_Blue_.png,a black and white photo of a street sign .
Many_current_and_former_members_of_the_U_S__Army_a.png,a group of people standing in front of a tv .
Corbey___Rumors_also_include_the_haunting_of_the_C.png,a picture of a clock on a building .
In_the_mid_30_s_or_40_s_a_famous_gangster_of_the_H.png,a sign that is on the side of a building .
It_can_be_very_ugly_here__A_man_walks_with_his_can.png,a man riding a skateboard down a street .
employee_s_have_reported_to_have_seen_a_man_runnin.png,a picture of a stop sign and a sign .
Bishop_Hall___At_night_you_can_hear_a_girl_in_the.png,a close up of a street sign with a sky background
Woodman_s_circle___This_building_has_served_as_an.png,a clock tower in the middle of a park .
If_visiting_the_orphanage_or_nearby_lake__desperat.png,a large church with a clock on top of it .
In_February__1985__many_witnesses_observed_a_ghost.png,a picture of a person on a skateboard .
Headless_Statues_____There_is_a_ghost_by_the_name.png,a man is doing a trick on a skateboard
unexplained_footsteps_are_heard_here_.png,a group of people standing in front of a clock .
Strange_sounds_have_been_heard__Feelings_of_not_be.png,a collage of photos with a sign that says <UNK>
in_the_laundry_room_a_ghost_that_like_to_drink_cok.png,a black and white photo of a person on a laptop .
Reported_to_seeing_a_lady_in_a_long__white_gown_wa.png,a large clock tower towering over a city .
This_building_was_the_first_funeral_home_in_Hill_C.png,a train parked in front of a building .
Ghostly_footsteps__Sounds_of_pages_being_turned__s.png,a close up of a pair of scissors
In_the_mid_1980_s_a_man_was_walking_along_the_rail.png,a building with a large clock on it .
Griggs_Hall_S___On_the_first_floor_in_the_bathroom.png,a clock on a wall next to a window
